best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4668543040752411,0.8068516850471497,0.38182973861694336,0.2554296553134918,0.0010000000474974513,86
