best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4357687830924988,0.5529971718788147,0.44376668334007263,0.2950354516506195,0.0010000000474974513,91
