best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.5346179008483887,0.6483866572380066,0.38640815019607544,0.3139534890651703,0.0010000000474974513,98
