best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.3930546045303345,13.09954833984375,0.47265520691871643,0.3081058859825134,0.0010000000474974513,99
