best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.44296181201934814,0.9156338572502136,0.43466565012931824,0.43125903606414795,0.0010000000474974513,81
