best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4660612940788269,0.5936509370803833,0.36294320225715637,0.31489360332489014,0.0010000000474974513,99
