best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.5392633676528931,0.8199087381362915,0.38856247067451477,0.32485464215278625,0.0010000000474974513,119
