annotation,headPosition,headRotation,gazeOrigin,gazeHitPosition,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,HitByHandPointer,HitByGazePointer,buttonClicked,timestamps,gazeDirection,hand2GazePointersDistance,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeHitPositionVelocity,handsEndPointVelocity,gazeDirectionVelocity,headPositionNorm,gazeOriginNorm,gazeHitPositionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,gazeDirectionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeHitPositionVelocityNorm,handsEndPointVelocityNorm,gazeDirectionVelocityNorm
information_assimilation_augmentation,[1.07704926 0.15794027 0.500871  ],"quaternion(0.859579265117645, 0.0910331010818481, -0.498696535825729, 0.0643290504813194)",[1.07691741 0.15811221 0.50083691],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,92.39585,[0. 0. 0.],0.0,[ 0.00054498 -0.00303556  0.00506585],[0.00055444 0.00291045 0.02177801],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.1982704153212935,1.1981603352128118,0.0,0.0,0.0,0.0,0.0,0.0,0.005930806158225064,0.021978619927849382,0.0,0.0,0.0,0.0,0.0
information_assimilation_augmentation,[1.07717431 0.15724373 0.50203341],"quaternion(0.860855460166931, 0.0931727811694145, -0.496144413948059, 0.0639335066080093)",[1.07714403 0.15780684 0.5014531 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,92.62531,[0. 0. 0.],0.0,[ 0.0044188   0.00210557 -0.00503198],[-0.00022964  0.00081145  0.00663181],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.1987775534868308,1.1985814396100023,0.0,0.0,0.0,0.0,0.0,0.0,0.0070199699751728505,0.006685212046822543,0.0,0.0,0.0,0.0,0.0
information_assimilation_augmentation,[1.078246   0.15775439 0.50081301],"quaternion(0.860656917095184, 0.0940452441573143, -0.496317535638809, 0.0639849007129669)",[1.07783926 0.15781398 0.50123429],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,92.86784,[0. 0. 0.],0.0,[-0.00064342  0.00165816 -0.00028329],[-0.00062345 -0.00109437 -0.00757247],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.1992975224368414,1.199115728132317,0.0,0.0,0.0,0.0,0.0,0.0,0.0018010372355322913,0.00767649524460679,0.0,0.0,0.0,0.0,0.0
information_assimilation_augmentation,[1.07808328 0.15817374 0.50074136],"quaternion(0.860487878322601, 0.093129076063633, -0.496765077114105, 0.0641250088810921)",[1.07811308 0.15807538 0.5008266 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,93.12074,[0. 0. 0.],0.0,[-0.00307175 -0.00059587  0.00236331],[-0.00500028 -0.00026151  0.00523603],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.1991765490504127,1.1992259656393114,0.0,0.0,0.0,0.0,0.0,0.0,0.003921214982993907,0.0072448049784251765,0.0,0.0,0.0,0.0,0.0
information_assimilation_augmentation,[1.07745707 0.15805227 0.50122315],"quaternion(0.860259056091309, 0.093726821243763, -0.496976286172867, 0.0646852925419807)",[1.07768166 0.15807018 0.501068  ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,93.3246,[0. 0. 0.],0.0,[-0.00622464  0.01111849  0.00122639],[ 0.04737482  0.00499821 -0.03024332],[0. 0. 0.],[0. 0. 0.],[ 1.57379451 -0.19672865  4.67689566],[0. 0. 0.],[ 0. -0.  0.],1.198798940660041,1.1989383133225697,0.0,0.0,0.0,0.0,0.0,0.0,0.012801209340765646,0.056427066371968204,0.0,0.0,4.93851033569729,0.0,0.0
visual_search,[1.0762043  0.16028997 0.50146997],"quaternion(0.860397815704346, 0.0907192751765251, -0.4979028403759, 0.0598209761083126)",[1.07685828 0.15904848 0.50146776],[ 0.31674188 -0.03959361  0.94127202],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,93.52586,[-0.7601164  -0.19864209  0.43980426],0.0,[-0.00262656 -0.00498691  0.00590798],[-0.01161669 -0.00234916 -0.00193573],[0. 0. 0.],[0. 0. 0.],[0.00411401 0.02243541 0.00844657],[0. 0. 0.],[-0.01351766  0.0083328  -0.01959907],1.1980737461409827,1.198494930438709,0.9939245901623905,0.0,0.0,0.0,0.0,0.9003684815032593,0.008165316618784163,0.012008871572843693,0.0,0.0,0.024323180097387206,0.0,0.02522471641914975
visual_search,[1.0755868  0.15911755 0.50285894],"quaternion(0.862615346908569, 0.0897913873195648, -0.494103461503983, 0.0607785619795322)",[1.07609463 0.15896805 0.5023706 ],[ 0.31770909 -0.03431904  0.94325781],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,93.76096,[-0.75838554 -0.19328709  0.44088721],0.0,[-0.00031413 -0.00164059 -0.00152364],[-0.02338482 -0.00180751  0.01985336],[0. 0. 0.],[0. 0. 0.],[-1.13443222  0.12254175 -3.36805616],[0. 0. 0.],[-0.  0.  0.],1.1979450990047216,1.1981764070790342,0.9959177451847128,0.0,0.0,0.0,0.0,0.8982705935137583,0.002260900224333644,0.030729026846430852,0.0,0.0,3.5560870712871937,0.0,0.0
visual_search,[1.07549882 0.15865809 0.50243223],"quaternion(0.859894871711731, 0.0933476835489273, -0.497683078050613, 0.0646415427327156)",[1.07502556 0.15853053 0.50268602],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,94.04102,[0. 0. 0.],0.0,[ 0.00114287  0.00319802 -0.00310792],[ 0.02374296 -0.00245581 -0.05319433],[0. 0. 0.],[0. 0. 0.],[ 1.29358211 -0.13781545  3.84548065],[0. 0. 0.],[ 0. -0.  0.],1.197626086030326,1.1972907415476115,0.0,0.0,0.0,0.0,0.0,0.0,0.00460355067330941,0.05830433539924435,0.0,0.0,4.059565151483379,0.0,0.0
visual_search,[1.07577837 0.15944032 0.50167203],"quaternion(0.860683083534241, 0.086597852408886, -0.497921735048294, 0.061639815568924)",[1.07570028 0.15919776 0.50186974],[ 0.31641018 -0.03370966  0.94060457],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,94.28562,[-0.7592901  -0.19290742  0.43873483],0.0,[ 0.00421066  0.00432361 -0.00510823],[ 0.01207614  0.00097626 -0.00907962],[0. 0. 0.],[0. 0. 0.],[-0.00392291  0.02050097 -0.00813595],[0. 0. 0.],[-0.00799701 -0.00834856 -0.0175107 ],1.197662361809751,1.1976427934059037,0.992969636052799,0.0,0.0,0.0,0.0,0.8978992031254833,0.007906789993012165,0.015140201364341117,0.0,0.0,0.022402515780890853,0.0,0.02098273374287102
visual_search,[1.07694101 0.16063416 0.50026155],"quaternion(0.859760224819183, 0.0856264010071754, -0.499863713979721, 0.0601389519870281)",[1.07652771 0.16021016 0.50096685],[ 0.31532699 -0.02804893  0.93835807],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,94.56174,[-0.76120073 -0.18825909  0.43739122],0.0,[ 0.00093857  0.00137986 -0.00682372],[-0.01048741 -0.00263787 -0.00699339],[0. 0. 0.],[0. 0. 0.],[-0.00650079  0.00971852 -0.01133471],[0. 0. 0.],[-0.00294156 -0.01045709 -0.00962013],1.1982766346570626,1.1981431460609537,0.9903200074085491,0.0,0.0,0.0,0.0,0.8978747756844444,0.007024818846128985,0.012878342810493574,0.0,0.0,0.016284519593541154,0.0,0.01451035763092314
visual_search,[1.07715678 0.16095138 0.49869284],"quaternion(0.859090030193329, 0.0849729627370834, -0.500956892967224, 0.061531201004982)",[1.07684159 0.16054828 0.4998692 ],[ 0.31383252 -0.02581474  0.93575233],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,94.79163,[-0.76300907 -0.18636303  0.43588313],0.0,[-0.00213419  0.00071272 -0.00092612],[-0.00249859 -0.00174129 -0.01072621],[0. 0. 0.],[0. 0. 0.],[-0.00271759  0.00922189 -0.00501378],[0. 0. 0.],[-0.00396762 -0.00295391 -0.00820823],1.1978591852802625,1.198012012619244,0.9873143773118832,0.0,0.0,0.0,0.0,0.898280650821589,0.002433191692183222,0.011150183016900204,0.0,0.0,0.010842808518461767,0.0,0.0095834590089427
visual_search,[1.07660317 0.16113625 0.4984526 ],"quaternion(0.859251379966736, 0.083506740629673, -0.500886082649231, 0.0618612505495548)",[1.07683206 0.16085868 0.49898165],[ 0.31312758 -0.02342258  0.93445176],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,95.05103,[-0.76370448 -0.18428126  0.4354701 ],0.0,[-0.00699851 -0.00249471 -0.0011196 ],[0.00452511 0.00320476 0.01984026],[0. 0. 0.],[0. 0. 0.],[-0.00296723 -0.00447979 -0.00517688],[0. 0. 0.],[ 0.00333527 -0.00549718  0.00352294],1.1972862170502987,1.1976750319643155,0.9857979441784932,0.0,0.0,0.0,0.0,0.8982417966339235,0.007513733598741648,0.020600559542537995,0.0,0.0,0.007461438685462842,0.0,0.007331716210588532
menu_interaction,[1.0747261  0.16046715 0.49815232],"quaternion(0.857335567474365, 0.0867641270160675, -0.503644347190857, 0.061563853174448)",[1.07641256 0.1607461  0.49893606],[ 0.31233174 -0.02462411  0.93306327],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,95.31924,[-0.76408082 -0.18537021  0.43412721],0.0,[-0.03525937  0.00519063 -0.03942504],[0.05399326 0.00996139 0.00539799],[0. 0. 0.],[0. 0. 0.],[-0.01341127  0.0003104  -0.02733992],[0. 0. 0.],[ 0.00461132 -0.02047166 -0.00062519],1.1953834678828752,1.1972637525473542,0.9842583621438789,0.0,0.0,0.0,0.0,0.8981358765078524,0.05314602051479485,0.055169196413664454,0.0,0.0,0.03045373001010601,0.0,0.020993905750574807
menu_interaction,[1.06765413 0.16150823 0.49024484],"quaternion(0.855524182319641, 0.0879374593496323, -0.507129549980164, 0.0562591850757599)",[1.07467377 0.16090687 0.49724203],[ 0.30964184 -0.02456185  0.9275797 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,95.51981,[-0.76503193 -0.18546872  0.43033767],0.0,[-0.08106006 -0.00324094 -0.11432927],[-0.01580554 -0.00820773 -0.04928053],[0. 0. 0.],[0. 0. 0.],[-0.03164219  0.0106735  -0.05514713],[0. 0. 0.],[-0.00250096 -0.01288065 -0.00999744],1.1858795281741665,1.1950164749361707,0.9782052208399645,0.0,0.0,0.0,0.0,0.8971415792715789,0.14018708372250635,0.05239992755768461,0.0,0.0,0.06446981919495,0.0,0.016495897863786933
menu_interaction,[1.0488255  0.16075543 0.46368843],"quaternion(0.855162084102631, 0.0821134746074677, -0.508478403091431, 0.0583517402410507)",[1.06704724 0.16088226 0.48772761],[ 0.30229199 -0.02208261  0.91477013],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,95.75209,[-0.76475525 -0.18296488  0.42704251],0.0,[-0.09828983  0.0012128  -0.18510061],[ 0.07903551 -0.00171614 -0.12617444],[0. 0. 0.],[0. 0. 0.],[-0.25579431  0.02857332 -0.40331479],[0. 0. 0.],[ 0.03974206 -0.31282242 -0.0628569 ],1.157965545437635,1.1842090759738104,0.9636765394100208,0.0,0.0,0.0,0.0,0.8948139726797538,0.20958196084033395,0.14889441616296334,0.0,0.0,0.4784453762244209,0.0,0.3215404935428817
menu_interaction,[1.02866626 0.16100417 0.4257243 ],"quaternion(0.819018840789795, 0.0762624144554138, -0.56596428155899, 0.055468525737524)",[1.04610956 0.16073836 0.45482206],[ 0.24982858 -0.01622222  0.83205026],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,95.95719,[-0.79628098 -0.17696059  0.3772282 ],0.0,[-0.08467534 -0.01050455 -0.1072091 ],[ 0.06704831  0.0077675  -0.01292872],[0. 0. 0.],[0. 0. 0.],[-0.25397473  0.04799607 -0.90909807],[0. 0. 0.],[ 0.13166456 -0.77087693 -0.08369694],1.124863454277054,1.1519744513567505,0.8688987973705753,0.0,0.0,0.0,0.0,0.8987099443190811,0.13701842852830332,0.06872380962827816,0.0,0.0,0.9451275527290756,0.0,0.7865061792408533
menu_interaction,[1.00583863 0.15817225 0.3968218 ],"quaternion(0.77977728843689, 0.0811727643013, -0.618821561336517, 0.0491772331297398)",[1.00589812 0.15818393 0.39689276],[ 0.18135953 -0.00328296  0.58696651],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,96.22678,[-0.82453859 -0.1614669   0.19007376],0.0,[-0.00292511 -0.0079055   0.02477786],[-0.2327767  -0.01683114  0.17243053],[0. 0. 0.],[0. 0. 0.],[ 0.39326645 -0.10138625  1.22649549],[0. 0. 0.],[-0.23455574  1.41864095  0.18762871],1.092793372002604,1.0928755831367454,0.6143547395762081,0.0,0.0,0.0,0.0,0.8614310629758767,0.02617242409337821,0.29017333853620314,0.0,0.0,1.291986399585887,0.0,1.4500907157760294
menu_interaction,[1.00515223 0.15631714 0.40263617],"quaternion(0.872414350509644, 0.0826068371534348, -0.477340847253799, 0.0649232864379883)",[1.00515223 0.15631714 0.40263617],[ 0.27364343 -0.02707426  0.87477595],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,96.46144,[-0.73150879 -0.18339141  0.47213978],0.0,[ 0.09058489 -0.00788859  0.06577604],[-0.45438834  0.09089174  1.24642369],[0. 0. 0.],[0. 0. 0.],[-1.05600831  0.10448139 -3.37581888],[0. 0. 0.],[-0.  0.  0.],1.0940209924066573,1.0940209924066573,0.9169769357148326,0.0,0.0,0.0,0.0,0.8897491152127175,0.11222450392622361,1.3297751989822046,0.0,0.0,3.5386753201668517,0.0,0.0
menu_interaction,[1.02862549 0.15427297 0.41968071],"quaternion(0.97844135761261, 0.0973501354455948, -0.175621777772903, 0.048296045511961)",[1.02078223 0.15529445 0.41513821],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,96.72057,[0. 0. 0.],0.0,[-0.02882316 -0.00796052  0.01860051],[0.20106495 0.31815913 0.75165514],[0. 0. 0.],[0. 0. 0.],[ 3.56563023 -0.16747773  5.86443163],[0. 0. 0.],[ 0. -0.  0.],1.1216070825913893,1.1128577936014497,0.0,0.0,0.0,0.0,0.0,0.0,0.03521538984331535,0.8406175094742077,0.0,0.0,6.865371512266284,0.0,0.0
menu_interaction,[1.02273893 0.1526472  0.4234795 ],"quaternion(0.983286380767822, 0.110962197184563, -0.141176283359528, 0.0300748478621244)",[1.02333724 0.15331231 0.42006412],[ 0.72820866 -0.03420398  1.19769287],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,96.9248,[-0.29512858 -0.18751629  0.77762875],0.0,[-0.01900712  0.01174672  0.0232683 ],[ 0.12260111 -0.02890695 -0.58803502],[0. 0. 0.],[0. 0. 0.],[0.12090286 0.0512784  0.09696279],[0. 0. 0.],[-0.07027387  0.17407247  0.01530498],1.117421575681777,1.116771081158367,1.4021148239502097,0.0,0.0,0.0,0.0,0.8526251879558483,0.032259409687882774,0.601374949865143,0.0,0.0,0.1632444741939846,0.0,0.1883451197343583
menu_interaction,[1.01887441 0.15503554 0.42821041],"quaternion(0.983786046504974, 0.0917298048734665, -0.151802122592926, 0.0265873819589615)",[1.02068496 0.15412864 0.42402616],[ 0.75279063 -0.02377805  1.21740735],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,97.12812,[-0.26789433 -0.17790669  0.79338118],0.0,[-0.05367712  0.01613936  0.08093309],[-0.01509099 -0.1080736  -0.56498639],[0. 0. 0.],[0. 0. 0.],[ 0.00614878  0.16263074 -0.0251344 ],[0. 0. 0.],[-0.14995641  0.01743076 -0.04672587],1.1160220556760585,1.115953227513195,1.4315515267239514,0.0,0.0,0.0,0.0,0.8560793570191493,0.09844732690031073,0.5754278927179157,0.0,0.0,0.16467635509718856,0.0,0.15803184394387707
menu_interaction,[1.00479007 0.15927035 0.44944644],"quaternion(0.982373952865601, 0.0703698247671127, -0.170428052544594, 0.0307207815349102)",[1.01149535 0.15724568 0.437345  ],[0.75440401 0.01889463 1.21081233],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,97.39051,[-0.25709134 -0.13835105  0.77346733],0.0,[-0.02868812  0.013296    0.18569268],[0.01002351 0.01376151 0.05338389],[0. 0. 0.],[0. 0. 0.],[-0.08368284 -0.01840033 -0.03246376],[0. 0. 0.],[ 0.05262173 -0.12021248 -0.00401172],1.1121925307512583,1.113157535200144,1.426726643020274,0.0,0.0,0.0,0.0,0.8267337458836882,0.18836550606819125,0.05603293006880111,0.0,0.0,0.09162578618759903,0.0,0.13128663979632293
menu_interaction,[0.99698317 0.16288859 0.49997899],"quaternion(0.977312207221985, 0.0826616361737251, -0.192024365067482, 0.033980019390583)",[1.00141156 0.15629445 0.473409  ],[0.7316314  0.01388735 1.20197797],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,97.66264,[-0.26978016 -0.1424071   0.72856897],0.0,[ 0.02262709 -0.01572959  0.15121478],[ 0.29284856  0.07757633 -0.27400798],[4.62186137 0.04809416 4.66058485],[0. 0. 0.],[-0.04656731  0.09114593 -0.01810626],[-5.44167428  5.14348275 27.30930231],[-0.06566532 -0.11959457 -0.04769118],1.1271588724318653,1.1186461194395503,1.4072058830473861,0.0,0.0,0.0,0.0,0.7898568625371275,0.15370528943520523,0.40848346358566096,6.56391398157781,0.0,0.10394195720352752,28.31722491085044,0.14453111855928083
