best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.37927302718162537,5.974123477935791,0.4881046712398529,0.40074440836906433,0.0010000000474974513,97
