best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4440683424472809,0.5345539450645447,0.4269919991493225,0.283687949180603,0.0010000000474974513,95
