best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.45268338918685913,1.7390345335006714,0.37548041343688965,0.28798842430114746,0.0010000000474974513,98
