best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4488318860530853,0.5608978271484375,0.44376668334007263,0.3375886380672455,0.0010000000474974513,89
