best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4793003797531128,1.6187992095947266,0.3682337999343872,0.28328612446784973,0.0010000000474974513,97
