best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4453720152378082,0.502140998840332,0.42546701431274414,0.38297873735427856,0.0010000000474974513,84
