best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.44228023290634155,0.5891276597976685,0.41784217953681946,0.22978723049163818,0.0010000000474974513,98
