best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.3898962140083313,0.8864075541496277,0.5142059922218323,0.42130064964294434,0.0010000000474974513,94
