headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[ 1.37126887  0.06671155 -4.72313166],[  3.30128908 152.58612061  -2.26259732],[ 0.48195902 -0.04066572 -0.87524956],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1023.51159667969,[ 0.00037359  0.00049816 -0.00162629],[ 0.00300245 -0.0023774  -0.0081002 ],[0. 0. 0.],[0. 0. 0.],[ 0.00776537 -0.00610596  0.00457591],4.918617832970733,152.6385995011432,0.9999999967186491,0.0,0.0,0.0,0.0,0.0,0.0017414237702394484,0.008959909291794896,0.0,0.0,0.01088681422974531
[ 1.37135935  0.0668322  -4.72352552],[  3.34295201 152.5531311   -2.37499833],[ 0.48383969 -0.04214451 -0.87414134],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1023.75378417969,[ 0.03023737  0.00089993 -0.02393339],[ 0.07921441 -0.05482353 -0.02828794],[0. 0. 0.],[0. 0. 0.],[ 0.01301017 -0.01678807  0.00807312],4.919022909305679,152.60823619556166,1.0000000400873161,0.0,0.0,0.0,0.0,0.0,0.038573510016356595,0.10040293307754838,0.0,0.0,0.022721776301538477
[ 1.377756    0.06702258 -4.72858858],[  4.30309391 151.8886261   -2.71787071],[ 0.48659196 -0.04569599 -0.87243348],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,1,1023.96533203125,[ 0.06992075  0.01697325 -0.00200251],[-0.0409134  -0.39926162 -0.00774398],[0. 0. 0.],[0. 0. 0.],[ 0.02805583 -0.0042568   0.01600047],4.925672907261014,151.97387333531742,1.0000000234312336,0.0,0.0,0.0,0.0,0.0,0.07197925229284927,0.40142710040441804,0.0,0.0,0.03257706003906134
[ 1.39260733  0.07062773 -4.72901392],[  3.8051877  147.02970886  -2.81211305],[ 0.49255109 -0.04660014 -0.86903495],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1024.177734375,[-0.0093333  -0.01426355  0.00573326],[-0.16741041  0.61318397 -0.26093044],[0. 0. 0.],[0. 0. 0.],[-0.20602032 -0.06614361 -0.10620728],4.9303058840087814,147.10582150741013,0.9999999425165303,0.0,0.0,0.0,0.0,0.0,0.017984149133905863,0.6870993505282442,0.0,0.0,0.2410380354848849
[ 1.39064884  0.06763469 -4.72781086],[  1.79243219 154.40194702  -5.94924879],[ 0.44932002 -0.06047964 -0.89132136],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1024.38757324219,[-0.01134494  0.00721195  0.01329807],[-0.08072799  0.50193826  0.20628858],[0. 0. 0.],[0. 0. 0.],[-0.1801488  -0.01054239 -0.08540661],4.928557007596932,154.52691551426088,1.0000000172493946,0.0,0.0,0.0,0.0,0.0,0.018909215443917233,0.5486474350475681,0.0,0.0,0.1996472394569007
[ 1.38826823  0.06914803 -4.72502041],[  0.82184911 160.43669128  -3.46906567],[ 0.4115178  -0.06269184 -0.90924299],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1024.59741210938,[-0.04806783  0.00510054 -0.00700345],[0.0135911  0.61456815 0.21894558],[0. 0. 0.],[0. 0. 0.],[-0.20788853  0.03285001 -0.08973717],4.925229740580614,160.47629657605972,0.9999999884004037,0.0,0.0,0.0,0.0,0.0,0.04884239781244691,0.6525457075533617,0.0,0.0,0.2288001840572725
[ 1.37721944  0.07032043 -4.72663021],[  1.00084269 168.53050232  -0.58557075],[ 0.36373287 -0.05514099 -0.92986983],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1024.82727050781,[-0.02923509  0.001163    0.00684071],[ 0.04054585 -0.04083353 -0.06797821],[  2.98822311  -0.45193944 -11.80331239],[0. 0. 0.],[-0.1419049   0.03215597 -0.05196692],4.9236888098109945,168.5344913992536,1.0000000175317112,0.0,0.0,0.0,0.0,0.0,0.030047264699102093,0.08906390748953709,12.184084292278872,0.0,0.1545042585442667
[ 1.36481094  0.07081406 -4.72372675],[  1.98685825 167.53749084  -2.23870111],[ 0.30350298 -0.04149276 -0.95192659],[ 1.26831686 -0.19182049 -5.00977993],[0. 0. 0.],[ 1.47599721 -0.00960193 -5.64291525],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1025.25170898438,[-0.03079714  0.0098229  -0.00336692],[-0.12331156  0.04663124  0.18728194],[ 0.03184502  0.52648327 -0.08562094],[0. 0. 0.],[-0.07858531  0.03305335 -0.02548149],4.917450350110726,167.5642271694211,0.9999999686543333,5.171394175415351,0.0,5.832765421790417,0.0,0.0,0.032500603517553704,0.2290299942798832,0.5343497799287085,0.0,0.08898023098812427
[ 1.35729587  0.07321103 -4.72454834],[  0.26281062 168.18945312   0.37973142],[ 0.2843267  -0.03342713 -0.95814455],[ 1.27608764 -0.0633488  -5.03067303],[0. 0. 0.],[ 1.49730849  0.32006761 -5.6311183 ],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1025.49572753906,[-0.00861694 -0.00826093  0.0031373 ],[-0.0008751  -0.06996513 -0.08988769],[ 0.07280862  0.09320412 -0.02481687],[0. 0. 0.],[-0.06019597  0.02722584 -0.01831868],4.9161945599367565,168.1900871272031,1.0000000085738727,5.190383785884055,0.0,5.835569319375212,0.0,0.0,0.012342496458762104,0.11391085471004503,0.12084693030218882,0.0,0.06855928104505818
[ 1.35555923  0.07154614 -4.72391605],[  0.25270554 167.38154602  -0.65822709],[ 0.27219492 -0.02794009 -0.96183646],[ 1.29076135 -0.04456462 -5.03567457],[0. 0. 0.],[ 1.52410698  0.36183554 -5.61927795],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1025.697265625,[-0.00397417  0.00131981  0.00073268],[-0.03506181 -0.06142676  0.0381749 ],[ 0.10447932 -0.10896477 -0.02609037],[0. 0. 0.],[-0.0507141   0.02235055 -0.01460522],4.915083169030351,167.38303101331476,1.0000000473586872,5.198660333881068,0.0,5.833533386168859,0.0,0.0,0.004251203034890715,0.08037350633331813,0.15319907625315374,0.0,0.057312998821912584
[ 1.35463846  0.07185192 -4.7237463 ],[-2.12733895e-01  1.66566116e+02 -1.51461825e-01],[ 0.260445   -0.0227617  -0.96522033],[ 1.31496811 -0.06981061 -5.04171944],[0. 0. 0.],[ 1.58635736  0.29646817 -5.58806181],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1025.92895507813,[-0.0155692  -0.00471859  0.00423632],[-0.0211756  -0.00423998 -0.0130036 ],[-0.09348226 -0.04449062 -0.03247293],[0. 0. 0.],[-0.04319389  0.02230418 -0.0119203 ],4.914670604763323,166.5663210455684,0.9999999910719584,5.210849213579842,0.0,5.816429989289436,0.0,0.0,0.016811050532789244,0.025208671535250474,0.1085027179090072,0.0,0.05005279773465048
[ 1.35151207  0.0709044  -4.72289562],[ -0.45636591 166.51733398  -0.30107233],[ 0.25177142 -0.0182829  -0.967614  ],[ 1.29619634 -0.07874458 -5.04824018],[0. 0. 0.],[ 1.50666213  0.21306875 -5.49141598],[0. 0. 0.],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),SwapRolesButton (UnityEngine.GameObject),None,0,1026.12976074219,[-0.00878953 -0.0024734   0.00268636],[-0.0079609  -0.0138078   0.00281377],[-0.00696437 -0.1260268  -0.02575211],[0. 0. 0.],[-0.03168545  0.018799   -0.00841147],4.912978259735744,166.51823152933747,0.9999999779330955,5.212586174556265,0.0,5.698339978139182,0.0,0.0,0.0095178820668011,0.016184825093011238,0.1288193587730782,0.0,0.0377905121798488
[ 1.34926856  0.07027307 -4.72220993],[ -0.57279164 166.31539917  -0.25992185],[ 0.24368374 -0.01348447 -0.96976101],[ 1.29441869 -0.11091279 -5.05481339],[0. 0. 0.],[ 1.5382123   0.21179438 -5.61518002],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),SwapRolesButton (UnityEngine.GameObject),None,0,1026.38500976563,[-0.00716315  0.00074868  0.00084703],[ 0.00128363 -0.00187215 -0.01323824],[ 0.0187901  -0.10736059 -0.00185851],[0. 0. 0.],[-0.02656888  0.01636702 -0.00679229],4.911693248440954,166.31658862144863,1.0000000102990279,5.219095683785818,0.0,5.825907701201112,0.0,0.0,0.007251804944608362,0.013431444344200766,0.10900834324592694,0.0,0.03193618282179687
[ 1.34775233  0.07043155 -4.72203064],[ -0.55722404 166.29269409  -0.4204725 ],[ 0.23805991 -0.01002007 -0.97119874],[ 1.29839599 -0.1336378  -5.05520678],[0. 0. 0.],[ 1.5451647   0.14415775 -5.60262299],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),SwapRolesButton (UnityEngine.GameObject),None,0,1026.5966796875,[-0.00462854 -0.00127803 -0.00307473],[ 0.00558349 -0.0129391  -0.06262918],[-0.0112748  -0.06016943  0.02904906],[0. 0. 0.],[-0.01655613  0.00637366 -0.00408947],4.91110683192975,166.29415926020656,0.9999999547750399,5.2209967206298895,0.0,5.81357890997632,0.0,0.0,0.005701819961173423,0.06419508859451221,0.06775935398175567,0.0,0.01820584022530029
[ 1.34681273  0.0701721  -4.72265482],[ -0.49228123 166.14219666  -1.14892566],[ 0.23469897 -0.00872619 -0.97202891],[ 1.29610717 -0.14585237 -5.04930973],[0. 0. 0.],[ 1.49870718  0.07227848 -5.48609638],[0. 0. 0.],[0. 0. 0.],CloseButton Variant (UnityEngine.GameObject),ButtonPin (UnityEngine.GameObject),None,0,1026.79968261719,[0.00199245 0.00207646 0.01241944],[ 0.00731563 -0.00684182  0.0215387 ],[0.02041963 0.00861687 0.02904782],[0. 0. 0.],[-0.0119372   0.00103318 -0.00287636],4.911445528990025,166.14689849775766,0.9999999776024743,5.215045107481755,0.0,5.687583044725847,0.0,0.0,0.012748495502948527,0.023753834683150243,0.036537480469320364,0.0,0.012322238037107816
