headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[ 5.08111763  0.06947701 -0.45150861],[  5.74003267 -29.82134819   5.23608398],[-0.15997672 -0.02448949  0.986817  ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,523.947631835938,[0.00095117 0.00178126 0.00094572],[ 0.01472612 -0.01792132  0.01166846],[0. 0. 0.],[0. 0. 0.],[-0.0580209  -0.03412947 -0.01103916],5.101611848291129,30.816835633542027,1.0000000412247902,0.0,0.0,0.0,0.0,0.0,0.0022298006677489296,0.02596507704989028,0.0,0.0,0.06821369802786201
[ 5.08143473  0.07007083 -0.45119333],[  6.0213151  -30.16366196   5.45896244],[-0.17931938 -0.03586737  0.98313683],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,524.281005859375,[ 0.02596637 -0.04350579  0.56417922],[ 0.40989816 -1.34044245  0.17361125],[0. 0. 0.],[0. 0. 0.],[-2.60525248 -1.52789472 -1.82944882],5.101907900672709,31.239446363165833,0.9999999703878715,0.0,0.0,0.0,0.0,0.0,0.5664496450467323,1.4124246297828942,0.0,0.0,3.5311026238082817
[ 5.08675194  0.06116202 -0.33566469],[ 10.83049679 -45.89057159   7.49587822],[-0.71280462 -0.34873888  0.6085152 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,1,524.485778808594,[0.13960018 0.00132643 0.02429937],[ 0.06197361 -0.40596642  0.17802679],[0. 0. 0.],[0. 0. 0.],[-0.0092556  -0.00270044 -0.01242987],5.098181720423476,47.74340176615475,0.9999999889288741,0.0,0.0,0.0,0.0,0.0,0.1417054252531214,0.44759691926086914,0.0,0.0,0.01573086587740754
[ 5.1146822   0.06142741 -0.33080304],[ 11.54092216 -50.54430771   9.5366621 ],[-0.71465641 -0.34927917  0.60602832],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,524.685852050781,[ 0.09452087 -0.03639731  0.01426188],[ 0.39123084 -0.20875718  0.09786184],[0. 0. 0.],[0. 0. 0.],[-0.24399808  1.09536587  0.09375075],5.125736820941697,52.71496799027161,1.0000000230358255,0.0,0.0,0.0,0.0,0.0,0.10228567685176297,0.4541123978024643,0.0,0.0,1.1261219563722886
[ 5.1372509   0.05273684 -0.32739773],[ 16.89315033 -53.40020752  10.87545967],[-0.77291572 -0.08773917  0.62841314],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,524.924621582031,[-0.00050874  0.0861492  -0.02950466],[-0.76693851  0.0593672  -0.29122171],[0. 0. 0.],[0. 0. 0.],[-0.07969878  0.07954464 -0.09049848],5.1479430127489945,57.05467828533535,0.999999974527238,0.0,0.0,0.0,0.0,0.0,0.09106299533151427,0.8225139649770804,0.0,0.0,0.14446182746179623
[ 5.13714123  0.07130855 -0.33375823],[  7.42022896 -52.66692734   7.27840424],[-0.79009688 -0.07059124  0.60890383],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,525.140197753906,[-0.18195909  0.05801019 -0.06407954],[-0.50190028  0.12359256 -0.26735011],[0. 0. 0.],[0. 0. 0.],[-0.03276078  0.04439606 -0.03815386],5.148465738716771,53.682773784523235,1.0000000349907496,0.0,0.0,0.0,0.0,0.0,0.20144597592445085,0.5819408030982753,0.0,0.0,0.06708201144240446
[ 5.09818172  0.08372919 -0.34747839],[  1.26307917 -51.15073395   3.99863982],[-0.79711133 -0.06108554  0.60073465],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,525.354309082031,[-0.23940588 -0.04582697 -0.04182887],[ 0.45906922  0.31661379 -0.15230088],[23.43770407 -1.14539621 -0.43178502],[0. 0. 0.],[ 0.02297001 -0.03821385  0.02611514],5.110695520724246,51.3223350287247,1.000000020290264,0.0,0.0,0.0,0.0,0.0,0.24731546625905454,0.5780868434871957,23.469647271585583,0.0,0.051671273519995876
[ 5.04671764  0.07387796 -0.35647017],[  6.91726685 -47.25111771   2.1228056 ],[-0.79217356 -0.06930021  0.60634851],[ 5.03830528 -0.24622104 -0.09281902],[0. 0. 0.],[0.78623819 0.39575213 3.32300329],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,525.569274902344,[-0.21035162  0.00966592  0.01247001],[ 0.1332672   0.49489895 -0.13296432],[-0.26066735  0.03954785  0.16318547],[0. 0. 0.],[ 0.02855786 -0.04148829  0.03191232],5.059830818225911,47.80191427866695,0.9999999983360144,5.045171978192095,0.0,3.4376068894029377,0.0,0.0,0.21094248882065647,0.52949469082583,0.3100661221488747,0.0,0.05962571490617313
[ 4.9996376   0.07604135 -0.35367918],[  8.62624645 -40.90467834   0.41771004],[-0.78578186 -0.07858595  0.613491  ],[ 4.97996378 -0.2373696  -0.05629551],[0. 0. 0.],[1.48385477 0.24153928 4.20851088],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,525.793090820313,[-0.15156838  0.01095816  0.15762684],[-0.09952659 -0.04946682  0.08858201],[-0.29149669  0.21476617  0.19225057],[0. 0. 0.],[ 0.0900313  -0.01609017  0.10948464],5.012708590976033,41.80645069861962,1.0000000447660942,4.985935494478163,0.0,4.468974154916494,0.0,0.0,0.21895039307082723,0.14212417050038345,0.4099452537406878,0.0,0.14265838664653183
[ 4.96519613  0.07853141 -0.31786102],[  7.33045578 -41.54871368   1.57100725],[-0.7653237  -0.08224218  0.63836962],[ 4.91372585 -0.18856744 -0.01260967],[0. 0. 0.],[1.2963655  0.63922203 4.11715221],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,526.020324707031,[-0.06860326 -0.01713013  0.21588461],[ 0.04867446 -0.1594493   0.10252135],[-0.25901758  0.15089082  0.25228214],[0. 0. 0.],[ 0.08895275 -0.01679005  0.10112341],4.975979847949839,42.21965483669672,0.9999999558942066,4.917358888987347,0.0,4.363497526102532,0.0,0.0,0.2271695733296691,0.1957138474892934,0.39179640228802914,0.0,0.1357219250465038
