headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[-0.11088325  0.08197391 -0.13286816],[ 2.89911604 23.11915588 -2.13949394],[ 0.32400116 -0.04484547  0.9449932 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1113.11376953125,[-0.00157095 -0.00053755 -0.00621539],[ 0.05150426 -0.00322424 -0.0122235 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],0.1914908982845158,23.398240893646193,1.0000000071726491,0.0,0.0,0.0,0.0,0.0,0.006433345013499268,0.053032992702007696,0.0,0.0,0.0
[-0.11123227  0.08185448 -0.13424902],[ 3.55472851 23.07811356 -2.29509044],[ 0.32400116 -0.04484547  0.9449932 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1113.3359375,[-0.31792947 -0.11462017  0.00800822],[ 0.61344524 -2.252417   -0.00531005],[0. 0. 0.],[0. 0. 0.],[-0.11797486 -0.04600381  0.03631333],0.19260210835232225,23.46279736473601,1.0000000071726491,0.0,0.0,0.0,0.0,0.0,0.33805481829472384,2.3344647359588553,0.0,0.0,0.13173107479021115
[-0.17883885  0.05748091 -0.1325461 ],[11.02878952 -4.36476326 -2.35978675],[ 0.29891422 -0.05462802  0.9527151 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,1,1113.54858398438,[-0.04219401  0.00199411  0.0028346 ],[ 0.10931886 -0.65840322  0.03852973],[0. 0. 0.],[0. 0. 0.],[-0.38201597 -0.14910574  0.09265752],0.2299040162065308,12.093549937771032,0.9999999968182034,0.0,0.0,0.0,0.0,0.0,0.04233610372575174,0.6685282028614882,0.0,0.0,0.4204213787244153
[-0.18732195  0.05788182 -0.1319762 ],[ 12.28806686 -11.94911098  -1.91595101],[ 0.22210999 -0.0846057   0.97134387],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1113.74963378906,[ 0.10512485  0.02699086 -0.00709041],[-0.32085352  0.65808706 -0.06061794],[0. 0. 0.],[0. 0. 0.],[-1.49759205  0.09488912  0.09875536],0.23634198742221388,17.246701390931932,0.9999999474851858,0.0,0.0,0.0,0.0,0.0,0.1087658667406373,0.7346428393812636,0.0,0.0,1.5038412577334819
[-0.16456971  0.06372347 -0.13351078],[ 8.30930233 -3.78846049 -2.6676476 ],[-0.10201485 -0.06406879  0.99271756],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1113.96606445313,[ 0.05359252  0.01467847 -0.01015621],[-0.12437906  0.03224363  0.06805469],[0. 0. 0.],[0. 0. 0.],[ 0.17476653 -0.06163921  0.01051146],0.22128939996459465,9.513846847517994,1.0000000010377343,0.0,0.0,0.0,0.0,0.0,0.05648684878245091,0.14540028351612003,0.0,0.0,0.18561579546286616
[-0.15385382  0.06665845 -0.13554153],[ 6.88437128 -3.41906595 -1.88798869],[-0.06707008 -0.07639362  0.99481934],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1114.166015625,[-0.0004733  -0.01461112 -0.009912  ],[ 0.035551    0.06545223 -0.02316402],[-0.07509555 -1.79202464  0.13210706],[0. 0. 0.],[-0.00848215  0.01224622  0.00034348],0.21560578084331972,7.9151172573048365,0.9999999531570971,0.0,0.0,0.0,0.0,0.0,0.017662295154596955,0.07800282057934027,1.7984559870282133,0.0,0.014900829062621744
[-0.15396117  0.06334455 -0.13778964],[ 7.34635878 -2.56851006 -2.18900657],[-0.06899389 -0.07361609  0.99489725],[-0.01703217 -0.40644309  0.02996276],[0. 0. 0.],[ 0.00281861 -0.56828946  0.59867471],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1114.39282226563,[-0.00466203 -0.01154108  0.00369731],[ 0.02780763  0.08198382 -0.02154925],[0.02371978 0.2893662  0.28273398],[0. 0. 0.],[ 0.00513274 -0.01241717 -0.00058331],0.21610774464653937,8.08442829907391,1.0000000084669092,0.4079017607387839,0.0,0.8254527650776577,0.0,0.0,0.012984652507502784,0.08921311823887032,0.40525785456945096,0.0,0.013448847994286023
[-0.1549992   0.06077486 -0.13696641],[ 7.70110798 -1.52262092 -2.46391606],[-0.06785105 -0.07638086  0.99476737],[-0.01175081 -0.3420139   0.09291524],[0. 0. 0.],[-0.12986428 -0.40406239  0.63404286],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1114.61547851563,[-0.00781102 -0.01195485 -0.03287598],[ 0.00200936 -0.02731571  0.06124625],[0.01379686 0.55134078 0.0485602 ],[0. 0. 0.],[ 0.00147317 -0.01272642 -0.00089281],0.2155878733709608,8.227777398753878,0.9999999582743176,0.354605173313799,0.0,0.7629819738786904,0.0,0.0,0.035843551651457584,0.06709164952438829,0.5536470875759891,0.0,0.012842474599732121
[-0.15657246  0.05836696 -0.14358816],[ 7.72429657 -1.83785212 -1.75711668],[-0.06755433 -0.07894416  0.99458754],[-0.0089719  -0.23096503  0.10269605],[0. 0. 0.],[-0.09537497 -0.09961201  0.59944952],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1114.81689453125,[-0.01258938 -0.00622674 -0.03838985],[0.00711428 0.08296961 0.00595545],[0.28748987 0.02075962 0.54288662],[0. 0. 0.],[-0.01283804 -0.00551664 -0.00133054],0.22031612790047037,8.132030307736352,1.0000000722122606,0.2529265100696463,0.0,0.6151086568185273,0.0,0.0,0.040878418949436855,0.08348674894957599,0.6146602908185207,0.0,0.01403634658178576
[-0.15916502  0.05708467 -0.15149388],[ 7.80823851 -0.85888785 -1.68684793],[-0.0701981  -0.08008022  0.99431354],[ 0.05023164 -0.22668995  0.21449411],[0. 0. 0.],[ 0.13372299 -0.14735505  0.52112615],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1115.02282714844,[-0.02539741 -0.01449102  0.0109176 ],[-0.03470806 -0.00017908 -0.09319745],[ 0.02667838 -0.37206751  0.13946422],[0. 0. 0.],[-0.01394914 -0.00350652 -0.00129139],0.22702986526354096,8.034409302197842,1.000000013593214,0.3161001007782556,0.0,0.5578241786763064,0.0,0.0,0.031212369377294606,0.09945072769042099,0.3982414298304142,0.0,0.014440980973886117
