headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[-4.22360897  0.09665334  4.90530729],[ -3.6152792  -92.87380981  -4.69665813],[-0.98003948  0.03835563 -0.19506788],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,173.571685791016,[-0.04962793 -0.12199899  0.04352331],[0.58170505 0.44891574 0.7812278 ],[0. 0. 0.],[0. 0. 0.],[-0.03788405 -0.03794138  0.20851418],6.473812960196553,93.06273900310732,1.000000005151664,0.0,0.0,0.0,0.0,0.0,0.13871180261225585,1.0724844890725682,0.0,0.0,0.21529727058942624
[-4.23431969  0.07032348  4.91470051],[  3.57784867 -87.3227005    4.96368694],[-0.98821563  0.03016711 -0.15006629],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,173.787506103516,[-0.02161921  0.04393878 -0.01787475],[-0.16706202 -0.13993063 -0.26691582],[0. 0. 0.],[0. 0. 0.],[-0.02818053 -0.0778325   0.20529069],6.487579647866831,87.53681061069427,1.0000000333902157,0.0,0.0,0.0,0.0,0.0,0.052129771112297045,0.34457851478958257,0.0,0.0,0.221351095870902
[-4.2390027   0.07984123  4.91082859],[  1.5044328  -89.05938721   1.65098011],[-0.99431992  0.01330752 -0.1055975 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,174.004119873047,[ 0.00448864 -0.0008457  -0.03037973],[ 0.05945133 -0.27266379  0.08958959],[0. 0. 0.],[0. 0. 0.],[-2.13138641e-05 -8.33829720e-02 -3.20638713e-03],6.48781596497805,89.0873925035065,1.0000000080436968,0.0,0.0,0.0,0.0,0.0,0.03072118388526746,0.2930977615066937,0.0,0.0,0.08344460071095607
[-4.23803616  0.07965912  4.90428686],[  2.23792052 -92.42340851   2.75630212],[-0.99432451 -0.00464751 -0.10628793],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,174.219451904297,[ 0.00260837  0.00368826 -0.01592858],[-0.09817695 -0.0300037  -0.08320289],[0. 0. 0.],[0. 0. 0.],[ 0.00278016 -0.07700695 -0.01629538],6.482231533306978,92.49157761615635,0.9999999730560958,0.0,0.0,0.0,0.0,0.0,0.01655676471553164,0.13214256429367519,0.0,0.0,0.07876128143727285
[-4.23746872  0.08046148  4.90082169],[  1.01420522 -92.79738617   1.71922922],[-0.9937197  -0.02139995 -0.10983291],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,174.436996459961,[ 0.00048667 -0.00809451 -0.01388986],[-0.07913475 -0.11485381 -0.02279163],[0. 0. 0.],[0. 0. 0.],[ 0.00826875 -0.01071246 -0.06796789],6.479249060981587,92.8188517555428,1.0000000305804662,0.0,0.0,0.0,0.0,0.0,0.01608372480230716,0.14132644180322304,0.0,0.0,0.06930197380811956
[-4.23736286  0.07870081  4.89780045],[ 2.79776622e-02 -9.42287674e+01  1.43518543e+00],[-0.99192113 -0.02373006 -0.12461688],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,174.654510498047,[-0.0031945  -0.00824781  0.0020849 ],[0.13531764 0.05972079 0.08840766],[0. 0. 0.],[0. 0. 0.],[ 0.01256508  0.02164723 -0.09612393],6.476873245883714,94.23970047044794,1.0000000017365547,0.0,0.0,0.0,0.0,0.0,0.009087245855706031,0.17231758983233458,0.0,0.0,0.09932922279169638
[-4.23800945  0.07703139  4.89822245],[  1.59727192 -93.53617859   2.46045923],[-0.98937786 -0.01934849 -0.14407311],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,NewAlertPlaceableButton (UnityEngine.GameObject),None,0,174.856918334961,[-0.01520483  0.00917911 -0.00632221],[-0.12638045  0.05312239 -0.05003389],[0. 0. 0.],[0. 0. 0.],[-0.01834934 -0.01610258  0.14553663],6.477595317082383,93.58216626166784,0.9999999843349996,0.0,0.0,0.0,0.0,0.0,0.018852409089906447,0.14593627675826754,0.0,0.0,0.1475699943171782
[-4.24150372  0.07914086  4.89676952],[-6.68165460e-02 -9.28367004e+01  1.80164838e+00],[-0.99359477 -0.02304907 -0.11062696],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,175.086730957031,[-0.01526429 -0.02185563 -0.00247012],[0.14820038 0.00890463 0.192004  ],[0. 0. 0.],[0. 0. 0.],[-0.00839588 -0.03171063  0.09058473],6.47880921254766,92.85420480417066,1.0000000708901824,0.0,0.0,0.0,0.0,0.0,0.02677253260862967,0.24271008118722007,0.0,0.0,0.09634130759491065
[-4.24462128  0.07467709  4.89626503],[  1.66742826 -92.73249817   4.04848433],[-0.99530953 -0.02952561 -0.09212603],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,175.290969848633,[0.01057947 0.02479033 0.00702194],[-0.10200743  0.04833059 -0.14782222],[0. 0. 0.],[0. 0. 0.],[-0.00201418 -0.06804071  0.0528557 ],6.480416475467985,92.83580537148569,1.0000000158925966,0.0,0.0,0.0,0.0,0.0,0.027853065471288276,0.1859913168230478,0.0,0.0,0.08618190632898881
[-4.24218369  0.08038898  4.89788294],[  0.32078844 -92.09446716   2.09702563],[-0.99577361 -0.04520272 -0.07994767],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,175.521377563477,[-0.00072967 -0.00060549 -0.00830449],[-0.10071017 -0.04666048 -0.02585579],[0. 0. 0.],[0. 0. 0.],[-0.00563328 -0.0060905   0.0821632 ],6.48011127109523,92.11889764745776,1.0000000026368034,0.0,0.0,0.0,0.0,0.0,0.008358449294009458,0.11396604618388549,0.0,0.0,0.08258098630700539
