headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[2.17034173 0.06916424 3.07769632],[   2.08269978 -100.35325623    4.11723709],[-0.98762143 -0.05177037 -0.14806688],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1162.48815917969,[-0.00300299  0.00010524  0.0009054 ],[0.00030575 0.00121385 0.00058538],[0. 0. 0.],[0. 0. 0.],[ 0.00390196 -0.01544524 -0.01989523],3.7666140732051274,100.45927192000657,1.000000026785391,0.0,0.0,0.0,0.0,0.0,0.003138278723184005,0.001381881266862641,0.0,0.0,0.025487263663917816
[2.16934061 0.06919932 3.07799816],[   2.08853984 -100.3300705     4.12841845],[-0.98632061 -0.05691941 -0.15469943],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1162.82153320313,[-0.03412298 -0.03943313 -0.02834265],[ 0.33479822 -0.28087837  0.36316152],[0. 0. 0.],[0. 0. 0.],[ 0.27627154 -0.58008838 -0.81903459],3.7662846296902317,100.43669092106352,1.0000000438575567,0.0,0.0,0.0,0.0,0.0,0.05935196500614869,0.5682154483992984,0.0,0.0,1.040983263285872
[2.1622386  0.06099211 3.07209921],[   6.08099651 -103.67953491    8.45910645],[-0.92882025 -0.17765313 -0.325165  ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,1,1163.02966308594,[ 0.00588497  0.00662299 -0.0028401 ],[-0.03876287 -0.00876643 -0.03673629],[0. 0. 0.],[0. 0. 0.],[-0.07899417 -0.02900258  0.2673721 ],3.7572316059259543,104.20163607180076,0.9999999884011451,0.0,0.0,0.0,0.0,0.0,0.009303928596441184,0.05411991918999742,0.0,0.0,0.28030174618505255
[2.16349936 0.06241098 3.07149076],[   5.60519505 -103.78713989    8.00818062],[-0.94574344 -0.18386646 -0.26788497],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1163.24389648438,[ 0.01276631  0.0160228  -0.00878091],[-0.18325108 -0.10660433 -0.14248867],[0. 0. 0.],[0. 0. 0.],[-0.02926312  0.18417995 -0.0097729 ],3.757483214547203,104.24643675154776,0.9999999439948007,0.0,0.0,0.0,0.0,0.0,0.02228931152843057,0.25543778863976446,0.0,0.0,0.18674606697408666
[2.16611433 0.06569299 3.06969213],[   3.45453787 -105.03826141    6.33591604],[-0.95173752 -0.14614014 -0.26988679],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1163.44873046875,[0.01117322 0.01396558 0.01661728],[-0.07285141  0.23251685 -0.15049096],[0. 0. 0.],[0. 0. 0.],[-0.04226692  0.13132138  0.08851599],3.757575902595743,105.28586811517812,1.000000067325154,0.0,0.0,0.0,0.0,0.0,0.024413361703922404,0.2863894952270603,0.0,0.0,0.16391119022031905
[2.16848755 0.06865931 3.07322168],[   2.56795382 -102.20858765    4.5044775 ],[-0.96071512 -0.11824717 -0.25108579],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1163.6611328125,[0.00754589 0.02000439 0.0107404 ],[-0.2401025   0.38114532 -0.24886089],[0. 0. 0.],[0. 0. 0.],[-0.06014905  0.12368944  0.19453559],3.7618803631475966,102.34002195178898,0.9999999996801614,0.0,0.0,0.0,0.0,0.0,0.023926397819203513,0.5146384250023115,0.0,0.0,0.23824584413902905
[2.16999912 0.07266654 3.07537317],[ -0.18778437 -97.83405304   1.64821625],[-0.97276402 -0.09347003 -0.21211693],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1163.86145019531,[0.00320022 0.00632642 0.00050588],[ 0.01341817  0.00491304 -0.01135934],[0. 0. 0.],[0. 0. 0.],[-0.11092837  0.45735902  0.61138026],3.7645845414926367,97.8481160468375,1.0000000331828205,0.0,0.0,0.0,0.0,0.0,0.007107804932075307,0.018254309938322996,0.0,0.0,0.7715362583827483
[2.17069292 0.07403809 3.07548285],[-2.11099274e-02 -9.77730255e+01  1.50711572e+00],[-0.99681294  0.00568398 -0.0795716 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1164.07824707031,[0.01709239 0.0021576  0.01573113],[0.02204511 0.18743083 0.01284041],[ 8.05672889 -1.66720801 13.52038536],[0. 0. 0.],[-0.00125336 -0.01323556  0.01536169],3.765100812223682,97.78464276834991,0.9999999916629253,0.0,0.0,0.0,0.0,0.0,0.02332967005082729,0.18915913700646647,15.826916416949551,0.0,0.02031581986375833
[2.17468643 0.07454219 3.07915831],[  0.27400205 -95.2639389    1.67900681],[-0.99710578  0.00259159 -0.07598245],[ 1.88239491 -0.38953078  3.15893769],[0. 0. 0.],[ 1.78066623 -0.41495091  3.09263802],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,0,1164.31188964844,[0.03752703 0.00668884 0.00891812],[-0.01609715  0.04461793 -0.06876684],[-0.3954946   0.93304221 -0.02873898],[0. 0. 0.],[-0.0014435  -0.01378377  0.01934437],3.7704155593195874,95.27912781125848,0.9999999901509399,3.6978415555041506,0.0,3.5926823380350235,0.0,0.0,0.03914781619904006,0.08353894955939098,1.0138094872089878,0.0,0.02379665114948033
[2.18349099 0.07611153 3.08125067],[ 5.76130860e-02 -9.46641541e+01  7.54595757e-01],[-9.97444451e-01 -6.42350293e-04 -7.14438930e-02],[ 1.78960431 -0.17062122  3.15219498],[0. 0. 0.],[1.27404356 0.00606367 2.97272444],[0. 0. 0.],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,0,1164.54650878906,[ 0.01301399  0.00361916 -0.00770987],[-0.04542348  0.03121393 -0.0220937 ],[-0.34069715  0.48778246 -0.03562016],[0. 0. 0.],[ 6.33764944e-05 -1.50453775e-03 -8.61003032e-04],3.7772386145253365,94.66717908833702,1.0000000375025162,3.6287915817942085,0.0,3.234240922306452,0.0,0.0,0.015553274298100783,0.0593778852677409,0.596049559707935,0.0,0.0017346402051332903
[2.18651414 0.07695226 3.07945967],[ -0.54696429 -94.248703     0.46053308],[-9.97429729e-01 -9.91854118e-04 -7.16439039e-02],[ 1.71046042 -0.05730944  3.14392042],[0. 0. 0.],[1.26606441 0.16344184 3.01229596],[0. 0. 0.],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,0,1164.77880859375,[-0.01848115 -0.0048194  -0.01706285],[ 0.02827268 -0.07751907  0.10773426],[-0.19237304  0.11359734 -0.00221951],[0. 0. 0.],[ 0.00063561 -0.0116404  -0.00835892],3.77754385447809,94.25141525932963,0.9999999480226036,3.579552325830594,0.0,3.2716294520772577,0.0,0.0,0.025610938999695698,0.13570269585815445,0.223420385131734,0.0,0.014344846408493065
[2.18223    0.07583506 3.0755043 ],[ -0.17145155 -95.27829742   1.89144039],[-0.99728239 -0.00369023 -0.0735816 ],[ 1.66586614 -0.03097627  3.14340591],[0. 0. 0.],[1.26333487 0.15944749 3.02911615],[0. 0. 0.],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,0,1165.01062011719,[-0.00385513  0.00180553  0.0037889 ],[-0.06752261 -0.02076537 -0.07275296],[-0.04589728 -0.1724038  -0.00590004],[0. 0. 0.],[-0.00066663  0.00021925  0.00914006],3.771817258143929,95.29722400189061,1.0000000132862583,3.557677649324257,0.0,3.2858763168693135,0.0,0.0,0.00569892133725126,0.10140757559272433,0.1785061380078827,0.0,0.009166960391142606
