headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[2.96682215 0.063909   5.40579891],[14.28400326  6.51282263  1.49246633],[ 0.23590021 -0.0412808   0.97090006],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,562.993774414063,[-0.0018387  -0.00372922 -0.00312815],[-0.01358271  0.0446969  -0.00043651],[0. 0. 0.],[0. 0. 0.],[-0.08792236 -0.02024428  0.01904207],6.166747918645306,15.769497880379085,0.999999968508439,0.0,0.0,0.0,0.0,0.0,0.00520319326860223,0.046717165362255376,0.0,0.0,0.09221048283479877
[2.96620917 0.06266578 5.40475607],[14.02456093  7.36657476  1.48412859],[ 0.20658918 -0.04802972  0.97724819],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,563.3271484375,[-1.62302937 -0.06233073 -0.02625868],[ 0.20215183 -4.23042012  0.73426982],[0. 0. 0.],[0. 0. 0.],[-4.44273466 -0.82966597 -1.46006419],6.165526094825467,15.910919856340012,0.9999999853387704,0.0,0.0,0.0,0.0,0.0,1.6244380526362812,4.298426677425869,0.0,0.0,4.749528852372512
[2.63455009 0.04992876 5.39939022],[ 16.39138412 -42.1638031   10.08106709],[-0.70126456 -0.2175684   0.67889035],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,1,563.531494140625,[-0.07433105 -0.00442582  0.03375581],[-0.00139874 -0.7464477   0.21956551],[0. 0. 0.],[0. 0. 0.],[-0.13529051 -0.05619535 -0.16555294],6.008058075339377,46.347509954774424,1.0000000474635378,0.0,0.0,0.0,0.0,0.0,0.08175663704996008,0.7780714187300517,0.0,0.0,0.2210638298622415
[2.6184535  0.04897033 5.40670013],[ 16.37402916 -51.42539597  12.80533886],[-0.73056209 -0.22973765  0.64303941],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,0,563.748046875,[0.07877882 0.06117183 0.1241964 ],[-0.53530379 -0.00946593 -0.24829961],[0. 0. 0.],[0. 0. 0.],[-0.00116052  0.0765944   0.02503311],6.007587134715219,55.46762014402697,1.0000000176328498,0.0,0.0,0.0,0.0,0.0,0.1592885437585717,0.5901630731561833,0.0,0.0,0.08058973790020019
[2.6342535  0.06123905 5.43160915],[ 10.22267723 -51.53417206   9.95204639],[-0.73079485 -0.21437576  0.64806008],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,0,563.948608398438,[0.12579578 0.06067844 0.18400236],[-0.27462675 -0.22742608 -0.26451411],[0. 0. 0.],[0. 0. 0.],[-0.11077685  0.24141353 -0.05644585],6.0370042017881405,53.47258406805779,0.9999999741740827,0.0,0.0,0.0,0.0,0.0,0.23100502567959674,0.4439709346136529,0.0,0.0,0.27154767271922464
[2.65942955 0.07338288 5.46843433],[  7.07357359 -54.14203262   6.91890287],[-0.75296509 -0.16606064  0.63676333],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,564.148742675781,[0.09357422 0.0093407  0.15727377],[-0.10572734 -0.30388609 -0.04172482],[0. 0. 0.],[0. 0. 0.],[-0.11977217  0.13395734 -0.11382758],6.0812601196727005,55.038771396942096,1.0000000556319537,0.0,0.0,0.0,0.0,0.0,0.18324416407603267,0.3244471982381707,0.0,0.0,0.21271262129890864
[2.67821407 0.07525798 5.5000062 ],[  5.85751677 -57.6372757    6.43899155],[-0.77700871 -0.13916942  0.61391306],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,564.349487304688,[ 0.05494799 -0.00287492  0.03801418],[ 0.04619295  0.06805035 -0.01889312],[ 2.44319226 -0.46559766  5.47709392],[0. 0. 0.],[-0.04407675  0.02626611 -0.05463985],6.117888734930619,58.29087977060006,0.9999999560337413,0.0,0.0,0.0,0.0,0.0,0.06687768449920933,0.0843895100408757,6.01535762975664,0.0,0.07495453084283184
[2.73594904 0.07223725 5.53994846],[  8.63841724 -53.54051971   5.30159092],[-0.82332104 -0.11157109  0.55650187],[ 2.56711149 -0.48921287  5.7548933 ],[0. 0. 0.],[-2.19189548 -3.05549526  6.85730934],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,565.400207519531,[ 0.0113235  -0.00279764 -0.00472881],[0.02053735 0.00493343 0.00583558],[-0.14395677  0.78628252  0.32276236],[0. 0. 0.],[0.03805597 0.11022348 0.074933  ],6.179131358351296,54.4914339143471,0.9999999880897104,6.320457861095784,0.0,7.820687215194102,0.0,0.0,0.012586101467582302,0.02191290752612763,0.8620552705541885,0.0,0.13860889900921006
[2.73822355 0.07167529 5.5389986 ],[  8.87477779 -53.48374176   5.36875153],[-0.81567687 -0.08943086  0.57155341],[ 2.53819537 -0.3312749   5.81972551],[0. 0. 0.],[-2.38640356 -1.39747679  8.08380699],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,565.60107421875,[ 0.00093147  0.00222147 -0.00549528],[ 0.01339509  0.02091021 -0.03507585],[-0.11746188  0.47317078  0.08348285],[0. 0. 0.],[0.02966419 0.06275009 0.04899788],6.179280791917349,54.4802331723624,0.9999999656559851,6.357781362538304,0.0,8.54375788610701,0.0,0.0,0.0060000560598992055,0.04297651514714622,0.49462841011919334,0.0,0.0849607594703528
[2.73868895 0.07278521 5.53625298],[  9.25823784 -52.88514709   4.36463833],[-0.80085564 -0.0580788   0.59603441],[ 2.47950745 -0.09486279  5.86143637],[0. 0. 0.],[2.12412763 0.06689677 6.04341221],[0. 0. 0.],[0. 0. 0.],ButtonPin (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,566.100708007813,[-0.0129824   0.00529298 -0.0095235 ],[ 0.00761779  0.02059893 -0.00241646],[-0.02360699  0.06346197 -0.04602411],[0. 0. 0.],[0.01976876 0.04741834 0.03056341],6.177039083358147,53.866537097243445,0.9999999561185356,6.365013150789493,0.0,6.406186422061795,0.0,0.0,0.016948612649018945,0.022094926980339078,0.08187142504530924,0.0,0.05977812632630127
