headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[-1.07480955  0.07168514  0.33404452],[ -5.96247625 145.78710938   4.98291683],[ 0.47933739  0.03508593 -0.8769291 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,231.768447875977,[0.00174982 0.00149506 0.00497883],[ 0.009816   -0.0032644  -0.00303851],[0. 0. 0.],[0. 0. 0.],[0.10046176 0.00094798 0.05749801],1.127803205290067,145.99404728668293,1.0000000069272081,0.0,0.0,0.0,0.0,0.0,0.005485057456884404,0.010781595029762019,0.0,0.0,0.11575614118224545
[-1.07422626  0.07218351  0.33570418],[ -5.77499866 145.72476196   4.92488384],[ 0.51282567  0.03540193 -0.85776252],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,232.101791381836,[ 1.15257382 -0.01365487  0.50175713],[ 0.61524978 -9.71875301 -0.34276107],[0. 0. 0.],[0. 0. 0.],[ 0.2862788 -0.0037631  0.185537 ],1.1277720569194178,145.9222784210212,0.9999999976384903,0.0,0.0,0.0,0.0,0.0,1.2571289089024271,9.744238170799894,0.0,0.0,0.34116519446157073
[-0.82728887  0.06925797  0.44320497],[ 1.77752697 26.42178345  0.71730536],[ 0.57416052  0.03459569 -0.81801146],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,1,232.316040039063,[0.06143214 0.00102124 0.00118132],[-0.09444948 -0.60377878 -0.00604232],[0. 0. 0.],[0. 0. 0.],[ 0.85016603 -0.03383936  0.76805193],0.9410813884159647,26.491220614810935,0.9999999566683841,0.0,0.0,0.0,0.0,0.0,0.06145198376023666,0.6111513996853702,0.0,0.0,1.1462247328619533
[-0.81407368  0.06947766  0.44345909],[ 0.61340159 18.97998238  0.6428315 ],[ 0.75704688  0.02731622 -0.65278935],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,232.531158447266,[0.10842577 0.01007941 0.00595246],[-0.00461482  0.45211551 -0.23523981],[0. 0. 0.],[0. 0. 0.],[-0.85169184 -0.45691805  6.6804641 ],0.9296230809848256,19.000769059508848,1.0000000465514276,0.0,0.0,0.0,0.0,0.0,0.10905582622072045,0.5096739139932225,0.0,0.0,6.750018787734196
[-0.7901901   0.07169791  0.44477028],[ 0.55515856 24.68607712 -2.32610154],[ 0.56943971 -0.0733318   0.81875575],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,232.751434326172,[ 0.07360897 -0.00215854 -0.0371959 ],[-0.10029621  0.85990923 -0.07741349],[0. 0. 0.],[0. 0. 0.],[-0.05259111 -0.03835077  0.03245939],0.9095941868988837,24.80164012469943,1.000000053583073,0.0,0.0,0.0,0.0,0.0,0.08250136423953655,0.8691927638894421,0.0,0.0,0.07273388817074489
[-0.77464861  0.07124217  0.43691689],[-0.65814412 35.08856583 -3.26258755],[ 0.55833584 -0.08142903  0.82560909],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,232.96257019043,[-0.05634764 -0.04935787 -0.11062278],[ 0.19499708  0.1609891  -0.01498312],[0. 0. 0.],[0. 0. 0.],[ 0.02094441 -0.06330912 -0.02105045],0.8922176177205687,35.2460647865332,0.9999999817749111,0.0,0.0,0.0,0.0,0.0,0.13359885879168049,0.25330978112533364,0.0,0.0,0.06992735325417913
[-0.78687406  0.06053325  0.41291565],[ 1.76589632 37.08984756 -3.44884515],[ 0.56288004 -0.09516487  0.82104188],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,233.179534912109,[-1.95610026e-02 -8.44770924e-05 -1.97202548e-01],[-0.07997793 -1.03032287  0.06173666],[-0.77979533 -0.09336553  0.45338811],[0. 0. 0.],[ 0.02140926  0.09050251 -0.00983191],0.8906932052633925,37.29168426126877,1.0000000318023037,0.0,0.0,0.0,0.0,0.0,0.19817034352386875,1.035264747805338,0.9068399259950486,0.0,0.09351859670307017
[-0.80760419  0.06044373  0.20392656],[ -3.09038544 -25.47163773   0.29982144],[5.85568905e-01 7.46856618e-04 8.10622334e-01],[-0.82640266 -0.09894586  0.48048651],[0. 0. 0.],[-2.87691379  3.0761025   4.46282816],[0. 0. 0.],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),None,None,0,234.239303588867,[ 0.08734502  0.00564197 -0.05571133],[ 0.01012151  0.04559045 -0.03980806],[ 0.01927165 -0.02737113  0.03719075],[0. 0. 0.],[-0.91535244  0.01818077  0.107605  ],0.8351431139693762,25.660177385960377,1.0000000346557916,0.9610405484030798,0.0,6.136438272513164,0.0,0.0,0.10375324719907954,0.06136461209671341,0.05003725962284457,0.0,0.9218348375435395
[-0.71535188  0.06640267  0.14508522],[ -2.47788382 -22.71273994  -2.10915613],[-0.38121065  0.01994907  0.92427289],[-0.80604827 -0.12785478  0.51976675],[0. 0. 0.],[-1.1643585   0.16847023  1.01046109],[0. 0. 0.],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,235.295486450195,[-0.01660591 -0.00137655  0.01826375],[0.01833734 0.0075476  0.01626516],[ 0.01804577 -0.0441917   0.02930723],[0. 0. 0.],[-0.02308898 -0.01713195 -0.00966882],0.7329306559944507,22.944650870673218,0.9999999566120321,0.9675836588973515,0.0,1.550852844995362,0.0,0.0,0.02472277109271477,0.025647219161417815,0.056013124935683556,0.0,0.030332996454825834
[-0.73255932  0.06497626  0.16401055],[ -1.38917243 -22.26462936  -1.14347243],[-0.40513602  0.00219653  0.91425383],[-0.78734881 -0.1736473   0.55013561],[0. 0. 0.],[-1.1070385   0.05883378  1.03562033],[0. 0. 0.],[0. 0. 0.],ButtonPin (UnityEngine.GameObject),ButtonPin (UnityEngine.GameObject),None,0,236.33171081543,[-0.00541089 -0.00201347  0.00746566],[ 0.02637446 -0.0162687   0.00451537],[ 0.00441181 -0.0379029  -0.01480533],[0. 0. 0.],[ 0.00106193 -0.0196432   0.00029166],0.7535015186091547,22.337212224800215,1.0000000429876024,0.9760741367233038,0.0,1.517071231456159,0.0,0.0,0.009437575371988626,0.03131567287387966,0.0409303318834072,0.0,0.019674042521215136
