headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[-0.17522588  0.06036788 -4.97998762],[  1.58495617 158.48165894  -0.49076179],[ 0.39953551 -0.06824608 -0.9141739 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,159.644989013672,[ 0.00274334 -0.00203269 -0.0102939 ],[-0.01307196 -0.01159744 -0.0607132 ],[0. 0. 0.],[0. 0. 0.],[-0.00137284 -0.04982287  0.0034061 ],4.98343507025613,158.49034403443116,1.00000003518939,0.0,0.0,0.0,0.0,0.0,0.010845377556390659,0.06317807540351827,0.0,0.0,0.04995803317655142
[-0.17465048  0.05994153 -4.98214674],[  1.42786217 158.34228516  -1.22039092],[ 0.39924756 -0.0786963  -0.91345948],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,159.854736328125,[-0.00088361 -0.00122763 -0.00656858],[-0.01077602 -0.01997413  0.00409992],[0. 0. 0.],[0. 0. 0.],[ 0.00198333 -0.09566805  0.01013907],4.985567361258106,158.3534256429576,0.9999999699535841,0.0,0.0,0.0,0.0,0.0,0.006740476689333839,0.023062912781790238,0.0,0.0,0.09622426571287807
[-0.17483008  0.059692   -4.98348188],[  1.30236387 158.10966492  -1.17264295],[ 0.39965069 -0.09814201 -0.91139859],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,160.057998657227,[-0.00020699 -0.00366725 -0.00166066],[ 0.0153551   0.04923542 -0.05980835],[0. 0. 0.],[0. 0. 0.],[-0.06190763 -0.0061703  -0.02598359],4.9869048897132915,158.11937700136372,0.9999999593782153,0.0,0.0,0.0,0.0,0.0,0.004031047392274985,0.07897432780206404,0.0,0.0,0.06742235707329657
[-0.1748715   0.05895805 -4.98381424],[  1.4784385  158.67424011  -1.85845625],[ 0.38726085 -0.09937689 -0.9165988 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,160.25813293457,[0.00164247 0.00306804 0.00457237],[ 0.00897069 -0.03792213  0.07696752],[0. 0. 0.],[0. 0. 0.],[-0.12120756  0.0043257  -0.04964723],4.987229738939639,158.69201024391106,1.000000045386936,0.0,0.0,0.0,0.0,0.0,0.005746051147580427,0.08627026928149138,0.0,0.0,0.13105278643550278
[-0.1745154   0.05962324 -4.9828229 ],[  1.58987617 158.20315552  -0.90233344],[ 0.36098158 -0.09843903 -0.92736292],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,160.474945068359,[ 0.00392332 -0.00493168 -0.00209672],[-0.00884196  0.01685753 -0.12540269],[0. 0. 0.],[0. 0. 0.],[-5.55072403e-02 -8.07054139e-05 -2.11780183e-02],4.986234506911845,158.21371725487225,0.9999999648280091,0.0,0.0,0.0,0.0,0.0,0.006641551758332706,0.1268392372258253,0.0,0.0,0.05941017334212991
[-0.17364903  0.0585342  -4.9832859 ],[  1.47800457 158.41644287  -2.48897243],[ 0.34872419 -0.09845685 -0.93203956],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,160.695770263672,[ 0.00284768  0.00474646 -0.0021471 ],[-0.01473044  0.03759151 -0.01151321],[0. 0. 0.],[0. 0. 0.],[-0.17302029 -0.03847266 -0.05673529],4.986654052361562,158.44288830107925,1.0000000246293508,0.0,0.0,0.0,0.0,0.0,0.005937016928648996,0.04198406608329652,0.0,0.0,0.18610496883054028
[-0.17304569  0.05953982 -4.98374081],[  1.29918945 158.87277222  -2.62873316],[ 0.31206667 -0.10660799 -0.94405997],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,160.907638549805,[ 0.00661771 -0.0049992   0.00106033],[-0.02797041  0.0540862  -0.05958176],[0. 0. 0.],[0. 0. 0.],[-0.35151297 -0.028562   -0.09756652],4.987099580958183,158.89982971384677,1.0000000477718574,0.0,0.0,0.0,0.0,0.0,0.008361242365656925,0.08519182432174136,0.0,0.0,0.3659185433307179
[-0.17160827  0.05845395 -4.98351049],[  0.95109344 159.54588318  -3.37023711],[ 0.23571494 -0.11281191 -0.96525228],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,161.124847412109,[0.00964222 0.00215803 0.00370782],[-0.00050905  0.06052416  0.01170548],[0. 0. 0.],[0. 0. 0.],[-0.24011706  0.03117208 -0.05569991],4.986806905125937,159.5843097431227,1.0000000125493664,0.0,0.0,0.0,0.0,0.0,0.010553556035076413,0.06164780225193671,0.0,0.0,0.24845599106728553
[-0.16962424  0.058898   -4.98274755],[  0.94509196 160.25942993  -3.23223591],[ 0.18630731 -0.10639779 -0.97671336],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,161.330612182617,[ 0.00286595  0.00199122 -0.00318343],[-0.02317523  0.03079051  0.04935089],[0. 0. 0.],[0. 0. 0.],[-0.1644626   0.00998967 -0.02940503],4.985981804199836,160.29480786912862,0.9999999453943995,0.0,0.0,0.0,0.0,0.0,0.0047236501603354665,0.06261515423450675,0.0,0.0,0.16736903952986298
[-0.1690138   0.05932213 -4.98342562],[  0.66226482 160.63519287  -2.62996483],[ 0.1512772  -0.10427002 -0.98297656],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,161.543609619141,[ 0.00119025  0.0010197  -0.00010632],[-0.00016607  0.02353992  0.02041024],[0. 0. 0.],[0. 0. 0.],[-0.05951071 -0.00692232 -0.00802404],4.9866437270971415,160.65808569265843,0.9999999685706505,0.0,0.0,0.0,0.0,0.0,0.0015709191258773902,0.03115659775619804,0.0,0.0,0.06044690895587178
