headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[ 3.83618546  0.04249061 -0.0421311 ],[-14.73925209 -43.28098679   0.53204262],[-0.6550234  -0.05502462  0.75360245],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1936.11877441406,[ 0.00057007 -0.0017016  -0.00226119],[ 0.08651022 -0.00762315  0.02608273],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],3.836652099037694,45.724965157979646,1.0000000015193464,0.0,0.0,0.0,0.0,0.0,0.002886756387159335,0.0906776696878674,0.0,0.0,0.0
[ 3.83631134  0.04211485 -0.04263043],[-13.64469433 -43.37743759   0.86205047],[-0.6550234  -0.05502462  0.75360245],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1936.33959960938,[ 0.00635104 -0.0331164   0.11615548],[ 0.47094866  0.32715977 -0.03691545],[0. 0. 0.],[0. 0. 0.],[ 0.05112435 -0.03633757  0.04086779],3.836779341342218,45.48101698886256,1.0000000015193464,0.0,0.0,0.0,0.0,0.0,0.12095092332245136,0.5746206616248424,0.0,0.0,0.07486183727364458
[ 3.83787584  0.03395703 -0.01401694],[ -6.99766779 -38.75986481   0.34102133],[-0.64242953 -0.06397594  0.76366973],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,1,1936.5859375,[-0.02023967 -0.01596319  0.26519197],[ 0.34187295  0.3153752  -0.09210189],[0. 0. 0.],[0. 0. 0.],[ 0.02535697 -0.06401281  0.01526472],3.838051659476668,39.38795209077885,1.000000038879952,0.0,0.0,0.0,0.0,0.0,0.2664418294104096,0.47415334338180454,0.0,0.0,0.07052394911982793
[3.83350277 0.03050795 0.04328162],[ -2.76542377 -34.85565186  -0.79916149],[-0.63695079 -0.07780683  0.76696789],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1936.80200195313,[-0.14946571  0.02949785  0.14157518],[ 0.34619982 -1.83768946  0.22685256],[0. 0. 0.],[0. 0. 0.],[-0.09853812 -0.09637796 -0.09528697],3.8338684793906475,34.97431477551151,0.9999999806071302,0.0,0.0,0.0,0.0,0.0,0.20797512751108557,1.883724758163101,0.0,0.0,0.167565153901635
[3.80348921 0.03643128 0.07171072],[  1.21771491 -55.99885178   1.81084919],[-0.6567378  -0.09716007  0.74783373],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1937.00280761719,[-0.11364775  0.0206537  -0.10560747],[-0.01851416  0.1600914  -0.01142409],[0. 0. 0.],[0. 0. 0.],[-0.16778695 -0.02709609 -0.15828228],3.804339604041377,56.041354414609806,0.9999999545421255,0.0,0.0,0.0,0.0,0.0,0.15650982422658058,0.1615628073521971,0.0,0.0,0.2322497352523863
[3.78012705 0.04067699 0.05000137],[  0.99965346 -54.11328125   1.67629528],[-0.69122916 -0.10273012  0.71529621],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1937.20837402344,[-0.16212389 -0.04895348 -0.36994324],[0.24338543 0.67475306 0.40755705],[0. 0. 0.],[0. 0. 0.],[-0.04525158 -0.05081862 -0.05212381],3.780676560791431,54.14846701935489,0.9999999507459844,0.0,0.0,0.0,0.0,0.0,0.40686435320895975,0.8250035799393247,0.0,0.0,0.08571540371738802
[ 3.74551344  0.03022537 -0.02898187],[  3.9769156  -45.85922623   6.66182041],[-0.70089042 -0.11357994  0.70416772],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1937.421875,[-0.2873226  -0.0511402  -0.44701856],[-0.30839622  1.05320633 -0.17847107],[0. 0. 0.],[0. 0. 0.],[0.0610783  0.04075345 0.06586878],3.7457475148743185,46.510905592042384,0.9999999850660304,0.0,0.0,0.0,0.0,0.0,0.5338494125241595,1.1118469869251302,0.0,0.0,0.09864126307224687
[ 3.68318772  0.0191321  -0.12594867],[  0.14400083 -32.76940918   4.44368553],[-0.68764138 -0.10473975  0.71845591],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1937.63879394531,[-0.03910543  0.08292204 -0.2804431 ],[ 0.10617172  1.63241471 -0.01215379],[0. 0. 0.],[0. 0. 0.],[0.24298112 0.0169413  0.21770368],3.6853901975226786,33.06964250378622,0.9999999904657952,0.0,0.0,0.0,0.0,0.0,0.2950485208450957,1.6359089007461969,0.0,0.0,0.3266829107936377
[ 3.67406535  0.03847585 -0.19136941],[  1.56306565 -10.95096016   4.28124094],[-0.63095963 -0.10078774  0.76924103],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1937.8720703125,[ 0.34373037  0.02641598 -0.49894748],[-0.32377545  4.54152635 -0.05298206],[0. 0. 0.],[0. 0. 0.],[0.46213469 0.02975496 0.33406343],3.679247049420318,11.861522946820768,0.999999996967695,0.0,0.0,0.0,0.0,0.0,0.6064626605950458,4.553361315237079,0.0,0.0,0.571009814074036
[ 3.75336838  0.04457036 -0.30648303],[-2.71688151 49.08290863  3.58087778],[-0.5243392  -0.09392289  0.84631377],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1938.10278320313,[ 0.2120036  -0.00700478 -0.20126926],[ 0.68918635 -0.70488068 -0.36911955],[0. 0. 0.],[0. 0. 0.],[1.01809635 0.01103588 0.48134066],3.766124339844822,49.288295268330394,1.0000000550662973,0.0,0.0,0.0,0.0,0.0,0.29241051317850053,1.0526556085805854,0.0,0.0,1.126201934803455
