headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[-1.32212377  0.01394649 -1.74291897],[ -1.37750852 192.95367432 -17.11580086],[-0.2041626  -0.00965095 -0.97888947],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1189.91235351563,[-0.00137429 -0.00052035 -0.00179151],[-0.01255491  0.01905753  0.00216758],[0. 0. 0.],[0. 0. 0.],[ 0.01474379 -0.02553876 -0.00272968],2.1876865147303315,193.71620634557792,1.0000000462129517,0.0,0.0,0.0,0.0,0.0,0.0023171009370822637,0.022924082355663625,0.0,0.0,0.0296151741729589
[-1.32240963  0.01383825 -1.74329162],[ -1.52713752 193.18080139 -17.08996773],[-0.20109577 -0.01496321 -0.97945726],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1190.12036132813,[-0.04561328 -0.00906213  0.09366287],[-0.07499477  0.09087897 -0.04450097],[0. 0. 0.],[0. 0. 0.],[ 0.09008336 -1.07668986  0.12519775],2.188155475786536,193.9412827951609,0.9999999654147289,0.0,0.0,0.0,0.0,0.0,0.10457258703524458,0.12595054373999415,0.0,0.0,1.0876812693659337
[-1.33202004  0.01192892 -1.72355747],[ -2.43246245 194.27787781 -17.62717628],[-0.18211581 -0.24181461 -0.95307893],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,1,1190.3310546875,[-0.00571238 -0.00303506  0.01150273],[ 0.05146951 -0.14357487 -0.10440949],[-7.13808153 -2.77713517 -9.3370557 ],[0. 0. 0.],[-0.03410165  0.09986862 -0.01761978],2.178318171832221,195.09107622542825,0.9999999566187984,0.0,0.0,0.0,0.0,0.0,0.01319680513710869,0.18483558766150796,12.076642613131323,0.0,0.10699121510136939
[-1.33316433  0.01132095 -1.72125328],[ -1.8417294  192.63002014 -18.82551956],[-0.18894696 -0.22180919 -0.95660847],[-1.42988181 -0.55630845 -1.87037456],[0. 0. 0.],[-1.49146938 -3.39262009 -6.62197876],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,0,1190.53137207031,[-0.02449728  0.03877223  0.00704872],[0.05052696 0.04179017 0.6116334 ],[ 0.19970376  0.13907962 -0.05120148],[0. 0. 0.],[-0.38356186  0.85377607 -0.03027284],2.177192721321356,193.55649514732517,1.0000000229585229,2.4191614413941727,0.0,7.588475121419643,0.0,0.0,0.04640136686782521,0.6151380410806521,0.2486892113296472,0.0,0.9364666203403978
[-1.33807755  0.01909716 -1.71983957],[ -1.26110744 193.11024475 -11.79703903],[-0.26587471 -0.05057456 -0.96268004],[-1.38982892 -0.52841443 -1.88064361],[0. 0. 0.],[-0.04688847 -3.18549895 -6.48497963],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1190.73193359375,[-0.04101838 -0.00848699  0.01432071],[0.0155207  0.16651131 0.07372075],[ 0.00602269  0.03524342 -0.04769432],[0. 0. 0.],[-0.0947147  -0.00120072  0.0273123 ],2.179143036860128,193.4743578609099,1.0000000063458685,2.397429166698183,0.0,7.225272514073984,0.0,0.0,0.044267590035593815,0.18276120515438435,0.05960805107700699,0.0,0.09858132677073718
[-1.34694016  0.01726343 -1.71674538],[ -1.0689677  195.17158508 -10.88440704],[-0.28633919 -0.050834   -0.95677882],[-1.38852763 -0.52079958 -1.89094865],[0. 0. 0.],[ 0.11128759 -3.08483887 -6.50293255],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1190.94799804688,[-0.03805137 -0.00767353  0.01870501],[ 0.03192692  0.12454591 -0.19472348],[6.39034739 2.39684839 8.70261313],[0. 0. 0.],[-0.04796732 -0.00765386  0.01505525],2.1821458493952934,195.47777529030012,0.9999999738275517,2.403107986114696,0.0,7.198385061643541,0.0,0.0,0.04308906493109327,0.23334148122304768,11.059696978793028,0.0,0.050853772408868715
[-1.35520816  0.01559608 -1.71268106],[ -0.67149282 196.72212219 -13.30862141],[-0.29676178 -0.05249707 -0.95350754],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1191.16528320313,[-0.00783742 -0.00213945  0.03015231],[0.00100449 0.0535148  0.02915116],[0. 0. 0.],[0. 0. 0.],[-0.01224195 -0.02349893  0.00518274],2.1840578717340917,197.17292832997748,1.0000000652301997,0.0,0.0,0.0,0.0,0.0,0.031227618737309486,0.06094778651280374,0.0,0.0,0.026998629037037824
[-1.35682023  0.01515602 -1.70647907],[ -0.65965486 197.35279846 -12.96507263],[-0.29927981 -0.05733053 -0.95244151],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1191.37097167969,[ 0.00067139 -0.00848615  0.00828304],[-0.00285287 -0.07691522 -0.07636405],[0. 0. 0.],[0. 0. 0.],[ 0.03810889 -0.03971436 -0.00921057],2.180197618353094,197.77930961965242,1.000000015021905,0.0,0.0,0.0,0.0,0.0,0.011877473419503438,0.1084230577345243,0.0,0.0,0.05580638227984114
[-1.3566668   0.0132168  -1.70458627],[ -0.69700742 196.3457489  -13.96490574],[-0.29057133 -0.06640588 -0.95454627],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1191.59948730469,[ 0.00904652 -0.00014399  0.0065516 ],[-0.01034196 -0.09455291 -0.0141655 ],[0. 0. 0.],[0. 0. 0.],[ 0.01782679 -0.0251259  -0.00356246],2.1786082352083422,196.84297681978256,1.0000000131799496,0.0,0.0,0.0,0.0,0.0,0.011170660790762522,0.09616584942634583,0.0,0.0,0.0310128444744399
[-1.35458076  0.0131836  -1.70307553],[ -0.83364415 195.0965271  -14.1520586 ],[-0.28646064 -0.07219968 -0.95536774],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1191.830078125,[ 0.00386816 -0.00125618 -0.00457955],[-0.03697221  0.0150948  -0.00517495],[0. 0. 0.],[0. 0. 0.],[-0.01828556 -0.0104965   0.00633751],2.1761270866551876,195.61091639158877,1.0000000085727454,0.0,0.0,0.0,0.0,0.0,0.006124781502056176,0.0402688138945269,0.0,0.0,0.022015959434815092
[-1.35364866  0.0128809  -1.70417905],[ -1.34409654 195.30493164 -14.22350597],[-0.29086685 -0.07472899 -0.95384061],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1192.07104492188,[ 0.00774536  0.0041556  -0.01241076],[0.01763892 0.10516624 0.09305692],[0. 0. 0.],[0. 0. 0.],[-0.06488615 -0.01088456  0.02121712],2.176409163921556,195.82678836371952,0.9999999314244242,0.0,0.0,0.0,0.0,0.0,0.015208113360993984,0.14152971570773504,0.0,0.0,0.06912924336488736
[-1.35186076  0.01384016 -1.70704389],[ -1.11080647 196.69584656 -12.99274731],[-0.30584484 -0.07724153 -0.94894296],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1192.30187988281,[ 0.03190874 -0.00329259 -0.02016338],[-0.08510555  0.0688732  -0.08890004],[0. 0. 0.],[0. 0. 0.],[-0.05867421 -0.00557962  0.01984907],2.177548598376824,197.1276272535123,1.0000000307204302,0.0,0.0,0.0,0.0,0.0,0.037888926151439524,0.14103081683965835,0.0,0.0,0.06219148399048123
[-1.34428477  0.01305841 -1.71183121],[ -2.2685442  197.63276672 -14.20210361],[-0.31977567 -0.07856628 -0.94423026],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1192.53930664063,[ 0.02611334 -0.00758069 -0.01480804],[-0.03632496  0.15291945 -0.20590562],[-6.58444898 -0.98261356 -7.4536057 ],[0. 0. 0.],[-0.03498433 -0.01266666  0.01310924],2.176611626186584,198.155384793595,0.9999999601333304,0.0,0.0,0.0,0.0,0.0,0.030962094871205555,0.2590385779262676,9.993834885951618,0.0,0.03944870065498743
[-1.33771181  0.01115029 -1.71555853],[ -2.79241776 199.83815002 -17.17164612],[-0.32858154 -0.08175459 -0.94093055],[-1.65736496 -0.24733266 -1.87613952],[0. 0. 0.],[-2.05732465 -0.10496913 -2.76718163],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1192.791015625,[-0.01549663  0.0045977  -0.00665828],[-0.03511106  0.2874544  -0.0037062 ],[0.02045165 0.20956084 0.11878015],[0. 0. 0.],[-0.03096202 -0.00175655  0.01108461],2.175485758265413,200.59399101807634,0.9999999666617746,2.5155380291043343,0.0,3.4497677350005986,0.0,0.0,0.01748190068701762,0.28961448875064927,0.24174933154880424,0.0,0.03293327601530892
[-1.34093523  0.01210664 -1.7169435 ],[ -3.21087027 203.26402283 -17.2158165 ],[-0.33502188 -0.08211996 -0.93862486],[-1.65311086 -0.20374237 -1.85143232],[0. 0. 0.],[-4.12076759  1.09984386 -6.58391666],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1192.9990234375,[-0.12544314 -0.01427918 -0.01620357],[-0.9732049   1.73607179 -0.3371669 ],[-0.0097876  -0.08912306 -0.0189901 ],[0. 0. 0.],[-0.20841501 -0.00818881  0.0804482 ],2.178565778911972,204.01705076151447,0.9999999882082277,2.4903991894881625,0.0,7.844637704474631,0.0,0.0,0.12728877074104672,2.018602125581168,0.09164791839314199,0.0,0.22355264620687898
[-1.36610961  0.00924104 -1.72019529],[-14.40109444 223.22593689 -21.09267044],[-0.37684736 -0.08376332 -0.92248023],[-1.65507507 -0.22162791 -1.85524333],[0. 0. 0.],[-4.47185421  1.13150644 -6.36977148],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1193.19970703125,[-0.16905853  0.00580422 -0.06383586],[  1.9457772  -25.805692     2.61254319],[-0.19428631 -0.09683484  0.3676078 ],[0. 0. 0.],[-0.90241057 -0.07088178  0.51000162],2.1966822050270824,224.68224488720367,0.9999999955504137,2.4960609412819434,0.0,7.864589984211699,0.0,0.0,0.18080235702343353,26.010481938907397,0.42691878691271357,0.0,1.0389758023332678
[-1.40509295  0.01057944 -1.73491526],[  11.30628204 -117.71578979   13.42393875],[-0.58493495 -0.10010801 -0.80487853],[-1.69987571 -0.24395713 -1.77047634],[0. 0. 0.],[-5.52327347  0.7876631  -5.5562706 ],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,1193.43029785156,[-0.19471706  0.01004961 -0.04973642],[-0.06109092  0.93995065 -0.08844408],[-0.14760994 -0.05714805  0.46626199],[0. 0. 0.],[-0.30152362 -0.01830045  0.23997079],2.232561103990038,119.01697909241756,0.9999999812323884,2.466511503076714,0.0,7.873951100836601,0.0,0.0,0.20121988213558353,0.9460769940651444,0.49239703558084985,0.0,0.38579447700972247
[-1.44419324  0.01259746 -1.74490261],[  10.60341167 -106.90135956   12.40636158],[-0.6454826  -0.10378285 -0.75669104],[-1.72951663 -0.25543278 -1.67684829],[0. 0. 0.],[-6.48955345  0.56229985 -4.2777667 ],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1193.63110351563,[-0.2362366  -0.04567278 -0.06992597],[0.28545671 0.18377358 0.20656409],[-0.13033121  0.00707906  0.26718136],[0. 0. 0.],[-0.36055224 -0.03182498  0.35110362],2.265069081322072,108.13995941446137,0.9999999969558014,2.422456162768789,0.0,7.792930969642963,0.0,0.0,0.25056611288232505,0.3974002785612191,0.29735873909056987,0.0,0.5042662986611255
[-1.49927282  0.00194866 -1.76120615],[  14.41675854 -104.44637299   15.16580105],[-0.7295469  -0.11120298 -0.67482972],[-1.75990391 -0.25378227 -1.61455381],[0. 0. 0.],[-6.97385979  0.42473608 -3.22836399],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1193.8642578125,[-0.05270577  0.06971855 -0.10623342],[-0.00087966 -0.07637706 -0.13695493],[-0.13806597  0.01692363 -0.08659477],[0. 0. 0.],[-1.1140681  -0.13252411  2.05687076],2.3129353425999413,106.52177842139017,0.9999999705693712,2.4017600232018563,0.0,7.696587238859221,0.0,0.0,0.13756494592843546,0.15681480260679376,0.16385138493896714,0.0,2.342952770951681
