headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[2.15195441 0.01989818 5.10706615],[ 2.07281971 25.82875633 -1.313743  ],[ 0.36434624 -0.08823293  0.92707431],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,994.487854003906,[ 0.00041845 -0.00019019  0.00069241],[-0.001829   -0.00720296  0.00483902],[0. 0. 0.],[0. 0. 0.],[ 0.00440964  0.00342575 -0.00141307],5.5419697253870375,25.945079608380578,1.000000005609901,0.0,0.0,0.0,0.0,0.0,0.0008310864257109837,0.008868144360785549,0.0,0.0,0.005759988451492229
[2.15209389 0.01983479 5.10729694],[ 2.03789043 25.69119835 -1.22133017],[ 0.36581603 -0.08709108  0.92660332],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,994.821166992188,[0.02345252 0.03127487 0.1066753 ],[ 0.12981364  0.07028323 -0.11366481],[0. 0. 0.],[0. 0. 0.],[ 0.01217655  0.01008611 -0.00388863],5.5422363346762955,25.80082009168946,0.9999999647386051,0.0,0.0,0.0,0.0,0.0,0.11361230937966195,0.18630889163506173,0.0,0.0,0.016282489508525073
[2.15693212 0.02628675 5.12930393],[ 3.57229447 26.52194977 -2.56485415],[ 0.36832803 -0.08501033  0.9258011 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,1,995.027465820313,[ 0.00801596 -0.01517089 -0.02536266],[ 0.06858941  0.06595855 -0.00925156],[0. 0. 0.],[0. 0. 0.],[ 0.08945423  0.05085219 -0.03217778],5.564423238159244,26.884076775884914,0.9999999853706735,0.0,0.0,0.0,0.0,0.0,0.030621499982585815,0.09560663572389416,0.0,0.0,0.10781193628311195
[2.15853834 0.02324684 5.1242218 ],[ 4.35975838 27.27920914 -2.67106986],[ 0.38625273 -0.07482065  0.91935337],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,995.227844238281,[-0.0010415  -0.00192396 -0.00462889],[-0.02272981 -0.04494876  0.01059465],[0. 0. 0.],[0. 0. 0.],[-0.03209003  0.02956813  0.01555444],5.560348663601207,27.754231361075128,0.9999999562999488,0.0,0.0,0.0,0.0,0.0,0.005119859832292049,0.0514711777470803,0.0,0.0,0.04632477234396402
[2.15824008 0.02269586 5.12289619],[ 3.98680329 26.54168129 -2.49723077],[ 0.37706289 -0.06635302  0.9238078 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,995.514221191406,[0.02021123 0.00090671 0.01447298],[-0.00756143  0.02560941 -0.01177653],[0. 0. 0.],[0. 0. 0.],[-0.05059683  0.03079103  0.0223658 ],5.559008973150117,26.95536324539382,0.9999999971990752,0.0,0.0,0.0,0.0,0.0,0.024875353689167937,0.029183964921854356,0.0,0.0,0.06331157458153085
[2.1628747  0.02290377 5.12621498],[ 3.88745785 26.87814903 -2.65195608],[ 0.36546057 -0.05929235  0.92893648],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,995.743530273438,[0.01163617 0.00461568 0.00102405],[-0.06261022  0.06965684 -0.07064995],[0. 0. 0.],[0. 0. 0.],[ 0.14467312  0.09338737 -0.05450493],5.563868400412845,27.286994979160326,1.0000000007146983,0.0,0.0,0.0,0.0,0.0,0.012559998645957316,0.11731807440296192,0.0,0.0,0.18061644029080443
[2.16522622 0.02383655 5.12642193],[ 3.16250944 27.68468857 -3.46999454],[ 0.39469719 -0.04041994  0.91792172],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,995.945617675781,[ 0.15258631  0.00122304 -0.04641911],[-0.01192308  0.01752753  0.03135256],[0. 0. 0.],[0. 0. 0.],[ 0.04513907  0.02303259 -0.01994985],5.564977498374999,28.079962771031806,0.9999999653547785,0.0,0.0,0.0,0.0,0.0,0.15949549304380273,0.037846499426589804,0.0,0.0,0.05446129058660248
[2.31205702 0.02501345 5.08175373],[ 2.50513506 28.65106201 -1.74138355],[ 0.43813363 -0.01825614  0.89872438],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,996.907897949219,[ 0.37730679  0.01712227 -0.08506661],[ 0.02381369 -0.57636171  0.05209024],[0. 0. 0.],[0. 0. 0.],[-0.11839493  0.00927653  0.05575726],5.583050627454512,28.813043448099464,0.9999999340177006,0.0,0.0,0.0,0.0,0.0,0.3871561890379355,0.5792005734270852,0.0,0.0,0.13119559704968944
[2.3967576  0.02885718 5.06265736],[ 2.81143093 21.23779678 -1.07138979],[ 0.41155547 -0.01617368  0.91124117],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,997.132385253906,[-0.02797077 -0.00511899  0.00049224],[-0.05582765 -0.41904593  0.08030276],[0. 0. 0.],[0. 0. 0.],[-0.19543175 -0.00653593  0.08311065],5.601408684426633,21.44984923459222,0.9999999843323618,0.0,0.0,0.0,0.0,0.0,0.0284395862888483,0.4303077440376143,0.0,0.0,0.2124703941214297
[2.3910675  0.02781583 5.06275749],[ 2.16072106 16.35352707 -0.13540573],[ 0.37179875 -0.01750328  0.92814839],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,997.335815429688,[-0.07433021  0.00107739  0.0442442 ],[-0.01053151  0.56423024  0.09290787],[0. 0. 0.],[0. 0. 0.],[-0.15167054 -0.00691137  0.05740742],5.599061613927857,16.49620858946419,1.000000054988798,0.0,0.0,0.0,0.0,0.0,0.08650831922619309,0.5719252994830055,0.0,0.0,0.16231861017353727
