headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[3.82773662 0.09248877 0.47723037],[ -1.58610749 -41.93384552   3.00861907],[-0.64183551 -0.05633082  0.76477057],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1686.82019042969,[ 0.00205668  0.00283785 -0.00398595],[ 0.02661034 -0.00917487  0.01029666],[0. 0. 0.],[0. 0. 0.],[-0.01559552 -0.00720763 -0.01369824],3.8584803487581563,42.071545322024306,1.00000000258786,0.0,0.0,0.0,0.0,0.0,0.005307648557916074,0.02997180936167503,0.0,0.0,0.02197298184611284
[3.82824802 0.09319443 0.47623923],[ -1.20698977 -42.06455994   3.15531564],[-0.64571345 -0.05812305  0.7613644 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,1687.06884765625,[ 0.05145025 -0.05606832 -0.05444201],[ 0.44505674 -0.31103689  0.14386882],[17.26801766 -2.44996989  3.20049884],[16.3971426  -2.17008657  2.55967373],[-0.02163708 -0.01266336 -0.01946338],3.858882214091257,42.20000051800238,0.9999999484847515,0.0,0.0,0.0,0.0,0.0,0.09356664249215951,0.5617096110068837,17.732173559751036,16.73700961111376,0.03173873414981612
[3.83963466 0.08078575 0.46419048],[  4.43647575 -46.00860977   4.9796195 ],[-0.65050203 -0.06092563  0.75705689],[ 3.82164502 -0.54221135  0.70831352],[ 3.62890863 -0.4802694   0.56649029],[-0.05370522 -3.04769826  3.63954449],[ 3.17360854 -0.44331008  0.88176167],[0. 0. 0.],MediasManager (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,1,1687.29016113281,[-0.01259755  0.01228612  0.013299  ],[ 0.03776082 -0.1422529   0.07395257],[-17.80825712   2.52661855  -3.30062821],[-16.91013625   2.23797892  -2.63975454],[-0.06696258 -0.00089239 -0.05873401],3.8684355288319088,46.48947300880035,0.9999999776751514,3.924368977473793,3.7041257842537005,4.7473816997459455,3.3235250331922837,0.0,0.0220569771272,0.16471414466643675,18.286934392898715,17.26063619106883,0.08907562896835845
[3.83693123 0.08342235 0.46704444],[  4.90076971 -47.75770187   5.88891459],[-0.66487217 -0.06111713  0.7444526 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1687.50476074219,[-0.01847205 -0.00355757 -0.00083209],[ 0.04361674 -0.15790978 -0.01236952],[0. 0. 0.],[0. 0. 0.],[-0.19383805 -0.02149698 -0.18481358],3.8661519697318205,48.36832586529431,0.9999999863813976,0.0,0.0,0.0,0.0,0.0,0.01882990110906335,0.1642891474750454,0.0,0.0,0.26868451855944325
[3.83314753 0.08269364 0.466874  ],[  5.41266108 -49.61095047   5.74374437],[-0.70457679 -0.06552044  0.70659649],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1687.70959472656,[-0.01926336 -0.0094391  -0.00632759],[ 0.11093399 -0.04959457  0.05529643],[0. 0. 0.],[0. 0. 0.],[-0.13257765 -0.0340027  -0.14086634],3.8623606158687513,50.23478780565494,0.9999999934341586,0.0,0.0,0.0,0.0,0.0,0.022365419427853403,0.13350530523350104,0.0,0.0,0.1964086124990117
[3.82925582 0.08078669 0.46559566],[  6.69675064 -50.18502045   6.38381481],[-0.73136097 -0.07238989  0.67813778],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1687.91162109375,[ 0.00684531 -0.00278887 -0.00705099],[ 0.06688649  0.29219082 -0.04251561],[17.28464122 -1.56965604  3.96823222],[0. 0. 0.],[ 0.04478237 -0.02303283  0.04510991],3.858303505444766,51.030734248486034,1.0000000072247834,0.0,0.0,0.0,0.0,0.0,0.010215309700692964,0.3027488313309,17.803637529279616,0.0,0.06760824896448964
[3.83073568 0.08018377 0.46407133],[  7.52524519 -46.56577682   5.85719204],[-0.72167963 -0.07736927  0.68788993],[ 3.7367065  -0.33933848  0.85787833],[0. 0. 0.],[-0.03390169 -2.01008344  4.52630568],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1688.12780761719,[-0.01113079 -0.00581497 -0.0113239 ],[ 0.11622994  0.15278444 -0.02805669],[-0.21271328  0.69913097  0.00785684],[0. 0. 0.],[ 0.0893278  -0.05833291  0.08445837],3.8595760798993277,47.53217420929979,1.0000000252038992,3.848906502040891,0.0,4.952678852537309,0.0,0.0,0.016909730842132667,0.1940094418061173,0.730816521392438,0.0,0.13607130646740212
[3.82850599 0.07901894 0.46180296],[  8.85925579 -44.81221771   5.5351758 ],[-0.70378572 -0.08905437  0.70480841],[ 3.69409633 -0.19929039  0.85945219],[0. 0. 0.],[ 3.3618753  -0.12391466  1.09236777],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1688.328125,[-0.01063406  0.01319131 -0.02444821],[-0.14511502 -0.11030486 -0.0249694 ],[-0.08242961  0.24042687 -0.04067929],[0. 0. 0.],[ 0.04987611 -0.02997388  0.04520955],3.857066774521388,46.01368753544394,0.999999958548565,3.7979892570702014,0.0,3.537064840703756,0.0,0.0,0.029745736190163734,0.1839809825521697,0.2573995457981249,0.0,0.07368828468415307
[3.82627845 0.08178215 0.45668173],[  7.11759996 -46.13608551   5.23549557],[-0.69333804 -0.09533308  0.71427858],[ 3.67682958 -0.14892754  0.85093099],[0. 0. 0.],[ 3.35635424 -0.05906102  1.08344698],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1688.53759765625,[-0.0006388  -0.00055698 -0.01582559],[-0.08198341 -0.01893895 -0.00766246],[-0.03779558  0.12206835 -0.06375892],[0. 0. 0.],[0.02567862 0.06341364 0.03258092],3.8543032164434226,46.97455725490617,0.9999999582774841,3.7769483309011274,0.0,3.5273870390352884,0.0,0.0,0.01584826408061114,0.08449069306643943,0.14280892113487056,0.0,0.07577728782926524
[3.82614994 0.08167011 0.45349807],[  6.1726346  -46.35438156   5.14717579],[-0.68817222 -0.08257604  0.72083294],[ 3.66922617 -0.12437082  0.83810449],[0. 0. 0.],[ 3.34243083 -0.01067202  1.06584728],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1688.73876953125,[-0.0008894   0.0061939  -0.00752789],[-0.04693391 -0.00874387  0.00942746],[-0.02180812  0.10225753 -0.07073378],[0. 0. 0.],[0.01934388 0.07966911 0.02655871],3.853797331026775,47.04597247857758,0.9999999704202049,3.7657811825544414,0.0,3.5082742430672136,0.0,0.0,0.009789003860080334,0.04866337812612423,0.1262357476818218,0.0,0.08617840781371858
[3.82597113 0.08291539 0.45198458],[  5.63198853 -46.45510483   5.25577354],[-0.68428314 -0.06655858  0.72617257],[ 3.66484165 -0.10381196  0.82388347],[0. 0. 0.],[3.32757092 0.03025305 1.04745412],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1688.93981933594,[-0.00204945  0.00233583 -0.00782621],[-0.02868814 -0.02730568  0.0002937 ],[-0.01334294  0.09305729 -0.02551385],[0. 0. 0.],[0.03137835 0.05959784 0.03411769],3.853468578734184,47.08948093649596,1.0000000262114577,3.7577420395889902,0.0,3.4886678795598254,0.0,0.0,0.008420559823137348,0.0396067660367136,0.09740969647576252,0.0,0.07550178528212471
[3.82549429 0.08345886 0.45016369],[  5.2495532  -46.81911087   5.25968885],[-0.67698246 -0.05269219  0.73411059],[ 3.6617372  -0.0821607   0.81794727],[0. 0. 0.],[3.32083178 0.06767641 1.03930485],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1689.17248535156,[-0.0029327  -0.00026892 -0.00815051],[-0.02249814 -0.04556738  0.02245576],[-0.0012192   0.0263608  -0.01280585],[0. 0. 0.],[0.02464166 0.04193863 0.02524775],3.852793699204317,47.40518197804552,1.0000000424016786,3.7528798891342707,0.0,3.4803244611888777,0.0,0.0,0.008666248758371164,0.05555910186928277,0.029332027849510747,0.0,0.05480427494095141
[3.82479692 0.08339491 0.44822556],[  4.94302654 -47.43994522   5.56563807],[-0.67112285 -0.04271948  0.74011433],[ 3.66144729 -0.07589228  0.81490213],[0. 0. 0.],[3.31849957 0.08004306 1.03624368],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1689.41027832031,[-0.00639907  0.00236706 -0.00605889],[-0.02678599 -0.00883655  0.00779866],[-0.00938669  0.02022544 -0.0130565 ],[0. 0. 0.],[0.01986921 0.03852997 0.01988983],3.8518738689968286,48.020394011735206,1.0000000276856835,3.751802413199174,0.0,3.4774483769005013,0.0,0.0,0.00912475694591296,0.029264189853111217,0.025838934912747427,0.0,0.047696427082774606
[3.82333541 0.08393553 0.44684175],[  4.59250546 -47.55558014   5.66769123],[-0.66658485 -0.03391948  0.74465704],[ 3.65930343 -0.07127292  0.81192011],[0. 0. 0.],[3.31571627 0.09033212 1.0324558 ],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1689.638671875,[-0.00381743 -0.00148134 -0.00215796],[ 0.00711421 -0.01375798  0.0146816 ],[-0.00968395  0.01295994 -0.01147984],[0. 0. 0.],[0.00964464 0.0293864  0.00980697],3.8502735448893124,48.11181801401644,0.9999999995924823,3.7489726136552455,0.0,3.4739169874710147,0.0,0.0,0.004628594064692284,0.021341116780391082,0.019837478454114058,0.0,0.03244620819424863
[3.82244396 0.08358961 0.44633782],[  4.68769169 -47.73965836   5.86412716],[-0.66433263 -0.02705715  0.74694717],[ 3.65704203 -0.06824651  0.80923933],[0. 0. 0.],[3.31373692 0.09908786 1.02902639],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1689.87219238281,[ 4.52764636e-04 -5.59458854e-05  3.56812029e-03],[ 0.00706306 -0.00646693 -0.01899685],[ 0.00096097 -0.00422843  0.00482506],[0. 0. 0.],[0.00775504 0.02314119 0.00764502],3.8493223448239045,48.326363618891136,1.0000000020881166,3.746128970041395,0.0,3.471248487225678,0.0,0.0,0.0035971666828365344,0.02127412346177353,0.006487239230695648,0.0,0.02557540725290354
[3.82253742 0.08357806 0.44707435],[  4.77122688 -47.81614304   5.63945055],[-0.66273183 -0.02228033  0.74852526],[ 3.65724039 -0.06911935  0.81023532],[0. 0. 0.],[3.31372046 0.09786204 1.02904606],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1690.07861328125,[-0.00339277  0.00828523 -0.00675584],[-0.00764489  0.0163915   0.00382283],[-0.00188311 -0.0108624   0.00397203],[0. 0. 0.],[0.01281864 0.01926356 0.01182166],3.849500371919664,48.383380858553,0.9999999771418799,3.74655388812166,0.0,3.471203838288453,0.0,0.0,0.011215941451451116,0.018486197252478492,0.011718141371831069,0.0,0.025983726095540276
[3.82177496 0.08544001 0.4455561 ],[  4.67279005 -47.60508347   5.68867397],[-0.65985107 -0.0179512   0.75118196],[ 3.6568172  -0.07156047  0.81112796],[0. 0. 0.],[3.3147347  0.09473856 1.02994967],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1690.30334472656,[ 0.15466323 -0.06864092 -0.0844597 ],[-0.04796415 -0.11688304  0.0027147 ],[ 0.02486877 -0.04595734 -0.01233455],[0. 0. 0.],[0.00524034 0.02607681 0.00512754],3.8486080703037397,48.17094508303345,1.0000000114549454,3.7463797842600215,0.0,3.4723533548155667,0.0,0.0,0.1891183011556966,0.12637078615884106,0.053690536872201454,0.0,0.027087872644056207
