best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.34490135312080383,0.564045786857605,0.6155778765678406,0.3925233781337738,0.0010000000474974513,77
