loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score,lr
0.8949810266494751,0.1921463906764984,0.250137060880661,0.6461578011512756,0.1843971610069275,0.2837963402271271,0.0010000000474974513
0.7436941266059875,0.1921463906764984,0.26175612211227417,0.6408502459526062,0.1531914919614792,0.21725203096866608,0.0010000000474974513
0.683269202709198,0.20358368754386902,0.27633312344551086,0.6358639001846313,0.1319148987531662,0.2807212471961975,0.0010000000474974513
0.6328738331794739,0.2104460597038269,0.28687259554862976,0.612459123134613,0.16453900933265686,0.2768789529800415,0.0010000000474974513
0.6181565523147583,0.2108272910118103,0.2985761761665344,0.6219448447227478,0.16453900933265686,0.2666137218475342,0.0010000000474974513
0.6084816455841064,0.23370186984539032,0.303447961807251,0.6029596924781799,0.20567375421524048,0.27448979020118713,0.0010000000474974513
0.5923504829406738,0.25123903155326843,0.3178643584251404,0.5924871563911438,0.22411347925662994,0.2893611192703247,0.0010000000474974513
0.6064695119857788,0.23827677965164185,0.3137112557888031,0.6038640737533569,0.19148936867713928,0.29367101192474365,0.0010000000474974513
0.5944593548774719,0.2527640163898468,0.3222981095314026,0.6089341044425964,0.19148936867713928,0.27817779779434204,0.0010000000474974513
0.5679968595504761,0.2840259373188019,0.3297843635082245,0.6053261756896973,0.22411347925662994,0.2787977457046509,0.0010000000474974513
0.5716676712036133,0.2886008322238922,0.3345544934272766,0.5991584062576294,0.18156027793884277,0.27250000834465027,0.0010000000474974513
0.5875857472419739,0.2897445559501648,0.33582842350006104,0.5893118977546692,0.2709219753742218,0.3012342154979706,0.0010000000474974513
0.5908336639404297,0.28631338477134705,0.3352639377117157,0.6011641025543213,0.2085106372833252,0.2747279107570648,0.0010000000474974513
0.5648220181465149,0.3240564167499542,0.3404311239719391,0.5980305075645447,0.1773049682378769,0.3070370554924011,0.0010000000474974513
0.5564053058624268,0.32748761773109436,0.35499757528305054,0.575550377368927,0.22695034742355347,0.294247567653656,0.0010000000474974513
0.5588099956512451,0.3206252455711365,0.3402893841266632,0.5855739116668701,0.22978723049163818,0.29274240136146545,0.0010000000474974513
0.5597497820854187,0.290507048368454,0.33824029564857483,0.5729576349258423,0.2709219753742218,0.308419406414032,0.0010000000474974513
0.5448516011238098,0.32215020060539246,0.3458445966243744,0.5691394805908203,0.2950354516506195,0.3164544701576233,0.0010000000474974513
0.5243808627128601,0.3381624221801758,0.3548451364040375,0.5649111866950989,0.3304964601993561,0.3179742097854614,0.0010000000474974513
0.5562388300895691,0.35836827754974365,0.3626493811607361,0.574252188205719,0.24822695553302765,0.31583741307258606,0.0010000000474974513
0.5428858399391174,0.3667556345462799,0.356951504945755,0.5745822787284851,0.27234041690826416,0.2955097556114197,0.0010000000474974513
0.5735853910446167,0.3000381290912628,0.34447619318962097,0.5838243365287781,0.2567375898361206,0.29073572158813477,0.0010000000474974513
0.5318342447280884,0.36484941840171814,0.3572233021259308,0.5747308731079102,0.26241135597229004,0.27968624234199524,0.0010000000474974513
0.5350838899612427,0.35836827754974365,0.35725733637809753,0.565072238445282,0.26950353384017944,0.2923562526702881,0.0010000000474974513
0.5265415906906128,0.3789553940296173,0.3683128356933594,0.5690715312957764,0.29361701011657715,0.3120786249637604,0.0010000000474974513
0.5377882122993469,0.3728555142879486,0.3695968687534332,0.5601682662963867,0.24539007246494293,0.314054399728775,0.0010000000474974513
0.5235862135887146,0.3370186686515808,0.3639284372329712,0.5504924654960632,0.3546099364757538,0.33320531249046326,0.0010000000474974513
0.5211583971977234,0.3602744936943054,0.37341368198394775,0.5479403734207153,0.3404255211353302,0.32300499081611633,0.0010000000474974513
0.5302498936653137,0.3842927813529968,0.375397264957428,0.562140703201294,0.27659574151039124,0.3300296366214752,0.0010000000474974513
0.5093768835067749,0.373236745595932,0.3755873739719391,0.5515937805175781,0.26241135597229004,0.32321491837501526,0.0010000000474974513
0.5134851336479187,0.39916127920150757,0.38064855337142944,0.549937903881073,0.2950354516506195,0.3310011625289917,0.0010000000474974513
0.516161322593689,0.36523064970970154,0.375100314617157,0.5461243391036987,0.27234041690826416,0.323588103055954,0.0010000000474974513
0.492719441652298,0.4140297472476959,0.38627344369888306,0.5376394987106323,0.32198581099510193,0.33786723017692566,0.0010000000474974513
0.48407426476478577,0.4216545820236206,0.3959055244922638,0.5357416868209839,0.347517728805542,0.3542860746383667,0.0010000000474974513
0.4958556592464447,0.4212733507156372,0.3867045044898987,0.5178396105766296,0.35602837800979614,0.35165950655937195,0.0010000000474974513
0.5510093569755554,0.3907739222049713,0.37630096077919006,0.5470045804977417,0.2680850923061371,0.32188698649406433,0.0010000000474974513
0.48004642128944397,0.408692330121994,0.3843306005001068,0.5262644290924072,0.3290780186653137,0.35022011399269104,0.0010000000474974513
0.5714060664176941,0.4163171947002411,0.4028805196285248,0.5344200134277344,0.3092198669910431,0.3390923738479614,0.0010000000474974513
0.5076450705528259,0.39344263076782227,0.38327065110206604,0.5415199995040894,0.2539007067680359,0.3417958915233612,0.0010000000474974513
0.5063551664352417,0.4208921194076538,0.38518694043159485,0.5472374558448792,0.24113474786281586,0.3240109980106354,0.0010000000474974513
0.535972535610199,0.42432329058647156,0.3868340849876404,0.5486864447593689,0.25815603137016296,0.3254832327365875,0.0010000000474974513
0.511527419090271,0.38238659501075745,0.3759526312351227,0.5539875030517578,0.22127659618854523,0.32144954800605774,0.0010000000474974513
