best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4620560109615326,0.532087504863739,0.44338542222976685,0.38723403215408325,0.0010000000474974513,88
