best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.41176000237464905,0.590462327003479,0.4648241102695465,0.2897196114063263,0.0010000000474974513,92
