best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4669899642467499,0.5689820647239685,0.45482271909713745,0.3021276593208313,0.0010000000474974513,87
