best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4500962197780609,1.1507298946380615,0.3975782096385956,0.3076923191547394,0.0010000000474974513,98
