best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.45248326659202576,1.3881314992904663,0.382973313331604,0.3106704354286194,0.0010000000474974513,82
