loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score,lr
0.8590502142906189,0.17011290788650513,0.24545542895793915,0.6789497137069702,0.17313151061534882,0.3358040750026703,0.0010000000474974513
0.6922392249107361,0.17632880806922913,0.2767788767814636,0.641295313835144,0.27578049898147583,0.330194354057312,0.0010000000474974513
0.632369875907898,0.2334136813879013,0.3034708797931671,0.6747092008590698,0.28051087260246277,0.34780314564704895,0.0010000000474974513
0.6152056455612183,0.27565646171569824,0.31444793939590454,0.5691885352134705,0.33017975091934204,0.35995787382125854,0.0010000000474974513
0.595709502696991,0.28618547320365906,0.32827550172805786,0.5695939064025879,0.4356669783592224,0.39906367659568787,0.0010000000474974513
0.6168869733810425,0.3019155263900757,0.32219135761260986,0.5441038608551025,0.4824976325035095,0.4077920615673065,0.0010000000474974513
0.5760128498077393,0.31536218523979187,0.3348771333694458,0.5783565640449524,0.36187323927879333,0.4117905795574188,0.0010000000474974513
0.587542712688446,0.3185335397720337,0.3424660861492157,0.5419887900352478,0.421475887298584,0.40502509474754333,0.0010000000474974513
0.5802769064903259,0.3144741952419281,0.33900484442710876,0.5670104026794434,0.3807947039604187,0.4236125946044922,0.0010000000474974513
0.6057779788970947,0.32817456126213074,0.3496808111667633,0.6007234454154968,0.40255439281463623,0.40788283944129944,0.0010000000474974513
0.5575088858604431,0.34530001878738403,0.35199007391929626,0.5543035864830017,0.47918638586997986,0.42680099606513977,0.0010000000474974513
0.5696880221366882,0.3347710371017456,0.3479403555393219,0.5495914220809937,0.41769158840179443,0.41821596026420593,0.0010000000474974513
0.5638349056243896,0.3507547974586487,0.35809776186943054,0.5678218603134155,0.5288552641868591,0.42230814695358276,0.0010000000474974513
0.5684375166893005,0.3431434631347656,0.35209813714027405,0.597268283367157,0.4597918689250946,0.4163234829902649,0.0010000000474974513
0.5782230496406555,0.3369275629520416,0.351684033870697,0.5515561699867249,0.4460738003253937,0.42804232239723206,0.0010000000474974513
0.5465136170387268,0.35468730330467224,0.3635988235473633,0.5614076256752014,0.43235573172569275,0.42044034600257874,0.0010000000474974513
0.5451845526695251,0.36039578914642334,0.36969026923179626,0.5668092370033264,0.4597918689250946,0.4451805353164673,0.0010000000474974513
0.5630368590354919,0.34111377596855164,0.3579987585544586,0.5887868404388428,0.4446546733379364,0.4192429482936859,0.0010000000474974513
0.5580310821533203,0.3359127342700958,0.3554896116256714,0.603760838508606,0.4290444552898407,0.406791090965271,0.0010000000474974513
0.5560513138771057,0.3560827076435089,0.3664655089378357,0.5629424452781677,0.4299905300140381,0.42983001470565796,0.0010000000474974513
0.5884970426559448,0.3492325246334076,0.3635443449020386,0.5933902859687805,0.5127720236778259,0.43396082520484924,0.0010000000474974513
0.5862118601799011,0.3570975661277771,0.3683249056339264,0.6321128010749817,0.43992429971694946,0.43440884351730347,0.0010000000474974513
0.5584364533424377,0.3461880087852478,0.3624988794326782,0.5360327959060669,0.41816461086273193,0.4151844382286072,0.0010000000474974513
0.5353493094444275,0.34060636162757874,0.3691471815109253,0.5447046756744385,0.44039735198020935,0.42244091629981995,0.0010000000474974513
0.5483421683311462,0.3478371202945709,0.3633488714694977,0.6240951418876648,0.37748345732688904,0.4181114435195923,0.0010000000474974513
0.5623898506164551,0.35684382915496826,0.3716282248497009,0.6133787035942078,0.4498580992221832,0.44257673621177673,0.0010000000474974513
0.5403953194618225,0.3478371202945709,0.37034034729003906,0.7981025576591492,0.40160831809043884,0.4210238456726074,0.0010000000474974513
0.5423567295074463,0.3394646644592285,0.3602692484855652,0.6702285408973694,0.4366130530834198,0.415602445602417,0.0010000000474974513
0.5305531024932861,0.36724597215652466,0.36966514587402344,0.7885228991508484,0.4512771964073181,0.44778698682785034,0.0010000000474974513
0.5472492575645447,0.34999364614486694,0.3694119453430176,0.6525462865829468,0.35998108983039856,0.4064767360687256,0.0010000000474974513
0.5462716817855835,0.37181276082992554,0.38091540336608887,0.8165384531021118,0.3978240191936493,0.4332672655582428,0.0010000000474974513
0.5449702739715576,0.3374349772930145,0.36778292059898376,0.7104807496070862,0.395458847284317,0.42797884345054626,0.0010000000474974513
0.5322707891464233,0.3483445346355438,0.37114793062210083,0.7284344434738159,0.4351939558982849,0.43512779474258423,0.0010000000474974513
0.5334783792495728,0.3636940121650696,0.3779830038547516,0.9246931672096252,0.46594133973121643,0.4446685016155243,0.0010000000474974513
0.5474370121955872,0.3611569106578827,0.37689507007598877,0.6222896575927734,0.43140965700149536,0.4301097095012665,0.0010000000474974513
0.5334137082099915,0.36572369933128357,0.37369781732559204,0.5882862210273743,0.3907284736633301,0.40916645526885986,0.0010000000474974513
0.5717891454696655,0.3423823416233063,0.365914523601532,0.6098440885543823,0.3987700939178467,0.4151524007320404,0.0010000000474974513
0.5217159986495972,0.3564632833003998,0.3704918622970581,0.7433890700340271,0.38410595059394836,0.42587965726852417,0.0010000000474974513
0.5465874671936035,0.36141061782836914,0.37310880422592163,0.7146085500717163,0.421475887298584,0.41995298862457275,0.0010000000474974513
0.5331721901893616,0.36597740650177,0.37217551469802856,0.7065697908401489,0.4219489097595215,0.42684251070022583,0.0010000000474974513
0.5275146961212158,0.3579855263233185,0.3733499050140381,0.9291746616363525,0.40208137035369873,0.4290551543235779,0.0010000000474974513
0.5267422795295715,0.35633641481399536,0.37284427881240845,0.7786043882369995,0.42384105920791626,0.4219370484352112,0.0010000000474974513
0.5171677470207214,0.36420145630836487,0.3812335431575775,0.8232575058937073,0.42431408166885376,0.4278087913990021,0.0010000000474974513
0.5187902450561523,0.37549155950546265,0.380076140165329,0.8230667114257812,0.44701987504959106,0.42667800188064575,0.0010000000474974513
0.5847333073616028,0.3513890504837036,0.3688634932041168,0.6531854867935181,0.3987700939178467,0.4127315878868103,0.0010000000474974513
0.5383498072624207,0.35430672764778137,0.3747033476829529,0.690954864025116,0.35430464148521423,0.3977546691894531,0.0010000000474974513
0.5504223108291626,0.36255231499671936,0.3776401877403259,0.6750291585922241,0.4385052025318146,0.4423971176147461,0.0010000000474974513
0.5404770970344543,0.3737155795097351,0.3830192983150482,0.673598051071167,0.430463582277298,0.44098421931266785,0.0010000000474974513
0.5444872975349426,0.35481417179107666,0.37379515171051025,0.6694116592407227,0.430463582277298,0.4272949993610382,0.0010000000474974513
0.522894024848938,0.35836610198020935,0.378919780254364,0.8334008455276489,0.41012299060821533,0.43182164430618286,0.0010000000474974513
0.5406180024147034,0.35722440481185913,0.3780094087123871,0.9141656756401062,0.4356669783592224,0.4376392960548401,0.0010000000474974513
0.5273756384849548,0.3706710636615753,0.3850215673446655,0.7529845237731934,0.3736991584300995,0.414079487323761,0.0010000000474974513
0.5353239178657532,0.36179119348526,0.37694913148880005,0.7555078268051147,0.4451277256011963,0.43822962045669556,0.0010000000474974513
0.5336583256721497,0.3639477491378784,0.3848346173763275,0.783232569694519,0.38363292813301086,0.414612740278244,0.0010000000474974513
0.5260922908782959,0.37396928668022156,0.38044947385787964,0.8384886980056763,0.3746452331542969,0.4225602149963379,0.0010000000474974513
0.5503990650177002,0.36864137649536133,0.37807902693748474,0.9538278579711914,0.3897823989391327,0.41791531443595886,0.0010000000474974513
0.5305192470550537,0.3587466776371002,0.3753015697002411,0.750259518623352,0.38363292813301086,0.4019099473953247,0.0010000000474974513
0.5323584079742432,0.35253074765205383,0.3755488097667694,0.8810603618621826,0.395458847284317,0.4396446943283081,0.0010000000474974513
0.528136670589447,0.3688950836658478,0.3840653896331787,0.9076915383338928,0.4427625238895416,0.44583860039711,0.0010000000474974513
0.5142471194267273,0.37396928668022156,0.38349518179893494,0.756609320640564,0.4058656692504883,0.418240487575531,0.0010000000474974513
0.5329488515853882,0.36090320348739624,0.3822213411331177,0.8208529353141785,0.41816461086273193,0.4387400448322296,0.0010000000474974513
0.5390379428863525,0.37561842799186707,0.3881218433380127,0.8925620913505554,0.4422895014286041,0.4459076523780823,0.0010000000474974513
0.5383833050727844,0.3710516393184662,0.3855007290840149,0.8364709615707397,0.4309366047382355,0.4354216158390045,0.0010000000474974513
0.5413923859596252,0.36826080083847046,0.3827023208141327,1.0274699926376343,0.4342478811740875,0.44921964406967163,0.0010000000474974513
0.5188964605331421,0.39020678400993347,0.39225533604621887,0.7939390540122986,0.4422895014286041,0.44836145639419556,0.0010000000474974513
0.5226671099662781,0.35417988896369934,0.38059303164482117,0.8828102946281433,0.36802271008491516,0.4145446717739105,0.0010000000474974513
0.5123570561408997,0.3701636493206024,0.3848472833633423,0.8081946969032288,0.3987700939178467,0.41179153323173523,0.0010000000474974513
0.5146912336349487,0.3681339621543884,0.3844481408596039,0.7192787528038025,0.434720903635025,0.42399492859840393,0.0010000000474974513
0.5343614816665649,0.3735887408256531,0.38288238644599915,0.6305301785469055,0.35383158922195435,0.40347784757614136,0.0010000000474974513
0.5215238928794861,0.3768869638442993,0.38738057017326355,1.1175035238265991,0.37606433033943176,0.4363645315170288,0.0010000000474974513
0.5473978519439697,0.3767601251602173,0.39002305269241333,0.8190464377403259,0.39167454838752747,0.4388338029384613,0.0010000000474974513
0.5482344031333923,0.376252681016922,0.3842984437942505,0.8347789645195007,0.3798486292362213,0.43014705181121826,0.0010000000474974513
0.5663260221481323,0.3701636493206024,0.38397181034088135,0.8950369358062744,0.4280983805656433,0.44059833884239197,0.0010000000474974513
0.549180269241333,0.3676265478134155,0.38410449028015137,0.8085403442382812,0.3784295320510864,0.433302104473114,0.0010000000474974513
0.538056492805481,0.3751109838485718,0.38391974568367004,0.7646996974945068,0.4285714328289032,0.4431772530078888,0.0010000000474974513
0.5296736359596252,0.36711910367012024,0.37968629598617554,0.6912359595298767,0.35241249203681946,0.419883668422699,0.0010000000474974513
0.540283739566803,0.36204490065574646,0.38086897134780884,0.7468971014022827,0.37701040506362915,0.41313695907592773,0.0010000000474974513
0.5273974537849426,0.37650641798973083,0.3852810263633728,0.7389268279075623,0.3576158881187439,0.40488478541374207,0.0010000000474974513
0.5325688719749451,0.3626791834831238,0.3831813335418701,0.7980955839157104,0.42526015639305115,0.44580715894699097,0.0010000000474974513
0.5218080878257751,0.3648357093334198,0.3782736659049988,0.8010036945343018,0.3968779444694519,0.4323010742664337,0.0010000000474974513
0.5346642732620239,0.3757452666759491,0.38938501477241516,0.8177099823951721,0.41012299060821533,0.4388325810432434,0.0010000000474974513
0.5127834677696228,0.38031205534935,0.38611096143722534,0.8729682564735413,0.38505202531814575,0.41966286301612854,0.0010000000474974513
0.575688362121582,0.3748572766780853,0.3849790096282959,0.6666619777679443,0.356196790933609,0.39661112427711487,0.0010000000474974513
0.5297381281852722,0.3753647208213806,0.3834041953086853,0.7636805176734924,0.39356669783592224,0.4185411334037781,0.0010000000474974513
0.5297321081161499,0.3725738823413849,0.3802984058856964,0.8042513728141785,0.36849573254585266,0.4104369282722473,0.0010000000474974513
0.5181635618209839,0.372066468000412,0.3827117085456848,0.8704624772071838,0.4058656692504883,0.43329113721847534,0.0010000000474974513
0.5432858467102051,0.3742230236530304,0.38285139203071594,0.7907516956329346,0.3718070089817047,0.4029110372066498,0.0010000000474974513
0.5425701141357422,0.36420145630836487,0.3802909851074219,0.8042687773704529,0.37038788199424744,0.4198076128959656,0.0010000000474974513
0.515277087688446,0.3743498623371124,0.3865577280521393,0.8627777695655823,0.4195837378501892,0.44176700711250305,0.0010000000474974513
0.5162980556488037,0.3824686110019684,0.3914934992790222,1.0297908782958984,0.3978240191936493,0.4304083585739136,0.0010000000474974513
0.5684948563575745,0.3721933364868164,0.38577887415885925,0.7739938497543335,0.3826868534088135,0.43070515990257263,0.0010000000474974513
0.5848007798194885,0.365850567817688,0.38172221183776855,0.7133936285972595,0.40823084115982056,0.44217681884765625,0.0010000000474974513
0.5224965810775757,0.3669922649860382,0.38715535402297974,0.7426118850708008,0.3803216516971588,0.41885775327682495,0.0010000000474974513
0.5089462995529175,0.3831028938293457,0.3888055384159088,0.7722676396369934,0.3708609342575073,0.4359498620033264,0.0010000000474974513
0.5599516034126282,0.3681339621543884,0.3806999623775482,0.8721381425857544,0.3784295320510864,0.42786112427711487,0.0010000000474974513
0.5170953273773193,0.36775338649749756,0.38523074984550476,0.7672432065010071,0.34484389424324036,0.4087175726890564,0.0010000000474974513
