headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[-1.79146647  0.07493486 -1.87570965],[  4.92729187 154.78645325  -9.14330006],[ 0.46731156  0.000997   -0.88409215],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,136.573196411133,[ 0.00028053 -0.00806355 -0.01249851],[ 0.02491464  0.00176886 -0.14553374],[0. 0. 0.],[0. 0. 0.],[ 0.00280631 -0.01131104  0.00148681],2.594851453141435,155.13453596766652,1.0000000112983118,0.0,0.0,0.0,0.0,0.0,0.014876567800647137,0.14766156637798034,0.0,0.0,0.011748428309735798
[-1.79140806  0.07325585 -1.87831211],[  5.22452879 154.80755615 -10.87954807],[ 0.4678959  -0.0013582  -0.88378257],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,RoomMediaMenuButton (UnityEngine.GameObject),None,0,136.78141784668,[ 0.01218015 -0.00131367 -0.01141106],[-0.00196181 -0.10965735 -0.01528899],[0. 0. 0.],[0. 0. 0.],[-0.02381747 -0.03331552 -0.0123358 ],2.5966450759240467,155.27729940078905,1.0000000183670943,0.0,0.0,0.0,0.0,0.0,0.016741984248479825,0.11073543809863413,0.0,0.0,0.042771112654329035
[-1.78879142  0.07297364 -1.88076353],[  5.20038128 153.45780945 -11.06773663],[ 0.46277922 -0.00851532 -0.88643265],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,RoomMediaMenuButton (UnityEngine.GameObject),None,0,136.996246337891,[-0.01417558  0.00288398 -0.01587826],[-0.01911411  0.18809871  0.047582  ],[0. 0. 0.],[0. 0. 0.],[-0.20853983 -0.12192279 -0.09997039],2.5966076615201303,153.94426926688476,0.9999999798556121,0.0,0.0,0.0,0.0,0.0,0.021479840753669946,0.19496286723094414,0.0,0.0,0.26143470884327136
[-1.79163384  0.07355192 -1.88394737],[  4.98078489 155.61882019 -10.52108097],[ 0.4209637  -0.03296276 -0.90647829],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,137.196762084961,[-0.02359617  0.01507535  0.0021137 ],[-0.12207276  0.6582977   0.21199969],[0. 0. 0.],[0. 0. 0.],[-0.18126795 -0.00601642 -0.07955687],2.6008881982517025,156.0535759295677,0.9999999334267005,0.0,0.0,0.0,0.0,0.0,0.02808047955576654,0.7022830507225286,0.0,0.0,0.1980493914257087
[-1.79643798  0.07662123 -1.88351703],[  3.55676866 163.29806519  -8.04803944],[ 0.38405791 -0.03418769 -0.92267591],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,137.400360107422,[0.05660301 0.01170272 0.03652459],[ 0.04943653  0.0778818  -0.03571229],[0. 0. 0.],[0. 0. 0.],[-0.12896955 -0.00875396 -0.05110994],2.6039770766399104,163.5349492780755,1.0000000532539317,0.0,0.0,0.0,0.0,0.0,0.06837323938426439,0.0989187161140159,0.0,0.0,0.13900360211012278
[-1.78428495  0.07913388 -1.87567496],[  4.16492558 164.25614929  -8.48736382],[ 0.35636732 -0.03606723 -0.93364954],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,137.61506652832,[ 0.16262203 -0.02086317  0.06507419],[-0.03205073  0.1178581  -0.18596235],[0. 0. 0.],[0. 0. 0.],[-0.11782553 -0.03750573 -0.04155504],2.58999836265989,164.5280053055225,0.9999999874017741,0.0,0.0,0.0,0.0,0.0,0.17639684877593897,0.22248544886562466,0.0,0.0,0.13044675933722397
[-1.74914563  0.07462578 -1.86161375],[  3.76812291 165.71528625 -10.78966236],[ 0.33090761 -0.04417145 -0.94262874],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,137.831146240234,[ 0.18390364 -0.08990171  0.11948401],[ 0.3750433   0.07042438 -0.38997957],[0. 0. 0.],[0. 0. 0.],[-0.98616013 -0.35182754 -0.20097617],2.5555205314670744,166.1089150608151,0.9999999547213528,0.0,0.0,0.0,0.0,0.0,0.23702171902321592,0.5456199566818583,0.0,0.0,1.066154699995346
[-1.70988202  0.05543167 -1.8361038 ],[  8.35591698 166.57676697 -15.56016731],[ 0.12036146 -0.11928698 -0.98553735],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,138.044647216797,[-0.08431543 -0.00975853  0.26841463],[ 0.45703947 -0.2549099   0.32559648],[0. 0. 0.],[0. 0. 0.],[0.08090159 0.01707212 0.00851571],2.5095908728266476,167.5104756388627,1.000000066505065,0.0,0.0,0.0,0.0,0.0,0.28151506526828973,0.6163417848128594,0.0,0.0,0.08312065180996712
[-1.72675514  0.0534788  -1.78238893],[ 13.59632015 163.65397644 -11.82688618],[ 0.13655141 -0.11587052 -0.98383319],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,138.244766235352,[-0.29018806 -0.00284345  0.23338175],[ 0.12526717 -0.39698519  0.2253614 ],[0. 0. 0.],[0. 0. 0.],[0.13097463 0.08318437 0.01085188],2.4822275450710127,164.64312668038494,1.0000000091289762,0.0,0.0,0.0,0.0,0.0,0.3724033288572057,0.4733675816966416,0.0,0.0,0.15553699375352922
[-1.78505754  0.05290752 -1.73549962],[ 15.03832531 159.08410645  -9.23265266],[ 0.16286585 -0.09915774 -0.98165292],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,138.445678710938,[-0.23059098 -0.06182109  0.18266517],[-0.12698866 -0.8904231  -0.48493699],[0. 0. 0.],[0. 0. 0.],[0.25150798 0.07094755 0.04225448],2.490218579970484,160.05982015122646,0.9999999943632583,0.0,0.0,0.0,0.0,0.0,0.3006004116744814,1.0218333001283944,0.0,0.0,0.2647173219891149
