headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[2.24158525 0.04838914 3.18666077],[  1.46092653 210.87405396  -5.44839907],[-0.33603603 -0.10586169 -0.93588096],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1540.06213378906,[ 0.00105145  0.00171323 -0.00521445],[0.00176669 0.00071015 0.00386297],[0. 0. 0.],[0. 0. 0.],[-0.01737767  0.00209697  0.00604557],3.8963897140696018,210.94948682131405,1.0000000385860548,0.0,0.0,0.0,0.0,0.0,0.00558848521286644,0.004306740916681361,0.0,0.0,0.018518356321325882
[2.2418313  0.04879005 3.18544054],[  1.48461378 210.88357544  -5.39660549],[-0.34010255 -0.10537098 -0.93446624],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1540.29614257813,[-0.00850528 -0.00930479 -0.06145966],[-0.05407781 -0.50542131 -0.15922179],[0. 0. 0.],[0. 0. 0.],[-0.12109404  0.01073027  0.04469134],3.8955384087756157,210.95783896083216,0.999999974155667,0.0,0.0,0.0,0.0,0.0,0.06273921146289335,0.532660015771496,0.0,0.0,0.129523053823972
[2.24009848 0.04689433 3.17291903],[  0.85335398 204.98370361  -7.25522947],[-0.36477369 -0.10318484 -0.92536104],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,1,1540.49987792969,[-0.00586288  0.00060818 -0.01541265],[ 0.00999038 -0.13252356 -0.00690599],[0. 0. 0.],[0. 0. 0.],[ 0.03600097  0.00378928 -0.0144463 ],3.8842831339897796,205.11383501542622,1.0000000031130984,0.0,0.0,0.0,0.0,0.0,0.01650130498754956,0.1330789019608943,0.0,0.0,0.03897594308239358
[2.23890042 0.04701861 3.16976953],[  0.97032285 203.43209839  -7.3360858 ],[-0.35741705 -0.10241052 -0.92831308],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,0,1540.70422363281,[-0.03618379  0.00053629  0.0041351 ],[-0.03702345  0.41489534 -0.01968423],[0. 0. 0.],[0. 0. 0.],[-0.73669037  0.03486173  0.35579701],3.8810210897816506,203.5666434759337,1.000000013809372,0.0,0.0,0.0,0.0,0.0,0.03642325511833948,0.4170088071904993,0.0,0.0,0.818852583828118
[2.23128557 0.04713148 3.17063975],[  0.52389956 208.43484497  -7.57343531],[-0.51245296 -0.09507389 -0.85343587],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1540.91467285156,[-0.06387398  0.0054161   0.05461719],[-0.03721864  1.0265097   0.04170905],[0. 0. 0.],[0. 0. 0.],[-0.11931222  0.01037631  0.07278757],3.877346144653509,208.57304713468488,0.9999999362446798,0.0,0.0,0.0,0.0,0.0,0.0842155396326634,1.028030661641609,0.0,0.0,0.14014672652389584
[2.2185061  0.04821509 3.18156719],[ 9.72492099e-02  2.20202087e+02 -7.09530973e+00],[-0.53632414 -0.09299787 -0.83887303],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1541.11474609375,[-0.07754299  0.01738446  0.2096824 ],[  0.03031678 -22.62098581   0.60490607],[0. 0. 0.],[0. 0. 0.],[-0.04738318  0.00675573  0.03001863],3.8789771588234756,220.31639106971716,1.0000000746253606,0.0,0.0,0.0,0.0,0.0,0.22423613380810423,22.629092544740587,0.0,0.0,0.05649710988212568
[2.19922447 0.05253786 3.23370624],[   0.52917272 -102.07931519    1.52279294],[-0.54810631 -0.09131801 -0.83140868],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1541.36340332031,[-0.00605719 -0.01267218  0.10805056],[ 0.20032451  1.18439841 -0.11761345],[0. 0. 0.],[0. 0. 0.],[-0.40702932 -0.00690013  0.30145399],3.911036247008823,102.09204430728316,0.9999999507933529,0.0,0.0,0.0,0.0,0.0,0.10895961164295459,1.2069641391727763,0.0,0.0,0.5065520537307058
[2.19795418 0.04988029 3.25636625],[  2.93624949 -87.84771729   0.10956291],[-0.6334672  -0.09276509 -0.76818871],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1541.57312011719,[ 0.0284032   0.00691535 -0.04619491],[-0.0981271  -0.9280691   0.03944381],[0. 0. 0.],[0. 0. 0.],[-1.57386941 -0.06374996  2.87471521],3.9290471853279882,87.89684293157796,0.999999976549139,0.0,0.0,0.0,0.0,0.0,0.054667483494219925,0.9340754728458297,0.0,0.0,3.277974455583219
[2.20432687 0.05143186 3.24600172],[  1.67480791 -99.7782135    0.61662018],[-0.98658878 -0.10706836 -0.12320256],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1541.79748535156,[ 0.02851522  0.00641326 -0.03969683],[-0.11659449 -0.72986179 -0.04981023],[0. 0. 0.],[0. 0. 0.],[ 0.02101144  0.04502908 -0.1758223 ],3.9240577653983655,99.79417363463179,0.9999999590979796,0.0,0.0,0.0,0.0,0.0,0.04929590097655538,0.7407925267960004,0.0,0.0,0.18270900511914887
[2.21097183 0.05292635 3.23675108],[ 1.18065946e-01 -1.09523155e+02 -4.84342426e-02],[-0.98169243 -0.09657513 -0.16417482],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1542.03051757813,[ 0.02011954  0.00257021 -0.00139246],[-0.06793842  0.15003237  0.0029775 ],[0. 0. 0.],[0. 0. 0.],[ 0.01856722  0.03053583 -0.11816713],3.9201728524521804,109.52322955941077,1.0000000816351233,0.0,0.0,0.0,0.0,0.0,0.02033078502177675,0.1647246443162785,0.0,0.0,0.12345302713343627
