headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[3.8794384  0.08802541 0.57307124],[  1.12519944 -50.43248367   1.99505484],[-0.77064806 -0.00877268  0.63720059],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1385.75622558594,[ 0.00293933 -0.00264354 -0.00038099],[-0.01526629  0.01070176  0.02541295],[16.04664671 -1.50728122  3.12931894],[0. 0. 0.],[0. 0. 0.],3.9225248783501243,50.48447015696185,0.999999996310233,0.0,0.0,0.0,0.0,0.0,0.00397153249774455,0.031518329745215116,16.418264355969185,0.0,0.0
[3.8801291  0.08740421 0.57298172],[  0.9196592  -50.28839874   2.33720636],[-0.77064806 -0.00877268  0.63720059],[ 3.77072692 -0.35418901  0.73534411],[0. 0. 0.],[ 3.18309808 -0.3533451   0.88302916],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,0,1385.9912109375,[-0.03773243 -0.0098066  -0.01072948],[ 0.03788508 -0.27644755  0.16912023],[-0.23707822  0.17187376  0.02712391],[0. 0. 0.],[-0.12537974 -0.06366502 -0.16020955],3.9231810264916764,50.351080968813434,0.999999996310233,3.858051621692417,0.0,3.3221539145828167,0.0,0.0,0.04043547450811683,0.32628236267298266,0.2940788644529198,0.0,0.2131675770510803
[3.87198567 0.08528775 0.57066607],[  1.38813066 -53.7068367    4.42847824],[-0.79770756 -0.02251288  0.60262412],[ 3.71956062 -0.31709516  0.741198  ],[0. 0. 0.],[ 3.12128878 -0.33562303  0.80988419],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,1,1386.20703125,[-0.00414296 -0.00593342 -0.04517125],[ 0.0030662  -1.4712863   0.23059834],[ 0.09102509 -0.06675113 -0.06839406],[0. 0. 0.],[-0.13971119 -0.07302053 -0.19926637],3.914742242862894,53.906981316347284,1.0000000027331475,3.8059236789924857,0.0,3.2420670633555178,0.0,0.0,0.04574725046145644,1.489250946271809,0.13198116444748234,0.0,0.25408325482563254
[3.8710885  0.08400285 0.56088412],[  1.42617476 -71.96190643   7.28964043],[-0.8279624  -0.03832568  0.55947244],[ 3.73927236 -0.3315503   0.72638708],[0. 0. 0.],[ 3.0357058  -0.32562649  0.70664805],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1386.42358398438,[0.04746236 0.00168866 0.06927898],[ 0.01033717  1.22314703 -0.20585885],[0.04743744 0.00987123 0.00295846],[0. 0. 0.],[-0.03030548 -0.03090242 -0.04771155],3.9124127702812244,72.34423826043331,1.0000000020033544,3.823574446669684,0.0,3.1338305338820365,0.0,0.0,0.08399466994318312,1.2403924329042888,0.04854384318246329,0.0,0.06441873226969265
[3.88062501 0.08434215 0.57480419],[  1.54517949 -57.8806572    4.91972923],[-0.83405161 -0.04453483  0.54988587],[ 3.74880385 -0.3295669   0.72698152],[0. 0. 0.],[ 3.16056371 -0.56881118  0.86044538],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1386.62451171875,[-0.02609313  0.00033493  0.01193997],[ 0.06668923  0.24004353 -0.0342352 ],[-0.06536182 -0.36364299  0.17454824],[15.79561298 -1.86385734  2.93643821],[ 0.02693603 -0.05316013  0.03554325],3.923871037179073,58.10991131308686,0.9999999533891526,3.8328379571754168,0.0,3.324616572931163,0.0,0.0,0.028697148176886973,0.25147644116069734,0.4086263362052453,16.1739921798383,0.06938927692253054
[3.87462091 0.08441922 0.5775516 ],[  2.42440391 -54.7159462    4.46837568],[-0.82785356 -0.05676711  0.55806446],[ 3.73376393 -0.41324207  0.76714551],[ 3.63461065 -0.42887831  0.67568189],[ 3.10691357 -0.5004338   0.79531288],[ 3.14207673 -0.50299954  0.8377943 ],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1386.85461425781,[-0.02044349 -0.01786916 -0.02472011],[0.20007351 0.1597648  0.16631248],[-0.11276778  0.76379341  0.6608131 ],[-0.13282965 -0.50250546 -0.17585066],[ 0.11032637 -0.08509467  0.14684107],3.918338894235723,54.95160492497455,0.999999982539454,3.8340936815744686,3.721676667317359,3.2459002573212326,3.2905248850038116,0.0,0.03671957646890747,0.30530974651210013,1.0162533613372886,0.5487065741488739,0.20242359243856772
[3.87007403 0.0804449  0.57205355],[  4.97399569 -52.68001938   6.58774137],[-0.80331564 -0.0756932   0.59072369],[ 3.70868301 -0.24336517  0.91411835],[ 3.60506773 -0.54064161  0.63657057],[ 3.35817003 -0.21410318  1.08824515],[-0.4462626  -2.66511679  3.73915529],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1387.07702636719,[-0.02582855  0.00674414 -0.04009923],[-0.11452148  0.16734648 -0.0367086 ],[-0.36618357  0.33259196  0.21071854],[-15.61751182   2.34211319  -2.75768701],[ 0.06049678 -0.0168895   0.07814075],3.912951529839912,53.322822611334466,0.9999999793616932,3.827423240245447,3.7005443893742758,3.5365836129843804,4.613380549666282,0.0,0.04817204207338347,0.20607652539915422,0.53768961085502,16.03112619641756,0.1002551387798698
[3.8641119  0.08200169 0.56279725],[  3.45934963 -50.46671677   6.10223818],[-0.78935087 -0.07959189  0.60876131],[ 3.62415504 -0.16659132  0.96275955],[0. 0. 0.],[ 3.35963202 -0.08804481  1.08741069],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1387.30786132813,[-0.00493715  0.01096907 -0.0122671 ],[-0.12404227 -0.08662806 -0.07305942],[-0.1190489   0.17079556 -0.00963402],[0. 0. 0.],[0.05316433 0.06735664 0.07518559],3.905742669142054,50.95187839361873,0.9999999965545944,3.7535527721427417,0.0,3.532328010307226,0.0,0.0,0.017180734553717325,0.16801363979121064,0.20841443879439794,0.0,0.11408872199767293
[3.86293125 0.08462478 0.55986375],[  1.75978839 -51.65364838   5.10121679],[-0.77663738 -0.0634845   0.62674087],[ 3.5956862  -0.12574799  0.96045572],[0. 0. 0.],[ 3.34370565 -0.04184408  1.06747615],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1387.54699707031,[-0.00749962  0.00961175  0.00320385],[-0.06345496 -0.00966774 -0.10049755],[ 0.0098478   0.14948573 -0.06237674],[0. 0. 0.],[0.0388813  0.10637271 0.05607149],3.9042088343286347,51.9347538605974,1.000000008431651,3.7238752622697504,0.0,3.5102170540284514,0.0,0.0,0.012605347195110328,0.11924661318533013,0.16227698889576694,0.0,0.1263761066470582
[3.86123395 0.0868001  0.56058884],[  0.93696237 -51.77901077   3.79805636],[-0.76783782 -0.03941041  0.63943088],[ 3.59791493 -0.09191663  0.94633871],[0. 0. 0.],[3.33506107 0.01851641 1.05549967],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,1387.77331542969,[-0.01229299 -0.00539007 -0.00323985],[-0.01656586 -0.04386915  0.02344591],[ 0.00830049  0.09129766 -0.04865414],[0. 0. 0.],[0.02720049 0.09751836 0.03684205],3.9026813493931543,51.92657399848344,0.9999999764333655,3.721424122566304,0.0,3.4981501939509863,0.0,0.0,0.013808225864129255,0.052427481960359956,0.10378529222471028,0.0,0.10773594053280154
