headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[2.47793293 0.04516492 5.35773277],[ 4.15519762 21.20344734 -1.06289804],[ 0.30572936 -0.05261065  0.95066375],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,373.084320068359,[-0.01046057 -0.00052289 -0.00237541],[ 0.02795205 -0.00073642 -0.00031755],[0. 0. 0.],[0. 0. 0.],[-0.02743315 -0.05992098  0.00503243],5.9031764280144525,21.632882348154354,0.9999999394854605,0.0,0.0,0.0,0.0,0.0,0.010739622676107929,0.027963556976559716,0.0,0.0,0.06609407471823094
[2.47577429 0.04505701 5.35724258],[ 4.48569012 21.1947403  -1.06665266],[ 0.30006826 -0.06497594  0.95170224],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,373.290679931641,[-0.01237948 -0.0039949  -0.00545645],[ 0.01742205 -0.00651792  0.00669128],[0. 0. 0.],[0. 0. 0.],[-0.06613999 -0.02391128  0.01862267],5.901824850565248,21.690462878930926,0.9999999905491623,0.0,0.0,0.0,0.0,0.0,0.014106159677297248,0.019768266334980432,0.0,0.0,0.0727533601121307
[2.47310972 0.04419715 5.35606813],[ 4.70054531 21.1143589  -0.9841333 ],[ 0.28583226 -0.07012261  0.95571059],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,373.505920410156,[-0.00549947 -0.00052747 -0.00142205],[ 0.01513677 -0.04344326 -0.02353505],[0. 0. 0.],[0. 0. 0.],[-0.09600707  0.038601    0.03022488],5.899634814555,21.653632407068294,0.9999999956497346,0.0,0.0,0.0,0.0,0.0,0.005704793020922284,0.05167530300131662,0.0,0.0,0.107800452190936
[2.47191477 0.04408254 5.35575914],[ 4.88899088 20.57351112 -1.27713346],[ 0.26497135 -0.06173519  0.96227801],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,373.723205566406,[-0.00769268  0.00115691  0.00220108],[-0.00039791 -0.07395219  0.00198918],[0. 0. 0.],[0. 0. 0.],[-0.21039985 -0.03999053  0.04996916],5.898852591660944,21.184963102580895,1.0000000066651016,0.0,0.0,0.0,0.0,0.0,0.008084588379064847,0.07398001091985788,0.0,0.0,0.2199187479603997
[2.47026157 0.04433116 5.35623217],[ 4.88409138 19.66292763 -1.25264037],[ 0.21975541 -0.07032935  0.97301662],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,373.938110351563,[0.00113372 0.00062503 0.00202702],[-0.01495623 -0.03832028  0.00249379],[0. 0. 0.],[0. 0. 0.],[-0.06426585 -0.02591261  0.01209151],5.898591400849986,20.299117698957488,0.9999999998911322,0.0,0.0,0.0,0.0,0.0,0.00240515497094653,0.04121106432321016,0.0,0.0,0.07034036849063058
[2.47050667 0.04446629 5.35667038],[ 4.6988349  19.18827057 -1.22175086],[ 0.205862   -0.0759313   0.97563064],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,374.154296875,[ 5.12726264e-03 -5.02862969e-04 -4.40202845e-05],[ 0.00619783 -0.06130779 -0.00863491],[0. 0. 0.],[0. 0. 0.],[ 0.07198561 -0.01022939 -0.01660253],5.899092981454859,19.792964708622577,0.9999999368584235,0.0,0.0,0.0,0.0,0.0,0.0051520511602529346,0.06222234622733001,0.0,0.0,0.0745802447514624
[2.47161746 0.04435734 5.35666084],[ 4.77576733 18.42726898 -1.32893431],[ 0.22145727 -0.07814744  0.9720338 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,374.370941162109,[ 0.00614095 -0.00350828  0.00196436],[ 0.02993547 -0.0326599  -0.00975122],[0. 0. 0.],[0. 0. 0.],[ 0.10433447 -0.0049982  -0.02540158],5.899548781867874,19.08240713571714,1.000000026012311,0.0,0.0,0.0,0.0,0.0,0.0073401628586649125,0.04536394718696752,0.0,0.0,0.10749838996703652
[2.47288752 0.04363177 5.35706711],[ 5.13049603 18.0402565  -1.44448411],[ 0.24303548 -0.07918116  0.9667803 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,374.577758789063,[ 0.01352731 -0.00086988  0.00533521],[ 0.00197183 -0.02427607 -0.00706273],[0. 0. 0.],[0. 0. 0.],[ 0.15789067 -0.00728265 -0.04347419],5.900444423896675,18.811150374591286,1.0000000291576003,0.0,0.0,0.0,0.0,0.0,0.014567410160664712,0.025359370843983525,0.0,0.0,0.16392835549958995
[2.47598863 0.04343235 5.3582902 ],[ 5.15639591 17.72139168 -1.53725266],[ 0.27923161 -0.08085069  0.95681393],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,374.807006835938,[0.00220386 0.00276399 0.00424649],[-0.02712184 -0.16145181  0.02254863],[0. 0. 0.],[0. 0. 0.],[ 0.0798923   0.00313297 -0.02378189],5.902853535910156,18.520239943309665,1.0000000122375199,0.0,0.0,0.0,0.0,0.0,0.005525336889792787,0.1652595603149761,0.0,0.0,0.08341566292710219
[2.47643185 0.04398822 5.35914421],[ 4.84387636 15.86101437 -1.27742922],[ 0.29529881 -0.08022062  0.95203114],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,375.008117675781,[ 0.01479173 -0.00555614 -0.00782921],[ 0.05390334  0.04074921 -0.04123445],[0. 0. 0.],[0. 0. 0.],[ 0.24533414 -0.01473324 -0.08493963],5.903818791832707,16.633302148160546,1.0000000102646138,0.0,0.0,0.0,0.0,0.0,0.01763412550082022,0.07916026921731256,0.0,0.0,0.2600397075661737
