headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[ 3.82941556  0.0355847  -0.07948847],[ 16.83770943 -86.57460785  -0.53615922],[-0.98560464 -0.16765723 -0.02178475],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1651.04943847656,[-0.0009828   0.00543378 -0.00469811],[-0.07514466 -0.00914386  0.00825503],[0. 0. 0.],[0. 0. 0.],[-0.0013957   0.01307052 -0.03173941],3.8304057509626666,88.19840502911318,1.0000000174133126,0.0,0.0,0.0,0.0,0.0,0.0072501088499911,0.07614772305454945,0.0,0.0,0.03435369529419646
[ 3.82920885  0.03672757 -0.08047661],[ 15.93215179 -86.68479919  -0.43667904],[-0.9858982  -0.16490814 -0.02846041],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1651.259765625,[ 0.02064848  0.02512974 -0.01681841],[-0.24099907  0.28110555  0.10943723],[0. 0. 0.],[0. 0. 0.],[-0.00082288  0.00927109 -0.02222301],3.8302305182180185,88.1378384165575,0.9999999720468392,0.0,0.0,0.0,0.0,0.0,0.03661587964283805,0.38610541104983687,0.0,0.0,0.024093411040170376
[ 3.83526325  0.04409593 -0.08540799],[ 11.88340092 -81.96226501   1.4018513 ],[-0.98613948 -0.16218974 -0.03497648],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,1,1651.55297851563,[0.1284446  0.01545011 0.24036241],[-0.63284083  3.30120258  0.03797362],[0. 0. 0.],[0. 0. 0.],[0.05471885 0.02538917 0.91348059],3.8364675405148367,82.8311130599135,0.9999999659061038,0.0,0.0,0.0,0.0,0.0,0.27296668304760996,3.3615276266651626,0.0,0.0,0.9154701207991689
[ 3.86285877  0.04741529 -0.03376763],[  4.09335804 -41.32564926   1.86929286],[-0.97438347 -0.15673503  0.16127911],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,1651.76782226563,[-0.07276088 -0.00182286 -0.01575437],[ 0.00891588 -0.98757001  0.06538077],[0. 0. 0.],[0. 0. 0.],[1.3384568  0.24759896 2.65783212],3.863297342534863,41.56993051117126,0.9999999878668157,0.0,0.0,0.0,0.0,0.0,0.07446924863288046,0.989772028924813,0.0,0.0,2.986108406497664
[ 3.84793711  0.04704146 -0.0369985 ],[  4.19812059 -52.92970657   2.63752413],[-0.69989526 -0.1059579   0.70634234],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1651.97290039063,[ 0.00564512  0.00099882 -0.00157335],[-6.41439164e-02 -7.61430747e-02  9.84668448e-05],[0. 0. 0.],[0. 0. 0.],[-0.21342289  0.0255985  -0.22192073],3.848402495627154,53.16140129833776,0.9999999782846163,0.0,0.0,0.0,0.0,0.0,0.005944779842775912,0.09956013021959241,0.0,0.0,0.30895536975648036
[ 3.84913063  0.04725264 -0.03733115],[  3.4210937  -53.85208893   2.63871694],[-0.74501836 -0.10054572  0.65942258],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1652.18432617188,[0.0181161  0.01187397 0.02004663],[-0.15912059  0.11744653  0.00427204],[0. 0. 0.],[0. 0. 0.],[-0.08093479  0.0165273  -0.0913625 ],3.84960167250224,54.02512555396934,0.9999999685852933,0.0,0.0,0.0,0.0,0.0,0.029513584462513426,0.19781632897163628,0.0,0.0,0.12316939311480757
[ 3.85297632  0.04977325 -0.03307565],[  1.48574758 -52.4236145    2.69067669],[-0.76219922 -0.0970373   0.64002812],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1652.39660644531,[ 0.01383869 -0.00903423 -0.01125719],[ 0.14043332 -0.031056    0.07015177],[0. 0. 0.],[0. 0. 0.],[-0.0245441  -0.01896669 -0.03242755],3.853439750870122,52.51364150726733,0.9999999432547286,0.0,0.0,0.0,0.0,0.0,0.01999627359431688,0.16002269960046797,0.0,0.0,0.044874204467270515
[ 3.85582447  0.04791391 -0.03539249],[  3.14174795 -52.78982925   3.51791167],[-0.76725066 -0.10094085  0.63335419],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1652.60241699219,[-0.00190689 -0.0024062   0.04839873],[ 0.15670701 -0.10558221 -0.02318831],[0. 0. 0.],[0. 0. 0.],[-0.00809478 -0.01119785 -0.0116512 ],3.856284574345767,53.000116560337055,1.0000000756848948,0.0,0.0,0.0,0.0,0.0,0.04849600895724183,0.19037433284464134,0.0,0.0,0.0180739514214321
[ 3.85538197  0.04735553 -0.02416129],[  5.22529459 -54.19363022   3.20960426],[-0.7691291  -0.10353937  0.63065046],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1652.83447265625,[ 0.10421237  0.02218773 -0.08343173],[-0.24435985 -0.04678573  0.01890704],[0. 0. 0.],[0. 0. 0.],[-0.00467742  0.00029418 -0.00566575],3.855748489666505,54.53947945607316,0.9999999866543742,0.0,0.0,0.0,0.0,0.0,0.13532688894374786,0.24951576838901865,0.0,0.0,0.007352928001275027
[ 3.87966681  0.05252599 -0.04360358],[  1.96265972 -54.81830215   3.46204662],[-0.77021909 -0.10347082  0.62933016],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,1653.06750488281,[ 0.06052731  0.06335431 -0.07224786],[-0.16588325  0.09758982  0.01118628],[0. 0. 0.],[0. 0. 0.],[-0.00737687  0.00907456 -0.00756908],3.8802673582359177,54.96256954592973,1.0000000504902988,0.0,0.0,0.0,0.0,0.0,0.11356529828645623,0.1927852670942661,0.0,0.0,0.01393043218738046
