headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[4.3209877  0.08353661 1.46455598],[ 9.10458755 72.3904953  -4.56786156],[ 0.94600755 -0.12650441  0.29843992],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,346.881958007813,[-1.06150430e-03 -1.01170158e-03  4.29179637e-06],[0.00361107 0.00598329 0.00486617],[0. 0. 0.],[0. 0. 0.],[-0.00379305 -0.01419762  0.00586501],4.563204717735732,73.10364343568065,1.0000000174243233,0.0,0.0,0.0,0.0,0.0,0.0014664071392313479,0.008515817310565698,0.0,0.0,0.015822704937962503
[4.32063389 0.0831994  1.46455741],[ 9.17354965 72.50476074 -4.47493029],[ 0.94474328 -0.13123666  0.3003948 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,347.215270996094,[-0.05660644 -0.03877704  0.0295599 ],[ 0.43356836 -0.23737858 -0.15949031],[0. 0. 0.],[0. 0. 0.],[-0.04103768 -0.13987321  0.05905501],4.562863984490446,73.21966501268356,0.999999977492179,0.0,0.0,0.0,0.0,0.0,0.07471101081043856,0.5193912460092037,0.0,0.0,0.15727714545429136
[4.30839634 0.07481632 1.47094786],[14.54397678 69.56445312 -6.45046902],[ 0.93587148 -0.16147536  0.3131617 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,1,347.431457519531,[ 0.00123461  0.00314643 -0.00092093],[ 0.0733554  -0.03968276 -0.03392435],[0. 0. 0.],[0. 0. 0.],[-0.04141486 -0.12662176  0.05153094],4.553192738240146,71.36069611352107,0.9999999867950237,0.0,0.0,0.0,0.0,0.0,0.0035031973995564097,0.09003664859815803,0.0,0.0,0.14284151087672328
[4.30865955 0.07548713 1.47075152],[15.44002914 69.07971954 -6.86486244],[ 0.92704201 -0.18847059  0.32414788],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,347.644653320313,[-0.00933053  0.00905202 -0.0074676 ],[-0.13553612 -0.00089514  0.08085621],[0. 0. 0.],[0. 0. 0.],[0.01567246 0.13814979 0.02578072],4.553389451845174,71.11630255101093,0.9999999469717307,0.0,0.0,0.0,0.0,0.0,0.014992089384590096,0.15782448377152286,0.0,0.0,0.14140593023030554
[4.30571842 0.07834047 1.46839762],[12.99217224 69.06355286 -5.40455484],[ 0.93198222 -0.14492355  0.33227438],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,347.959869384766,[-0.03458466  0.01146935 -0.01807915],[-0.11858207  0.02920804 -0.00742367],[0. 0. 0.],[0. 0. 0.],[-0.01661401  0.14064516  0.09891564],4.549894495587027,70.482480700959,0.999999977479069,0.0,0.0,0.0,0.0,0.0,0.040675552306574415,0.12235165086983166,0.0,0.0,0.17274660829257457
[4.29876518 0.08064638 1.46476281],[11.62618923 69.40000916 -5.49007034],[ 0.92864197 -0.11664687  0.35216135],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,348.160919189453,[-0.05689649  0.01367084 -0.03647845],[-0.01855874  0.26064363  0.04752057],[0. 0. 0.],[0. 0. 0.],[ 0.08856385  0.16152881 -0.2013458 ],4.542181856049009,70.58094940689469,1.000000012516276,0.0,0.0,0.0,0.0,0.0,0.06895490661087299,0.2655894091713387,0.0,0.0,0.2729015258025225
[4.28730011 0.08340116 1.45741212],[11.41191864 72.40927887 -4.94142008],[ 0.94648826 -0.08409759  0.31158864],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,348.362426757813,[-0.07823592  0.01798885 -0.02947468],[-0.17645858  0.00205108 -0.01125963],[21.29090253 -0.86574373  6.51219453],[0. 0. 0.],[ 0.02019815  0.0141205  -0.05898103],4.529011821966756,73.46940305908842,0.9999999588171913,0.0,0.0,0.0,0.0,0.0,0.08551733940929296,0.17682934502697356,22.281398522620513,0.0,0.06392273263951263
[4.2701478  0.087345   1.45095015],[ 9.19534683 72.43504333 -5.08285713],[ 0.95091647 -0.08100184  0.29865775],[ 4.66778088 -0.18980417  1.42772233],[0. 0. 0.],[ 4.99683762 -0.01454973  1.57993841],[0. 0. 0.],[0. 0. 0.],NextButton (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,348.581665039063,[-0.03371     0.00768544 -0.00880826],[-0.12114995  0.11602631 -0.0383153 ],[-0.03075321  0.43544096  0.03596953],[0. 0. 0.],[ 0.04651167  0.1343668  -0.12475664],4.510770190638969,73.19306895415305,0.9999999390458038,4.884935515945611,0.0,5.2406872869742145,0.0,0.0,0.03567934007138514,0.17206822834313962,0.4380050181129037,0.0,0.18916128413126013
[4.26277065 0.0890269  1.44902253],[ 7.67628431 73.88986206 -5.56328106],[ 0.96109515 -0.0515968   0.27135581],[ 4.6610508  -0.09451159  1.43559396],[0. 0. 0.],[4.99398279 0.05590812 1.60889125],[0. 0. 0.],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,348.800506591797,[-0.00143206  0.0066691   0.0024194 ],[-0.03177162  0.02253146  0.02272554],[ 0.00749864 -0.03779056  0.02664847],[0. 0. 0.],[ 0.02397851  0.08955073 -0.07369144],4.503199498527798,74.4955512250774,1.0000000499780457,4.878038232127957,0.0,5.2470487794535865,0.0,0.0,0.007237482510127197,0.04509492677050587,0.0468454573217386,0.0,0.11842605635719322
[4.26244974 0.09052138 1.4495647 ],[ 7.26835442 74.17915344 -5.27149773],[ 0.96646851 -0.03152933  0.25484225],[ 4.66273117 -0.1029801   1.44156563],[0. 0. 0.],[4.99198437 0.04285241 1.61368775],[0. 0. 0.],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,349.024597167969,[-0.00115941 -0.00458084  0.00739208],[-0.03415643  0.0371415   0.08072511],[-0.00291045  0.11010749 -0.04106493],[0. 0. 0.],[ 0.01950985  0.08062428 -0.06904351],4.503100012654781,74.72057594547488,1.0000000291052904,4.881575395754603,0.0,5.2464971570653125,0.0,0.0,0.00877331790194918,0.0951981941374739,0.1175519385380172,0.0,0.10792551005884132
