headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[ 6.56431293 12.80958366  0.92506647],[13.79193592 40.37732697 -8.12614346],[ 0.69983637 -0.13154554  0.70208609],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,594.574768066406,[-0.00093847 -0.00421454 -0.00319238],[-0.04068244  0.01375953 -0.00384333],[0. 0. 0.],[0. 0. 0.],[-0.00059245  0.01161333  0.00273262],14.423293172033087,43.43478141726858,1.0000000293640734,0.0,0.0,0.0,0.0,0.0,0.005369768190227907,0.043117935025239494,0.0,0.0,0.011945196379161742
[ 6.56400013 12.8081789   0.92400241],[13.01500607 40.64009857 -8.19954109],[ 0.6996389  -0.12767467  0.70299691],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,0,594.908081054688,[-0.16033665  0.08531731 -0.10144312],[-1.39079355  0.12045432  0.69005863],[0. 0. 0.],[0. 0. 0.],[-0.00931316  0.13057456  0.03038574],14.42183500570389,43.4538889965378,1.000000035416299,0.0,0.0,0.0,0.0,0.0,0.20803266674921822,1.5572401393562594,0.0,0.0,0.13438654377311698
[ 6.53157854 12.82543087  0.90348965],[-3.09837937 42.03565216 -0.2046947 ],[ 0.69775569 -0.10127126  0.70914119],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,1,595.110290527344,[-0.00918715 -0.00985679 -0.0104966 ],[ 0.10971905  0.06297565 -0.0315095 ],[0. 0. 0.],[0. 0. 0.],[ 0.02582407  0.16385082 -0.00620166],14.421147276955436,42.150182766325806,1.000000055349409,0.0,0.0,0.0,0.0,0.0,0.01708035397721183,0.13037274191404172,0.0,0.0,0.16598925901159423
[ 6.52959633 12.82330418  0.90122491],[-1.74202192 42.81416321 -0.59421819],[ 0.70332748 -0.06591892  0.70780313],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,595.326049804688,[-0.00081922 -0.01254264  0.00086668],[ 0.14485055 -0.02712479 -0.06508661],[0. 0. 0.],[0. 0. 0.],[-0.10877298  0.03530607  0.10695756],14.418216413812141,42.85370820393975,1.0000000576280785,0.0,0.0,0.0,0.0,0.0,0.012599213283009433,0.16110152521515947,0.0,0.0,0.15658224123933306
[ 6.52938747 12.82010651  0.90144587],[ 0.37383994 42.41794586 -1.54495168],[ 0.67559648 -0.05691786  0.7350713 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,595.580993652344,[ 0.01647118 -0.02779286  0.01576697],[ 0.39970406 -0.07804352 -0.19301999],[0. 0. 0.],[0. 0. 0.],[-0.03744366 -0.01499644  0.03286459],14.415291751094506,42.447717996677135,1.0000000292819153,0.0,0.0,0.0,0.0,0.0,0.035949137798674355,0.4506782039429348,0.0,0.0,0.052028864748766585
[ 6.53285885 12.81424904  0.90476882],[ 5.20040131 41.47554398 -3.87573314],[ 0.66770506 -0.06007842  0.74199766],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,595.791748046875,[ 0.00943007 -0.00244585  0.00754004],[ 0.01262869 -0.05833974 -0.03603115],[0. 0. 0.],[0. 0. 0.],[-0.03611962  0.00466957  0.03254749],14.41186420235142,41.979593008821546,0.9999999945587098,0.0,0.0,0.0,0.0,0.0,0.012319111338984468,0.06972269098745908,0.0,0.0,0.0488443573609424
[ 6.53481865 12.81374073  0.90633583],[ 5.35077715 40.78086472 -4.30477333],[ 0.66019851 -0.05910797  0.74876183],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,595.999572753906,[0.00641425 0.00109346 0.01614324],[-0.00091766  0.00192442 -0.01245547],[0. 0. 0.],[0. 0. 0.],[ 0.01025266 -0.01378132 -0.01041201],14.412399207630402,41.355057931033514,1.0000000532503417,0.0,0.0,0.0,0.0,0.0,0.017405241029040244,0.012636622127854413,0.0,0.0,0.020086113031446935
[ 6.54158211 12.81489372  0.92335796],[ 5.29533672 40.89712906 -5.05727243],[ 0.67100936 -0.07363959  0.73778296],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,597.054016113281,[ 0.00211937 -0.00215369  0.01261112],[-0.0322952   0.03901412  0.04030372],[0. 0. 0.],[0. 0. 0.],[ 0.05705436  0.02260781 -0.05058712],14.417572178368257,41.54746395079649,1.000000021147049,0.0,0.0,0.0,0.0,0.0,0.012968052890542614,0.06472612459131778,0.0,0.0,0.07953219439904193
[ 6.54205322 12.81441498  0.92616129],[ 4.88401604 41.3940239  -4.54395294],[ 0.68369198 -0.0686141   0.72653794],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,597.276306152344,[ 0.00131079 -0.00080564  0.00651777],[-0.00473993  0.00031132 -0.00802223],[24.14840702 55.47678459  5.84739605],[0. 0. 0.],[ 0.07939551  0.0624373  -0.0711165 ],14.41754023163449,41.928109130145145,0.9999999994867299,0.0,0.0,0.0,0.0,0.0,0.006696901848683809,0.009323089131035666,60.786604041946966,0.0,0.12352983625483506
[ 6.54234028 12.81423855  0.92758864],[ 4.82454205 41.39793015 -4.64461136],[ 0.70107913 -0.0549407   0.71096385],[ 5.28835964 12.14909077  1.28054547],[0. 0. 0.],[ 6.98133183 12.29178715  1.15562427],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,597.495300292969,[-0.02246823 -0.01012798 -0.00641104],[ 0.03333249 -0.04567047  0.02294253],[ 7.49693962  1.51654491 -1.08151633],[0. 0. 0.],[ 0.08050218  0.06103847 -0.07707972],14.417605438547211,41.936109034275695,1.0000000082977536,13.311910113678328,0.0,14.183176399832002,0.0,0.0,0.025465638486476264,0.06101808286588539,7.7248747343026025,0.0,0.12707312780630686
