headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[-2.8204186   0.08515133 -5.63385153],[ 5.80900335 62.2594223   2.74722457],[ 0.91063595 -0.08830999  0.40366277],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,895.716430664063,[-0.00348524  0.0003805  -0.00145163],[ 0.01273869 -0.03536968 -0.00455826],[0. 0. 0.],[0. 0. 0.],[-0.01693613 -0.01956316  0.03337351],6.3009757060751586,62.590154403070805,1.0000000584239561,0.0,0.0,0.0,0.0,0.0,0.003794588127501316,0.037869064847299114,0.0,0.0,0.04222961803183687
[-2.82129097  0.08524657 -5.63421488],[ 5.99169445 61.75217056  2.68185258],[ 0.90639675 -0.09320675  0.41201633],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,895.966735839844,[ 0.01821915 -0.11580675  0.134651  ],[ 1.4171675  -1.69778519 -0.71984908],[-12.52577012  -2.07375537 -26.07185942],[0. 0. 0.],[-0.07288634 -0.1234167   0.12313994],6.301692392264121,62.10010712432834,1.0000000091051326,0.0,0.0,0.0,0.0,0.0,0.1785329987102739,2.3257301997475865,28.99891777384347,0.0,0.18896440435969197
[-2.81738782  0.0604369  -5.60536814],[23.38695717 40.91241837 -6.15405703],[ 0.89078206 -0.11964673  0.43839702],[-2.6834383  -0.44426766 -5.58546305],[0. 0. 0.],[-0.59244752 -2.88373685 -1.15458679],[0. 0. 0.],[0. 0. 0.],None,None,None,1,896.180969238281,[-0.00827261  0.06460802 -0.01392865],[-0.96757518  0.48297295  0.44598911],[-0.08529498  0.02495695 -0.32217384],[0. 0. 0.],[-0.14507065 -0.07457937  0.25318734],6.2738727033728985,47.52523708510082,0.9999999810223914,6.212536705686921,0.0,3.1622781244977656,0.0,0.0,0.06660810295656097,1.1697738613204307,0.33420661819263203,0.0,0.30118333889198623
[-2.81908536  0.07369447 -5.6082263 ],[12.01107407 46.59078217 -0.91051614],[ 0.86101353 -0.13495043  0.49035111],[-2.70094085 -0.43914649 -5.65157318],[0. 0. 0.],[-0.48309088 -3.13881731 -1.43856668],[0. 0. 0.],[0. 0. 0.],None,None,None,0,896.386169433594,[-0.03295913  0.04209001 -0.02828893],[-0.45549809 -0.14524025  0.19132508],[13.41789413  2.18161797 28.07622044],[0. 0. 0.],[-0.92983052  0.38364926  1.22340466],6.27733027362808,48.12271732419975,1.000000065923802,6.27918868340288,0.0,3.486405743742095,0.0,0.0,0.060482534451245205,0.5149548781900966,31.194125951820862,0.0,1.5838214920911784
[-2.82571983  0.08216694 -5.61392069],[ 6.75768089 44.91568375  1.29609215],[ 0.67384428 -0.05772416  0.73661506],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,896.587463378906,[ 0.01692258  0.00169124 -0.08068186],[ 0.08425119  0.78805698 -0.10559799],[0. 0. 0.],[0. 0. 0.],[ 0.11376446  0.0654151  -0.10294061],6.2855031207506675,45.43968257283414,0.9999999690705501,0.0,0.0,0.0,0.0,0.0,0.08245481394130745,0.7995517549697365,0.0,0.0,0.16678806249624958
[-2.82213783  0.08252493 -5.63099861],[7.77946186e+00 5.44730759e+01 1.54215917e-02],[ 0.69792479 -0.04387775  0.71482563],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,896.799133300781,[ 0.01973639 -0.02497123 -0.27836291],[ 0.17931868  3.85049627 -0.44189688],[0. 0. 0.],[0. 0. 0.],[ 0.05548715  0.02328472 -0.05374621],6.299160076701096,55.02577813212705,0.9999999773029004,0.0,0.0,0.0,0.0,0.0,0.28017672775399377,3.8799161815397736,0.0,0.0,0.08068244447350144
[-2.81780243  0.07703961 -5.69214535],[ 10.03635025 102.93506622  -5.54625177],[ 0.71011341 -0.0387629   0.70301944],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,897.018798828125,[0.00434716 0.02232069 0.08205747],[-0.09987233 -0.47239828  0.06070313],[0. 0. 0.],[0. 0. 0.],[ 0.313428   -0.01085856 -0.348463  ],6.351886671625796,103.571796805151,0.999999972552308,0.0,0.0,0.0,0.0,0.0,0.0851500970285641,0.4866410248290092,0.0,0.0,0.46880857976077306
[-2.81693268  0.08150538 -5.67572784],[ 8.89147854 97.51979828 -4.85039043],[ 0.77282196 -0.0409354   0.63330132],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,897.218872070313,[-0.04141978  0.01061014  0.04939608],[-0.11228509 -0.41879748  0.16361202],[-12.96262178  -2.10073653 -28.84156601],[0. 0. 0.],[ 1.1117124  -0.01490565 -2.77372407],6.336847749675102,98.04435595333966,1.0000000262887547,0.0,0.0,0.0,0.0,0.0,0.06533104985713256,0.46343086508557724,31.69035480273205,0.0,2.988255657987972
[-2.82525253  0.0836366  -5.66580582],[ 7.59921026 92.69993591 -2.96741009],[ 0.99612796 -0.04392945  0.07615252],[-2.60375905 -0.42196801 -5.79331017],[0. 0. 0.],[ 2.21736717 -2.6291008  -4.27167368],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,897.419738769531,[-0.04753804  0.01050625  0.02457906],[ 0.0209963  -0.13764399 -0.06539644],[ 0.60945104  0.73255348 -0.41538655],[0. 0. 0.],[ 0.00063845 -0.0485754  -0.04284731],6.331698232587442,93.0582163891441,0.9999999608914993,6.365536966274231,0.0,5.484166683612917,0.0,0.0,0.05453784674055752,0.15382915003554337,1.0395244849089063,0.0,0.06477552955748403
[-2.83643198  0.08610734 -5.6600256 ],[ 7.88211775 90.84529877 -3.84857225],[ 0.99627811 -0.05535286  0.06607618],[-2.46043539 -0.24969454 -5.89099598],[0. 0. 0.],[ 3.10638809 -0.57544148 -5.83389664],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,897.654907226563,[0.00332411 0.00593882 0.01601705],[-0.10201018  0.10052497 -0.00561705],[ 0.40486238  0.97757431 -0.06453629],[0. 0. 0.],[-0.00066857 -0.06010844 -0.04948154],6.331559887333716,91.26777961950707,1.0000000336165198,6.389047135745548,0.0,6.634389937717018,0.0,0.0,0.01740302515920656,0.14332793409241057,1.060061326749135,0.0,0.07785816629257952
