headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[3.98210335 0.09205849 0.32881707],[  0.3072584  -47.8820076    1.36102223],[-0.92955506 -0.08871391  0.35785103],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,978.735534667969,[-4.23457242e-04 -9.37489271e-05  3.68110952e-04],[ 0.02563413 -0.02129707  0.00794174],[11.60814182 -1.11348118  1.50025751],[0. 0. 0.],[0.6309985  0.20356271 1.00986916],3.996716465305736,47.902332312143095,1.000000061933305,0.0,0.0,0.0,0.0,0.0,0.0005688677965729454,0.03425995975293229,11.757532458895481,0.0,1.2080697882721576
[3.9819622  0.09202725 0.32893977],[  0.79680431 -48.28872681   1.51268899],[-0.71923506 -0.02086382  0.69445354],[ 3.86914444 -0.37113774  0.50005531],[0. 0. 0.],[ 3.09766221 -0.46559367  0.78295529],[0. 0. 0.],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,0,979.06884765625,[ 0.04784372  0.00444331 -0.02462721],[-0.15142884 -0.05306567 -0.09012595],[-16.97698514   1.62847368  -2.19413665],[16.61978504 -1.55540018  2.08690687],[-0.00397477 -0.00641819 -0.00432235],3.996585214599601,48.31898448546744,1.0000000449739828,3.9189382786855727,0.0,3.2288244944878204,0.0,0.0,0.053993182307725096,0.18403626613368992,17.195469940507852,16.82235729044291,0.008699117448140652
[3.99286604 0.0930399  0.32332709],[ -1.18055511 -48.98165894   0.33582345],[-0.72014093 -0.02232656  0.69346845],[0. 0. 0.],[ 3.78773665 -0.3544839   0.47561708],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,1,979.296752929688,[ 0.00815259 -0.00662078 -0.01019921],[0.07370061 0.03071394 0.01270232],[0. 0. 0.],[0.0207822  0.00537704 0.03065782],[-0.02448036 -0.09586033 -0.03005345],4.007015852293042,48.997034602329784,0.9999999666317584,0.0,3.833903938149363,0.0,0.0,0.0,0.01463978322548218,0.08084846741532083,0.0,0.03742611851892162,0.10340067985745525
[3.99450064 0.09171243 0.32128215],[ -0.33389494 -48.62882233   0.4817456 ],[-0.72504926 -0.0415466   0.68744272],[0. 0. 0.],[ 3.7919035  -0.3534058   0.48176399],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,979.497253417969,[-0.01833488 -0.00701086 -0.01010499],[ 0.07880667 -0.2207693   0.09370859],[0. 0. 0.],[ 0.00754571  0.01393751 -0.03431633],[-0.07511771 -0.02431913 -0.08342394],4.008449666407497,48.63235471917283,1.0000000193974197,0.0,3.8386878388481014,0.0,0.0,0.0,0.022077833134416976,0.25244974244445195,0.0,0.03779950851243129,0.11486358914414882
[3.98929024 0.08972009 0.31841052],[  0.94925857 -52.22345352   2.00753665],[-0.74639618 -0.0484576   0.66373533],[0. 0. 0.],[ 3.79404783 -0.34944504  0.47201198],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,979.781433105469,[-0.03593728 -0.00705116  0.02066107],[0.15194475 0.00967443 0.07558352],[0. 0. 0.],[ 0.00791715 -0.01371704 -0.01884923],[-0.04527907 -0.05392262 -0.05617768],4.002982831425922,52.270645614541465,0.9999999956233162,0.0,3.8392324893334884,0.0,0.0,0.0,0.04204862458270324,0.16998138529998924,0.0,0.02461974416379698,0.09007649037411723
[3.98151231 0.088194   0.32288221],[  2.83345914 -52.10348511   2.94481492],[-0.75619596 -0.06012811  0.65157676],[0. 0. 0.],[ 3.79576135 -0.35241383  0.46793243],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,979.997863769531,[-0.10164142 -0.01325432  0.05346507],[0.20029348 0.12323153 0.09307721],[16.42851081 -1.66503086  2.28595088],[-0.16309491 -0.06209192 -0.05979427],[-0.03918601 -0.05097022 -0.05139061],3.995556451787419,52.26350147040036,0.9999999970989638,0.0,3.840697914901638,0.0,0.0,0.0,0.11560782645391414,0.25291669754250273,16.670148965564255,0.1844741463287738,0.08230735812970565
[3.95787001 0.08511098 0.33531845],[  5.50282717 -50.46114349   4.18528128],[-0.76531082 -0.07198404  0.63962305],[ 3.82135344 -0.38729447  0.53172356],[ 3.75782466 -0.36685672  0.45402399],[0. 0. 0.],[ 3.33832264 -0.42477691  1.05746078],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,980.23046875,[-0.41998969 -0.03153688  0.00795308],[0.02696798 0.0713279  0.17466823],[-0.19463998  0.15909259  0.29648661],[-0.20885439 -0.61550402 -0.24123043],[ 0.06496542 -0.0448726   0.0690528 ],3.972960775999144,50.93255038663967,0.9999999998852883,3.8775596745500174,3.8028894024390265,0.0,3.5274717265397455,0.0,0.42124715722742706,0.19058838515058285,0.3887151681803491,0.6932946528813315,0.10489206973634117
[3.78068686 0.07180636 0.33867365],[  6.15468788 -48.73703003   8.4073019 ],[-0.73790354 -0.09091467  0.6687547 ],[ 3.73923969 -0.32017729  0.65680385],[ 3.66971421 -0.62652248  0.3522549 ],[ 3.27906394 -0.35311496  0.98746449],[ 0.19567823 -3.7574451   3.28973556],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,980.65234375,[-0.04485743  0.02646632  0.02991232],[ 0.09326633  0.39108381 -0.12807997],[-0.10725783  0.01613805  0.07201929],[-8.19806349  1.3996379  -0.78692995],[ 0.12238949 -0.0374652   0.11967498],3.796504852202439,49.83834873146614,0.9999999743359457,3.8099630269844917,3.7394406444390405,3.442678697453261,4.997903926061554,0.0,0.06006165069921576,0.42195927766433344,0.13019775683478352,8.353830858798338,0.17522821666277347
[3.76060724 0.08365352 0.35206336],[  8.54672813 -38.70674133   5.12238169],[-0.6831181  -0.10768528  0.72232503],[ 3.69122767 -0.31295338  0.68904197],[0. 0. 0.],[ 3.33379197 -0.33976471  1.05368459],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,981.099975585938,[ 0.37356922 -0.00587839 -0.00085549],[-0.05525282 -0.47213775  0.06550708],[ 0.23851522  0.05663437 -0.04699102],[0. 0. 0.],[ 0.65033261 -0.09497365  0.48630117],3.7779774156376065,39.968702512947964,0.9999999550208027,3.768007484605025,0.0,3.5128137138573194,0.0,0.0,0.37361644378596814,0.4798521730813556,0.24960993194357298,0.0,0.8175826114636656
[3.85311031 0.08219792 0.35185152],[  7.76282549 -45.40522385   6.05176735],[-0.52208298 -0.13120262  0.84274274],[ 3.75028872 -0.2989296   0.67740607],[0. 0. 0.],[ 3.34576392 -0.309816    1.06714869],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),NextButton (UnityEngine.GameObject),None,0,981.347595214844,[0.44381086 0.01332215 0.01088959],[-0.11021581 -0.29552633 -0.0486468 ],[0.38347477 0.09536427 0.03114149],[0. 0. 0.],[-0.11881822 -0.00265413 -0.07862809],3.8700148681239126,46.45987193447307,1.0000000493434464,3.8226827509252304,0.0,3.525468549354793,0.0,0.0,0.4441442846760512,0.3191392298414574,0.39637991123298527,0.0,0.14250330230480818
