headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[2.15435314 0.07727633 3.05482054],[   3.15603137 -100.81112671    0.90369314],[-0.98871815 -0.0680522  -0.13343643],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,694.50439453125,[ 0.00062538 -0.00690375  0.00596716],[0.04732684 0.05073124 0.06185648],[0. 0. 0.],[0. 0. 0.],[ 0.10472315 -0.91552705  0.66115347],3.7388684930178635,100.86456495536393,0.9999999831841326,0.0,0.0,0.0,0.0,0.0,0.009146572332788023,0.0929500492539687,0.0,0.0,1.13414312103301
[2.15447903 0.07588665 3.05602169],[   3.70186567 -100.22602844    1.61710203],[-9.67638016e-01 -2.52342254e-01 -3.50236893e-04],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,694.705688476563,[ 0.0085782  -0.00169533  0.00512901],[0.02774028 0.02536741 0.00933148],[0. 0. 0.],[0. 0. 0.],[-0.03721598  0.18635432 -0.26793659],3.739894013582918,100.30740553797749,1.0000000326499787,0.0,0.0,0.0,0.0,0.0,0.01013737867506023,0.038731187728175256,0.0,0.0,0.32848588546009994
[2.15621519 0.07554353 3.05705976],[  4.0235486  -99.93186188   1.72531211],[-0.97517025 -0.21462552 -0.05457861],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,694.908081054688,[ 0.01168358 -0.00179478 -0.0018597 ],[0.00457012 0.00880829 0.01130907],[0. 0. 0.],[0. 0. 0.],[-0.00600116  0.56723059 -0.64840976],3.7417355839663844,100.02770947863941,0.9999999828112027,0.0,0.0,0.0,0.0,0.0,0.011966024322002347,0.015045499886902994,0.0,0.0,0.861522938493513
[2.15874958 0.07515421 3.05665636],[  4.08034849 -99.8223877    1.86586738],[-0.97647202 -0.09158246 -0.19523098],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,695.125,[ 0.01092847  0.00313476 -0.00649101],[-0.03804546 -0.02859125 -0.00643489],[0. 0. 0.],[0. 0. 0.],[-0.02392326  0.01706723  0.11942027],3.742859336481781,99.92316943568585,1.0000000437032794,0.0,0.0,0.0,0.0,0.0,0.013091649919319135,0.04802420692500618,0.0,0.0,0.12298297864446978
[2.16094208 0.07578311 3.05535412],[   3.64302254 -100.15103912    1.79189944],[-0.98127156 -0.08815839 -0.17127258],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,695.325622558594,[ 0.00402983  0.00122874 -0.00822818],[-0.03182078 -0.0187584  -0.01161056],[0. 0. 0.],[0. 0. 0.],[-0.01041245  0.07468365  0.02512865],3.7430739414735363,100.23329364209927,1.0000000407085754,0.0,0.0,0.0,0.0,0.0,0.0092440387319869,0.03872008061204046,0.0,0.0,0.07948280129668245
[2.16179729 0.07604387 3.05360794],[   3.25610518 -100.3791275     1.65072358],[-0.98348129 -0.07230908 -0.16593979],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,695.537841796875,[-0.0107692   0.00041024 -0.00422168],[-0.00648441 -0.0265853   0.00705895],[0. 0. 0.],[0. 0. 0.],[-0.00363203  0.04875473  0.00185524],3.7421479965258064,100.44548943307728,1.0000000311604946,0.0,0.0,0.0,0.0,0.0,0.011574390712941177,0.02826048047836192,0.0,0.0,0.048925012220214274
[2.15944481 0.07613349 3.05268574],[   3.17494655 -100.71186829    1.73907316],[-0.98427469 -0.06165887 -0.16553453],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,695.756286621094,[-0.00505431  0.00270354 -0.00598319],[-0.01763679 -0.10392372 -0.02296975],[0. 0. 0.],[0. 0. 0.],[ 0.01946905  0.09607794 -0.13468032],3.7400385564577814,100.77690744760586,1.0000000757315057,0.0,0.0,0.0,0.0,0.0,0.008285752748052181,0.1078832925147656,0.0,0.0,0.16657972220978592
[2.15842772 0.07667753 3.05148172],[   2.97159791 -101.91008759    1.47423661],[-0.98035687 -0.04232482 -0.19263664],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,695.95751953125,[-0.00626776  0.00126657 -0.00380919],[-0.00693213 -0.05105022 -0.01250915],[0. 0. 0.],[0. 0. 0.],[ 0.02682055  0.0787852  -0.13994673],3.7384796851847266,101.9640609204403,0.9999999309338372,0.0,0.0,0.0,0.0,0.0,0.0074430411004377415,0.053015641206175815,0.0,0.0,0.162823638281446
[2.15716529 0.07693264 3.05071449],[   2.89159918 -102.4992218     1.32987738],[-0.97495478 -0.02645622 -0.22082415],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,696.158935546875,[-0.00625392  0.00145248  0.01023764],[ 0.01797444  0.08383418 -0.04769334],[0. 0. 0.],[0. 0. 0.],[ 0.00675847  0.03566815 -0.03285944],3.737129865449696,102.54862451349919,1.0000000342847457,0.0,0.0,0.0,0.0,0.0,0.01208430915645463,0.09811169661917818,0.0,0.0,0.04896567034401782
[2.15572166 0.07726792 3.0530777 ],[   3.12932682 -101.39044189    0.69909155],[-0.97339469 -0.01822277 -0.22840926],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,696.389770507813,[-0.00059913  0.00052955  0.00864463],[-0.01212483  0.06065564 -0.01429253],[0. 0. 0.],[0. 0. 0.],[ 0.00441741  0.02342942 -0.02026345],3.7382334938913364,101.44113131721996,1.000000042896469,0.0,0.0,0.0,0.0,0.0,0.008681531694740322,0.06348538346576914,0.0,0.0,0.03128991635708774
[2.1556015  0.07737413 3.05481148],[   2.98999643 -100.69342804    0.53485143],[-0.97250873 -0.01352372 -0.23247333],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,696.59033203125,[ 0.00886774 -0.00098797  0.00080488],[-0.00840779 -0.01974276  0.00655628],[0. 0. 0.],[0. 0. 0.],[ 0.00876303  0.01733282 -0.03690443],3.7395825640352385,100.73923066552193,0.9999999833561346,0.0,0.0,0.0,0.0,0.0,0.008958832665457904,0.022437745717552735,0.0,0.0,0.041703167028312275
[2.15740871 0.07717279 3.05497551],[   2.89182138 -100.92395782    0.61140692],[-0.97072285 -0.00999136 -0.23999432],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,696.794128417969,[0.00167939 0.00022597 0.00585681],[ 0.00505908 -0.00531848  0.00372952],[0. 0. 0.],[0. 0. 0.],[ 0.00192822  0.00214972 -0.00785513],3.740754384336675,100.96723088382376,0.9999999795565414,0.0,0.0,0.0,0.0,0.0,0.00609701590840386,0.008233457735013012,0.0,0.0,0.008369129603130711
[2.15779853 0.07722524 3.05633497],[   2.95910358 -100.99468994    0.66100699],[-0.97027528 -0.00949237 -0.24181762],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,697.026245117188,[0.00175484 0.00031568 0.01090188],[ 0.00190317  0.03382437 -0.01057454],[0. 0. 0.],[0. 0. 0.],[-0.01238483 -0.01487783  0.05153593],3.742090550900113,101.04019309473001,0.9999999963167848,0.0,0.0,0.0,0.0,0.0,0.011046724962753924,0.03548987477338719,0.0,0.0,0.05505167093608255
[2.15815091 0.07728863 3.05852413],[   2.98100019 -100.60552979    0.5393436 ],[-0.97276223 -0.01247993 -0.23146892],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,697.22705078125,[ 0.00326921 -0.00252817  0.00799303],[0.01812387 0.01431784 0.01922225],[0. 0. 0.],[0. 0. 0.],[-0.02646394 -0.06306618  0.12465178],3.7440831658350073,100.65112953647873,0.9999999789894781,0.0,0.0,0.0,0.0,0.0,0.008998216302687264,0.030049461414100743,0.0,0.0,0.14218210371261894
[2.15890217 0.07670766 3.06036091],[   3.21962667 -100.41701508    0.79243177],[-0.97884357 -0.02697237 -0.20282426],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,697.456848144531,[-8.33684358e-05 -1.17562521e-03  6.03104816e-03],[ 0.01526813 -0.00276552 -0.0144567 ],[0. 0. 0.],[0. 0. 0.],[-0.00728651 -0.0783231   0.05024827],3.746004742092968,100.47174160272965,0.9999999625420476,0.0,0.0,0.0,0.0,0.0,0.0061451270810584675,0.02120754266974661,0.0,0.0,0.0933407205578223
[2.15888405 0.07645214 3.06167173],[   3.40976095 -100.45145416    0.61240226],[-0.98042727 -0.0439956  -0.191903  ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,697.674194335938,[-0.00709378 -0.00317984  0.01096331],[0.04153814 0.10330736 0.01904586],[0. 0. 0.],[0. 0. 0.],[-0.00770959 -0.08817152  0.06644213],3.747060057010243,100.51117425271002,0.99999999716197,0.0,0.0,0.0,0.0,0.0,0.013439764636227527,0.1129627034367551,0.0,0.0,0.11067163394625366
