headPosition,headRotation,gazeDirection,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,targetPosition,hitByHandPointer,hitByGazePointer,buttonClicked,stepChange,timestamp,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeDirectionVelocity,headPositionNorm,headRotationNorm,gazeDirectionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,targetPositionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeDirectionVelocityNorm
[ 5.26617813  0.09564744 -0.61986506],[ 1.41469443 48.67977524 -1.45196211],[ 0.7595883  -0.00554797  0.65038055],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,0,154.750396728516,[ 0.02941176 -0.00597867 -0.01277111],[ 0.05788733  0.04356608 -0.09118047],[0. 0. 0.],[0. 0. 0.],[-0.00111999 -0.00210145  0.00128879],5.303396386618223,48.721967032647335,1.0000000147061698,0.0,0.0,0.0,0.0,0.0,0.03261744469167243,0.11645953755626105,0.0,0.0,0.002707667098953679
[ 5.2722435   0.0944145  -0.62249875],[ 2.09867263 49.19453812 -2.52932143],[ 0.75935733 -0.00598133  0.65064633],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,154.956619262695,[0.03241636 0.00421396 0.01456145],[-0.01445355  0.00037794  0.14858617],[0. 0. 0.],[0. 0. 0.],[-0.00921585  0.01095763  0.01080565],5.309705294419309,49.30420341309154,0.9999999905804406,0.0,0.0,0.0,0.0,0.0,0.035785661804466545,0.14928797118990106,0.0,0.0,0.01793776552289056
[ 5.27889633  0.09527934 -0.61951029],[ 1.92871547 49.19898224 -0.78211838],[ 0.75746596 -0.00373249  0.65286398],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,155.161849975586,[-0.01670067 -0.02358989  0.06502978],[ 0.11882744 -0.56387238 -0.09891427],[0. 0. 0.],[0. 0. 0.],[-0.22697488 -0.0378233   0.24560787],5.31597758053595,49.24298433122829,0.9999999927231006,0.0,0.0,0.0,0.0,0.0,0.0711636676224368,0.5846845790726595,0.0,0.0,0.3365582010020595
[ 5.27552414  0.09051608 -0.60637951],[ 3.30344653 42.67546463 -1.92647123],[ 0.71163529 -0.01136976  0.70245701],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,155.36376953125,[-0.00061597 -0.00779795  0.04435931],[ 0.28685154 -0.10840376 -0.07493624],[26.86554511 -2.65077112 -1.92110026],[0. 0. 0.],[-0.07909614 -0.09131325  0.07567357],5.311030428670244,42.846462301984054,0.9999999557515767,0.0,0.0,0.0,0.0,0.0,0.04504371227585389,0.31567486239216613,27.064270316556883,0.0,0.1425510365112719
[ 5.2753973   0.08891034 -0.59724516],[ 6.68777704 41.39649582 -2.81058359],[ 0.69534802 -0.03017274  0.71803951],[ 5.53208208 -0.54583979 -0.39558789],[0. 0. 0.],[ 7.10277796 -3.32196355  4.12443924],[0. 0. 0.],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,0,155.569686889648,[-0.0061229  -0.00144718  0.03853433],[ 0.0128834  -0.11283494  0.14511895],[-0.21728728  0.2094065   0.12910512],[0. 0. 0.],[ 0.00462981 -0.04465753 -0.00666696],5.309842135742722,42.0273197812254,1.0000000054432245,5.5730030505551,0.0,8.859790944397735,0.0,0.0,0.03904457254835736,0.1842748418830678,0.3282270159181086,0.0,0.04538918640336067
[ 5.27408791  0.08860086 -0.58900452],[ 6.84563494 40.01395035 -1.0324682 ],[ 0.69633812 -0.03972284  0.71661377],[ 5.48561478 -0.5010578  -0.36797851],[0. 0. 0.],[ 7.16411591 -3.1438992   4.18920326],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,155.783538818359,[-0.01402467  0.0034904   0.02947761],[-0.03366321 -0.32895869  0.1070502 ],[-0.17273224  0.16498031  0.014218  ],[0. 0. 0.],[-0.00012702 -0.01578732 -0.00078841],5.307615252803313,40.608434231355034,0.999999985929685,5.520727903652092,0.0,8.874575081592003,0.0,0.0,0.03282992393146769,0.34757269094975085,0.23928451652980098,0.0,0.015807507824090843
[ 5.27110004  0.08934446 -0.58272451],[ 6.43472576 35.99852371  0.27423763],[ 0.69631106 -0.04308622  0.7164458 ],[ 5.44881535 -0.46590987 -0.36494946],[0. 0. 0.],[ 6.66129208 -2.77310395  4.49446487],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,0,155.99658203125,[ 0.05750918 -0.03469784 -0.03384235],[ 0.21949917  0.35802772 -0.24973422],[-0.13994433  0.30690086 -0.00103243],[0. 0. 0.],[-0.04312457 -0.06578178  0.036884  ],5.303965117365967,36.5701327774269,1.0000000497185122,5.480862048039271,0.0,8.500772444910057,0.0,0.0,0.07521004972959204,0.48860098073399805,0.33730344842242876,0.0,0.08687577067406545
[ 5.28280354  0.08228323 -0.58961165],[ 8.99409962 40.17314911 -2.63767886],[ 0.68753493 -0.05647324  0.72395194],[ 5.42033577 -0.40345356 -0.36515957],[0. 0. 0.],[ 6.35934734 -2.45144033  4.67787409],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,156.200088500977,[ 0.00301215  0.00034933 -0.03038808],[-0.0376392  -0.20248683  0.09733871],[-0.03946691 -0.02532278 -0.12237818],[0. 0. 0.],[-0.00470917 -0.02661713  0.00228325],5.316241681981754,41.25206766966319,0.9999999547046103,5.447582596181098,0.0,8.266399720143,0.0,0.0,0.03053900227885098,0.2277991462352857,0.13105456301974486,0.0,0.027126757453398178
[ 5.28347301  0.08236087 -0.59636569],[ 8.51478195 37.59457397 -1.39811587],[ 0.68648827 -0.06238915  0.72445941],[ 5.41156387 -0.40908179 -0.39235929],[0. 0. 0.],[ 6.35934734 -2.45144033  4.67787409],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,156.422348022461,[ 0.00700316  0.00795671 -0.01006992],[ 0.00871863 -0.29167088  0.13019309],[-0.09014043  0.07621122 -0.06402605],[0. 0. 0.],[-0.05309611 -0.05391447  0.0445656 ],5.317661370192024,38.572117287182046,0.9999999939094169,5.441168741437582,0.0,8.266399720143,0.0,0.0,0.014620422648496818,0.319528019697645,0.13428619879793496,0.0,0.08781833445493564
[ 5.28492641  0.08401217 -0.59845555],[ 8.61845398 34.12635422  0.14999294],[ 0.67546898 -0.07357828  0.73370832],[ 5.3928566  -0.39326531 -0.40564692],[0. 0. 0.],[ 6.35934734 -2.45144033  4.67787409],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,0,156.6298828125,[ 0.0145497  -0.01818516  0.00493903],[-0.00944053  0.16706956 -0.04618193],[-0.01346983  0.11290327  0.01199471],[0. 0. 0.],[-0.06125918 -0.04386773  0.05082177],5.319365967277124,35.198129198294005,1.0000000045781083,5.422371188976191,0.0,8.266399720143,0.0,0.0,0.023807303987116418,0.17359185900686575,0.11433484630929185,0.0,0.09088408479207111
