best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.41002124547958374,0.7262012362480164,0.4937785565853119,0.4000000059604645,0.0010000000474974513,77
