best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.3941243886947632,14.385042190551758,0.4712021052837372,0.33788254857063293,0.0010000000474974513,85
