annotation,headPosition,headRotation,gazeOrigin,gazeHitPosition,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,HitByHandPointer,HitByGazePointer,buttonClicked,timestamps,gazeDirection,hand2GazePointersDistance,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeHitPositionVelocity,handsEndPointVelocity,gazeDirectionVelocity,headPositionNorm,gazeOriginNorm,gazeHitPositionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,gazeDirectionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeHitPositionVelocityNorm,handsEndPointVelocityNorm,gazeDirectionVelocityNorm
information_assimilation_augmentation,[ 1.52767611e+00 -1.46672013e-03  1.55909383e+00],"quaternion(0.837329387664795, 0.364879220724106, -0.368836402893066, 0.172343701124191)",[ 1.52157426 -0.00876108  1.55812764],[ 1.37061048 -0.26415157  1.7415489 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,113.1154,[-0.15096378 -0.25539049  0.18342125],0.0,[-0.00180494 -0.00149158  0.00229873],[-0.00133649 -0.00043684  0.00189468],[ 5.48793945 -1.09665377  6.17077984],[0. 0. 0.],[2.40063338e-03 5.19350609e-05 3.75931179e-02],[ 4.28429462 -1.10157831  5.17162042],[ 0.03103576 -0.06861665 -0.06999605],2.1827895030408677,2.1778491062064522,2.2318919521028935,0.0,0.0,0.0,0.0,0.3487946708997536,0.0032812774049448545,0.0023594187310044443,8.330585378879006,0.0,0.0376697258846921,6.805461996937578,0.10281492987347396
information_assimilation_augmentation,[ 1.52707434 -0.00196401  1.55986023],"quaternion(0.838226079940796, 0.364168226718903, -0.367601573467255, 0.17212687432766)",[ 1.53450537 -0.00726569  1.57459092],[ 1.37141085 -0.26413426  1.75408244],[ 1.82967901 -0.36562437  2.057338  ],[0. 0. 0.],[ 1.42838383 -0.36726621  1.72421825],[0. 0. 0.],GearsCollection (UnityEngine.GameObject),GearsCollection (UnityEngine.GameObject),None,113.4488,[-0.16309452 -0.25686857  0.17949152],0.014773989561820855,[1.62209799 0.33085542 2.21783355],[ 1.17202999 -0.27776694 -3.07287082],[-8.40073008  1.67871611 -9.44599632],[0. 0. 0.],[-0.01647694 -0.00497608  0.12234606],[-6.55823612  1.6862544  -7.91652089],[ 0.10649113 -0.22800744 -0.22953633],2.1829163574524753,2.1986577910696568,2.2421730146718146,2.7774171653183584,0.0,2.268941029779068,0.0,0.35326829640019836,2.7675716535011534,3.300506603929147,12.75214492799999,0.0,0.123550835769926,10.417543754724978,0.34060927490174725
information_assimilation_augmentation,[1.88036728 0.0700963  2.04290438],"quaternion(0.59284120798111, 0.057805597782135, -0.797704637050629, 0.0941549092531204)",[ 1.55997431 -0.0024146   1.60882354],[ 1.36782217 -0.26521805  1.78072941],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,113.6666,[-0.19215214 -0.26280345  0.17190588],0.0,[0.07000375 0.05506031 0.12082924],[ 0.0601934  -0.00648069 -0.09186125],[0. 0. 0.],[0. 0. 0.],[-0.01732672  0.00013347  0.08482654],[0. 0. 0.],[ 0.09619916 -0.17904124 -0.16618269],2.777436387889366,2.240945974958739,2.2610341318864102,0.0,0.0,0.0,0.0,0.368157208756907,0.1501061894562239,0.110016972178094,0.0,0.0,0.08657813961669558,0.0,0.2625390040545794
information_assimilation_augmentation,[1.90043736 0.08588209 2.07754612],"quaternion(0.565184891223907, 0.0374893061816692, -0.81998085975647, 0.0824139267206192)",[1.58513355 0.00377831 1.64395213],[ 1.3628546  -0.26517978  1.80504918],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,113.9533,[-0.22227895 -0.26895809  0.16109705],0.0,[ 0.05507487  0.02171723 -0.04331871],[ 0.01716258 -0.0062186  -0.0696793 ],[0. 0. 0.],[0. 0. 0.],[-7.87690687e-02  8.63231921e-05  1.78962496e-01],[0. 0. 0.],[ 0.14490688 -0.33457892 -0.35865312],2.816955049919001,2.283690273427263,2.2772561392502815,0.0,0.0,0.0,0.0,0.38431581665220166,0.07335796087366965,0.07203075816237664,0.0,0.0,0.19553042863424164,0.0,0.5114421966575116
information_assimilation_augmentation,[1.91502118 0.09163281 2.06607533],"quaternion(0.575787723064423, 0.0220198128372431, -0.813569128513336, 0.0780314430594444)",[1.63255906 0.01609904 1.70745766],[ 1.34199655 -0.26515692  1.85243845],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,114.2181,[-0.29056251 -0.28125597  0.14498079],0.0,[0.0508827 0.0120697 0.0265912],[-0.01577116  0.00082287  0.01302982],[0. 0. 0.],[0. 0. 0.],[-0.72985268  1.16734768 -0.10507461],[0. 0. 0.],[ 1.0521486  -2.46015632 -2.66393022],2.818575871813429,2.36239707356831,2.3027790052375057,0.0,0.0,0.0,0.0,0.4295939011422555,0.05866701502575361,0.0204739516893817,0.0,0.0,1.3807339438525297,0.0,3.7756999378548866
information_assimilation_augmentation,[1.92751288 0.09459592 2.07260346],"quaternion(0.588773310184479, 0.0243574697524309, -0.803935468196869, 0.0802525281906128)",[1.91536653 0.08990301 2.06063199],[1.16281772 0.02142693 1.82664263],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,114.4636,[-0.75254881 -0.06847608 -0.23398936],0.0,[ 0.03693563 -0.01440138  0.06949896],[ 0.1089993  -0.00292192 -0.06235293],[0. 0. 0.],[0. 0. 0.],[ 0.00999994  0.0321546  -0.01968466],[0. 0. 0.],[ 0.01393921 -0.03132085 -0.03566491],2.8319497571243115,2.8147674322035448,2.165462413023633,0.0,0.0,0.0,0.0,0.7910560728984017,0.08001091100216629,0.12560761302224865,0.0,0.0,0.03900516674754966,0.0,0.04947002309965143
information_assimilation_augmentation,[1.93551683 0.09147514 2.08766389],"quaternion(0.597880125045776, 0.0133247161284089, -0.799169659614563, 0.0607428178191185)",[1.91548908 0.09026649 2.06136727],[1.1649847  0.02839483 1.82237697],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,114.6803,[-0.75050437 -0.06187166 -0.23899031],0.0,[ 0.00551343 -0.04273527  0.00750263],[-0.18940679  0.01194953  0.19876408],[0. 0. 0.],[0. 0. 0.],[-0.00917646  0.01014464  0.03694161],[0. 0. 0.],[ 0.00081056  0.04168582 -0.01333735],2.8483211951644125,2.8154007673484207,2.163111978809643,0.0,0.0,0.0,0.0,0.790064101606833,0.04373774653083157,0.2748179099939999,0.0,0.0,0.03939294106814233,0.0,0.043774984963941055
information_assimilation_augmentation,[1.93680477 0.08149219 2.0894165 ],"quaternion(0.573598742485046, 0.0516544617712498, -0.811609089374542, 0.0980159491300583)",[1.91694498 0.09033794 2.06303215],[1.16284108 0.03076462 1.83100653],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,114.9139,[-0.7541039  -0.05957332 -0.23202562],0.0,[ 0.01812158  0.02529442 -0.16600673],[ 0.14611732  0.00444732 -0.04017838],[0. 0. 0.],[0. 0. 0.],[-0.01238175  0.00173893  0.03186998],[0. 0. 0.],[-0.00083598  0.04145481 -0.00792665],2.8501780691242256,2.8176125807312578,2.169269633935351,0.0,0.0,0.0,0.0,0.7912379924408516,0.16889770390414802,0.15160590960561915,0.0,0.0,0.034234886596803266,0.0,0.04221412019134866
information_assimilation_augmentation,[1.94144571 0.08797009 2.04690218],"quaternion(0.621330142021179, 0.0414934679865837, -0.779779314994812, 0.0645865350961685)",[1.91919804 0.08952006 2.06401563],[1.15967011 0.03120996 1.83916843],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,115.17,[-0.75952792 -0.0583101  -0.2248472 ],0.0,[ 0.0195676   0.04034557 -0.16293777],[0.06089813 0.01300882 0.11793689],[0. 0. 0.],[0. 0. 0.],[-0.01980907  0.00797941  0.03560592],[0. 0. 0.],[-0.00189704  0.0742144  -0.01283801],2.8225447219567408,2.819839614464906,2.1744767986236004,0.0,0.0,0.0,0.0,0.7942537338179917,0.168995187894862,0.13336761928100113,0.0,0.0,0.04151929181954554,0.0,0.07534049797239872
information_assimilation_augmentation,[1.94541597 0.0961562  2.01384211],"quaternion(0.662885010242462, 0.0576255768537521, -0.744660198688507, 0.0523827746510506)",[1.92113364 0.08942574 2.06045556],[1.15565085 0.03282898 1.84639287],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,115.3729,[-0.76548278 -0.05659675 -0.21406269],0.0,[-0.02176231  0.04494528  0.01646756],[-0.0621463  -0.00852249 -0.05278732],[0. 0. 0.],[0. 0. 0.],[-0.00683928  0.00762744  0.01796836],[0. 0. 0.],[-0.00177575  0.05450781 -0.00806147],2.801686876361021,2.818550785869324,2.178479577348872,0.0,0.0,0.0,0.0,0.7968625474234574,0.05258190400450874,0.08198351143621879,0.0,0.0,0.020683699668862042,0.0,0.05512931789311206
