best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.5340505242347717,1.0511560440063477,0.36839014291763306,0.38226744532585144,0.0010000000474974513,118
