best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4890519976615906,0.701040506362915,0.4175925850868225,0.31766054034233093,0.0010000000474974513,114
